geoAreaCode	years	Age	Freq	Location	Sex	Units	Bounds	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
268	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SG_HAZ_CMRMNTRL	Compliance with the Montreal Protocol on hazardous waste and other chemicals	43.3713615	42.04813028	82	GEO	Georgia	100	Float		Montreal Protocol	C
270	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SG_HAZ_CMRMNTRL	Compliance with the Montreal Protocol on hazardous waste and other chemicals	-15.39944785	13.45295927	88	GMB	Gambia	100	Float		Montreal Protocol	C
275	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SG_HAZ_CMRMNTRL	Compliance with the Montreal Protocol on hazardous waste and other chemicals	35.25694122	31.94347933	189	PSE	State of Palestine					
276	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SG_HAZ_CMRMNTRL	Compliance with the Montreal Protocol on hazardous waste and other chemicals	10.3806066	51.08862743	61	DEU	Germany	100	Float		Montreal Protocol	C
288	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SG_HAZ_CMRMNTRL	Compliance with the Montreal Protocol on hazardous waste and other chemicals	-1.205623522	7.964825185	84	GHA	Ghana	100	Float		Montreal Protocol	C
292	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SG_HAZ_CMRMNTRL	Compliance with the Montreal Protocol on hazardous waste and other chemicals	-5.347561686	36.13895036	85	GIB	Gibraltar					
296	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SG_HAZ_CMRMNTRL	Compliance with the Montreal Protocol on hazardous waste and other chemicals	-157.5643005	1.768837732	122	KIR	Kiribati	100	Float		Montreal Protocol	C
300	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SG_HAZ_CMRMNTRL	Compliance with the Montreal Protocol on hazardous waste and other chemicals	22.58307827	39.47301873	91	GRC	Greece	100	Float		Montreal Protocol	C
304	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SG_HAZ_CMRMNTRL	Compliance with the Montreal Protocol on hazardous waste and other chemicals	-41.39371316	74.75625681	93	GRL	Greenland					
308	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SG_HAZ_CMRMNTRL	Compliance with the Montreal Protocol on hazardous waste and other chemicals	-61.68248568	12.11238395	92	GRD	Grenada	100	Float		Montreal Protocol	C
312	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SG_HAZ_CMRMNTRL	Compliance with the Montreal Protocol on hazardous waste and other chemicals	-61.64762115	16.14416917	87	GLP	Guadeloupe					
316	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SG_HAZ_CMRMNTRL	Compliance with the Montreal Protocol on hazardous waste and other chemicals	144.7029305	13.35485404	96	GUM	Guam					
320	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SG_HAZ_CMRMNTRL	Compliance with the Montreal Protocol on hazardous waste and other chemicals	-91.2312746	15.00273719	94	GTM	Guatemala	100	Float		Montreal Protocol	C
324	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SG_HAZ_CMRMNTRL	Compliance with the Montreal Protocol on hazardous waste and other chemicals	-11.28173419	11.00210343	86	GIN	Guinea	100	Float		Montreal Protocol	C
328	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SG_HAZ_CMRMNTRL	Compliance with the Montreal Protocol on hazardous waste and other chemicals	-58.97322037	4.788012784	97	GUY	Guyana	100	Float		Montreal Protocol	C
332	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SG_HAZ_CMRMNTRL	Compliance with the Montreal Protocol on hazardous waste and other chemicals	-72.33640958	18.40426539	102	HTI	Haiti	100	Float		Montreal Protocol	C
334	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SG_HAZ_CMRMNTRL	Compliance with the Montreal Protocol on hazardous waste and other chemicals	73.52633626	-53.09106147	99	HMD	Heard Island and McDonald Islands					
336	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SG_HAZ_CMRMNTRL	Compliance with the Montreal Protocol on hazardous waste and other chemicals	12.45315803	41.90343751	250	VAT	Holy See	100	Float		Montreal Protocol	C
340	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SG_HAZ_CMRMNTRL	Compliance with the Montreal Protocol on hazardous waste and other chemicals	-86.59974381	14.82243161	100	HND	Honduras	100	Float		Montreal Protocol	C
