series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	533	-69.97050586	12.50878756	ABW	Aruba	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP				1399	6963	12274	13953	15996	18396	18800	19217			19200	19200	19000	19133.3333333333	2015	19000	ITU estimate.	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																					
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		132	700	1668	5146	9600	15601	20315	25455	33121	38196	42767	47900	53600	58300	55371	51587.6	2015	55371	Office des Postes et Télécommunications	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP				15	23	59	95	130	200	500	500	337	310	310	4569	4297	1964.6	2015	4297	Office of theTelecommunications & Radiocommunications Regulator	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	554	170.4755673	-43.98721568	NZL	New Zealand	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	4658	17267	43500	83000	191695	321000	470200	853020	914961	1022335	1092000	1178000	1272000	1316000	1410000	1450900	1325380	2015	1450900	Ministry of Business, Innovation and Employment	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	700	1604	2319	4403	5001	10534	19042	27550	43212	78678	73279	85092	101312	131687	111409	116308	109161.6	2015	116308	Instituto Nicaraguense de Telecomunicaciones y Correos	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	562	9.400167877	17.42143036	NER	Niger	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP					77	212	347	482	617	1000	1500	2114	3669	6400	9200	11000	6476.6	2015	11000	ITU estimate.	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	566	8.097363256	9.585789025	NGA	Nigeria	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP						500		53594	67776	81958	99108		14279	15045	15740	15688	15188	2015	15688	Nigerian Communications Commission	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	570	-169.8601693	-19.05000475	NIU	Niue	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																					
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																					
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	578	11.47846389	61.34311134	NOR	Norway	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	23297	88541	205307	398758	671666	991349	1244536	1457265	1577430	1668231	1723355	1785676	1857724	1910720	1977129	2042360	1914721.8	2015	2042360	Norwegian Communications Authority	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																					
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																					
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP				6	26	46	95	116			998			2063	3092	3277	2810.66666666667	2015	3277	Department of Transportation, Communications and Infrastructure	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														1284	1372	1000	1218.66666666667	2015	1000	ITU estimate.	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	585	134.5733878	7.502307591	PLW	Palau	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP					74	100	97	101	111	142	239	518	898	1805	1110	1224	1111	2015	1224	Palau National Communications Corporation (PNCC)	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	586	68.80479684	29.36491634	PAK	Pakistan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP						14600	26611	45153	168082	391629	789487	1166301	1516809	1628105	2008684	1793199	1622619.6	2015	1793199	Pakistan Telecommunication Authority	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	591	-81.26616623	8.450965746	PAN	Panama	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		7771	12235	15039	16746	17567	112738	150283	196190	234381	258292	282843	294739	307266	310065	316168	302216.2	2015	316168	Autoridad Nacional de los Servicios Públicos (ASEP)	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP									2987	4453	6100	7500	9200	11300	13200	15000	11240	2015	15000	ITU estimate.	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	150	300	500	500	3050	5600	6000	8600	12800	77435	89493	120101	136152	156576	185125	220858	163762.4	2015	220858	Comisión Nacional de Telecomunicaciones - CONATEL	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	604	-71.82093277	-13.58939705	PER	Peru	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	1078		37401	93908	227610	352622	484899	570218	725563	827663	932503	1211767	1442784	1612812	1767057	1999459	1606775.8	2015	1999459	Ministerio de Transportes y Comunicaciones	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	608	120.8601418	14.16591706	PHL	Philippines	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		10000	21000	55000	89000	123000	265030	496151	1045716	1722407		1791000	2146600	2572800	2900000	4870182	2856116.4	2015	4870182	DICT.	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																					
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	616	19.40660158	52.1226733	POL	Poland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		12000	121684	195752	875865	945159	2911152	4174003	4462686	5596000	5858498	6972130	6887676	7031055	7233854	7265546	7078052.2	2015	7265546	Office of Electronic Communications	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	620	-7.961599811	39.68509315	PRT	Portugal	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	25154	99316	260591	502030	838371	1165440	1423687	1527050	1635427	1911827	2126689	2243036	2390778	2563356	2723502	3142188	2612572	2015	3142188	Autoridade Nacional de Comunicaçoes	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP											800	1000	1203	1452	1395	1051	1220.2	2015	1051	Autoridade Reguladora Nacional das TIC	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP				9	13	22	29	50	71	471	500	550	600	700	1028	1028	781.2	2015	1028	National Communications Authority	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		2427	22732	54337	86303	118268	150233	182198	426310	480293	551520	558251	573225	601570	610334	662278	601131.6	2015	662278	Puerto Rico Institute of Statistics	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	634	51.19152467	25.28355379	QAT	Qatar	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP			228	2991	10915	25609	46773	87673	106177	144760	145787	164601	185127	215487	224633	237774	205524.4	2015	237774	Ministry of Transport and Communications	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	638	55.53171398	-21.13183266	REU	Réunion	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP				31749	56536			130897	155684	185000								2009	185000	ITU estimate.	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	642	24.98481009	45.83893563	ROU	Romania	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		6000	15800	196106	104265	377090	1090000	1952200	2517400	2812600	3000600	3283150	3541340	3790270	4015855	4262132	3778549.4	2015	4262132	National Authority for Management and Regulation in Communications	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	643	99.01404926	61.61899849	RUS	Russian Federation	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP			11000	343000	675000	1589000	2900000	4900000	9280000	12900000	15700000	17634806	20923296	23745346	24950550	26881463	22827092.2	2015	26881463	Ministry of Telecom and Mass Communications of the Russian Federation	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	646	29.92310194	-1.999842114	RWA	Rwanda	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP					1148	1180	1704	2543	1120	2214	3942	8645	5498	2781	2917	21125	8193.2	2015	21125	Rwanda Utilities Regulatory Authority (RURA)	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																					
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP				3	12	15	16	20	224	415	537	799	282	1107	1245	1337	954	2015	1337	Sure South Atlantic Ltd.	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP			500	2000	4400	6500	8800	9600	11104	13000	14600	12600	13000	13300	14018	16376	13858.8	2015	16376	ECTEL	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	660	-63.05651612	18.21525315	AIA	Anguilla	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		1229	1391	1648	1456	2218	2839	3300	3653	3753	3789	3947	4100	4300	4400	5000	4349.4	2015	5000	ITU estimate.	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP				1400	3800	7000	7176	11078	15527	18586	20491	21340	24573	24704	28179	28426	25444.4	2015	28426	ECTEL	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																					
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																					
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		81	1086	1146	1320	3647	5618	7972	9364	11507	12502	13249	13616	14604	14716	16960	14629	2015	16960	ECTEL.	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	674	12.46329038	43.93841766	SMR	San Marino	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP				600	1076	1220	1480	1599	4900	5446	5992	6538	9902	10231	11700	11641	10002.4	2015	11641	TELECOMMUNICATION SECTOR- Department of Economy	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP							125	308	344	443	585	737	778	978	1100	1000	918.6	2015	1000	ITU estimate.	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		14000	34782	45982	68700	67798	218176	623116	1048098	1437718	1711598	1951457	2540151	2919701	3032237	3564976	2801704.4	2015	3564976		
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	686	-14.46636926	14.35920905	SEN	Senegal	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP			1200	2383	7665	18028	28926	38132	47358	58720	78647	92713	95561	106733	103362	100611	99796	2015	100611	Autorité de Régulation des Télécommunications et des Postes (ARTP)	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	688	20.805876	44.03145697	SRB	Serbia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP						33486	121727	325730	457181	590586	859892	970407	1063977	1173635	1191078	1320230	1143865.4	2015	1320230	Regulatory  Agency for Electronic Communications and Postal Services (RATEL)	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	690	55.46561591	-4.678053059	SYC	Seychelles	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP					349	948	2475	3493	3417	4554	6793	9412	10577	12411	11827	13420	11529.4	2015	13420	Office of the President, Department of Information Communications Technology	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																					
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	702	103.8107883	1.361009155	SGP	Singapore	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	69000	151000	270000	417100	545200	656200	787900	926000	1071200	1233500	1338400	1408200	1432800	1493400	1474000	1483200	1458320	2015	1483200	Infocomm Development Authority of Singapore	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	703	19.48495604	48.70741446	SVK	Slovakia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP			4083	22461	78764	181538	304615	546664	604688	775056	876953	953098	1045490	1109060	1191216	1273812	1114535.2	2015	1273812	Ministry of Transport, Construction and Regional Development of the Slovak Republic	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	704	105.802499	10.09643079	VNM	Viet Nam	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP			1076	9180	52709	210024	516569	1294111	2048953	3214179	3669321	3838206	4775368	5152576	6000527	7600000	5473335.4	2015	7600000	Ministry of Information and Communications	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	705	14.82209486	46.11958061	SVN	Slovenia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		5500	56735	57992	115069	196650	279814	344677	425294	449030	470527	494372	509336	524621	555815	574530	531734.8	2015	574530	Agency for Communication Networks and Services of the Republic of Slovenia	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	706	46.20367477	4.406485729	SOM	Somalia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP													40000	60000	70000	82000	63000	2015	82000	ITU estimate.	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	710	24.67184355	-29.99957544	ZAF	South Africa	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP			2669	20313	60000	165290	335112	378000	426000	481000	743000	907000	1107200	1615210	1706313	1409347	1349014	2015	1409347	Independent Communications Authority of South Africa	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		771	2847	6386	8967	10185	10200	15210	18000	47130	33000	34000	71905	103916	152234	163987	105208.4	2015	163987	Postal and Telecommunications Regulatory Authority	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	724	-3.554078296	40.39211472	ESP	Spain	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	76358	466600	1247496	2121930	3401411	5035203	6739110	8055780	9135959	9800597	10652372	11167809	11524543	12252061	13004969	13542906	12298457.6	2015	13542906	Comisión Nacional de los Mercados y la Competencia	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	728	30.32618773	7.290839152	SSD	South Sudan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP											2	4	17	100	100	150	74.2	2015	150	ITU estimate.	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																					
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	736	29.95650159	16.02643066	SDN	Sudan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																					
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	740	-55.90626394	4.132603197	SUR	Suriname	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP			94	216	420	1107	2656	4205	5756	9069	15143	23160	29268	37095	46400	52691	37722.8	2015	52691	Telecommunications Authority Suriname (TAS)	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																					
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP									772	1504	3658	8024	3429	4200	5100	6000	5350.6	2015	6000	ITU estimate.	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	752	14.3775338	60.60103109	SWE	Sweden	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	249000	587000	840000	1095000	1410000	2522000	2489000	2780298	2902833	2945093	2999537	3027459	3073174	3147615	3281408	3496240	3205179.2	2015	3496240	Swedish Post and Telecom Authority	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	756	8.223158	46.96617097	CHE	Switzerland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	56416	140000	455220	783874	1227397	1669217	2050184	2380588	2556297	2741199	2913517	3078338	3212371	3438094	3464900	3716240	3381988.6	2015	3716240	Office Fédéral de la Communication	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP					600	2700	5218	6957	11055	34657	69817	121300	242154	346146	501194	7e+05	382158.8	2015	7e+05	Syrian Telecommunication Regulatory Authority	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	762	69.294998	38.43069666	TJK	Tajikistan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP				10				3645	3658	4400	4700	5020	5400	5800	6100	6000	5664	2015	6000	ITU estimate.	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	764	101.0202951	15.13089239	THA	Thailand	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		1613		11611	164775	555495	893548	1293341	2072799	2624278	3251851	3895000	4519000	5192000	5440000	6229000	5055000	2015	6229000	Ministry of Information and Communication Technology	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	768	0.97835765	8.532096072	TGO	Togo	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP								1201	1911	4166	27225	34039	41493	6915	12610	63108	31633	2015	63108	Autorité de Règlementation des secteurs de Postes et de Télécommunications	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																					
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	776	-175.1959991	-21.19511329	TON	Tonga	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP			11	22	334	645	633	780	721	1000	1100	1300	1500	1700	1800	2458	1751.6	2015	2458	Ministry of Meteorology, Energy, Information, Disaster Management, Environment and Climate Change, Communication (MEIDECC)	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP			176	884	4233	10803	20613	35491	85447	130057	162850	172318	201410	212498	246740	268965	220386.2	2015	268965	Telecommunications Authority of Trinidad and Tobago (TATT)	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	1973	8374	16632	30327	56146	129320	240620	379800	557577	690424	786818	866968	954988	1041934	1091763	1234447	1038020	2015	1234447	Telecommunications Regulatory Authority (TRA)	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	788	9.572737411	34.11439971	TUN	Tunisia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP			26	259	2839	17573	43845	95916	227328	372887	482204	559358	527308	519984	498730	487923	518660.6	2015	487923	Instance Nationale des Télécommunications	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	792	35.42890329	38.9899684	TUR	Turkey	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		10915	21205	199324	577931	1589768	2773685	4753757	5756965	6450287	7098163	7591367	7868968	8893391	8866361	9504594	8544936.2	2015	9504594	Information and Communication Technologies Authority (ICTA)	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP									75	465	723	1100	1400	1800	2300	3000	1920	2015	3000	ITU estimate.	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																					
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP					50	150	250	270	290	100	240	450	550	700	900	1000	720	2015	1000	ITU estimate.	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	800	32.39100438	1.279557331	UGA	Uganda	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP						850	1210	1860	4798	6000	14000	35514	38400	41500	55198	72651	48652.6	2015	72651	Uganda Communications Commission	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	804	31.40270802	49.00735945	UKR	Ukraine	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP						130000	520000	8e+05	1600000	1907697	2955862	3170384	3644976	3996550	3945575	4978813	3947259.6	2015	4978813	State Service of Special Communications and Information Protection of Ukraine	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP						12436	36485	100507	181012	232783	258741	281565	312272	338486	354094	362421	329767.6	2015	362421	Agency for Electronic Communications	
2017.Q2.G.01	IT_NET_BBNDN	Fixed Internet broadband Subscriptions per 100 inhabitants	818	29.77468534	26.57438204	EGY	Egypt	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP			50937	54850	79217	140999	258526	477432	769744	1077489	1451628	1845249	2288773	2676263	3067878	3826410	2740914.6	2015	3826410	Ministry of Communications and Information Technology	
