series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	CON_USD	4.006436	23.796125	33.00593	41.592327	21.758988	24.049629	23.469204	14.699481	1.067857	2.02508	13.0622502	2015	2.02508		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	CON_USD	13.498232	8.271508	9.658877	8.64555	9.263203	23.114212	23.247472	32.77797	20.005685	26.178506	25.064769	2015	26.178506		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	CON_USD	19.623128	11.654561	94.508587	83.707603	75.877354	116.836582	38.973901	2.146386	1.87599	3.56029	32.6786298	2015	3.56029		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	CON_USD	41.482508	46.374383	45.260799	68.008963	155.347253	111.992551	120.806238	176.102439	162.217029	227.692123	159.762076	2015	227.692123		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	CON_USD	243.310143	121.308351	93.569618	91.620671	149.905367	180.535072	154.055188	508.023101	343.338324	135.426573	264.2756516	2015	135.426573		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	CON_USD	7.773668	2.452079	90.058286	26.982134	32.730817	44.788083	33.932018	43.158896	57.84945	84.136799	52.7730492	2015	84.136799		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	CON_USD	1.013698	4.935343	1.149083	0.904345	0.912935	5.426513	6.089891	11.905338	6.660985	2.576095	6.5317644	2015	2.576095		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	CON_USD	4.298957	11.073391	3.711448	8.045152	27.377457	14.55181	21.558139	30.260883	28.280023	27.233878	24.3769466	2015	27.233878		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	CON_USD	145.808517	131.835473	256.982274	304.172095	427.345075	302.0167	512.349507	523.879628	423.451871	388.687211	430.0769834	2015	388.687211		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	CON_USD	260.603436	235.937054	503.64634	646.750434	545.715506	2239.601628	2518.539349	2086.690176	2681.772804	2259.044731	2357.1297376	2015	2259.044731		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	CON_USD	1.327466	0.722997	4.050063	3.242558	2.850152	4.117662	6.284971	4.121459	5.691251	5.405967	5.124262	2015	5.405967		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	CON_USD	6.722945	2.94162	3.764216	5.145803	1.376642	3.172176	3.817025	4.104952	15.277661	24.703702	10.2151032	2015	24.703702		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	CON_USD	230.161277	464.351329	389.020603	416.786077	387.816812	412.315202	339.666974	504.886931	401.391636	432.397935	418.1317356	2015	432.397935		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	CON_USD	161.228347	115.667572	185.82837	230.576467	232.974034	321.40394	289.685644	299.470743	140.248991	207.58306	251.6784756	2015	207.58306		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	CON_USD	27.72197	39.962061	25.062904	26.627855	25.528276	77.596983	67.529614	115.211578	155.458239	139.729209	111.1051246	2015	139.729209		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	CON_USD	476.859002	395.602198	736.149651	579.141709	805.602416	567.99557	1332.811004	1476.49202	1134.329339	857.467483	1073.8190832	2015	857.467483		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	CON_USD	352.159642	341.288446	423.571599	511.826665	685.890221	551.190857	738.561097	1026.807815	770.735065	852.721058	788.0031784	2015	852.721058		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	CON_USD	172.052741	222.337664	151.687453	202.476522	216.488585	219.995741	267.832189	313.309639	393.402318	299.846819	298.8773412	2015	299.846819		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	CON_USD	5.432825	8.47736	3.898349	10.867293	20.192958	6.587358	3.291989	16.048968	63.255304	24.994871	22.835698	2015	24.994871		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	CON_USD	51.144905	26.236344	66.912261	60.820163	79.324079	61.899953	88.862836	149.173191	139.224791	267.505475	141.3332492	2015	267.505475		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	CON_USD	2.750673	1.748113	1.531603	1.946323	1.996746	1.542984	1.202083	0.563264	2.251614	2.268115	1.565612	2015	2.268115		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	CON_USD	0	2.534091	1.844004	2.498054	5.547902	8.61797	9.483502	5.776007	4.738706	4.393855	6.602008	2015	4.393855		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	CON_USD	8.104293	8.333037	7.921378	16.262181	28.111411	28.507305	27.850007	18.614692	29.471618	31.493132	27.1873508	2015	31.493132		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	CON_USD	46.435248	40.895479	123.985538	122.321303	164.376821	78.544311	91.041587	95.091935	241.692209	356.97242	172.6684924	2015	356.97242		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	CON_USD	151.839479	99.773493	153.346451	115.454884	101.49952	142.698953	120.158639	217.910434	234.570862	266.782204	196.4242184	2015	266.782204		
