series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	CON_USD	25.490643	12.330971	10.778163	13.727162	15.390116	15.925774	0.088947	0.058587	0.013744	0.004904	3.2183912	2015	0.004904		
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	CON_USD									5.84317	0.395204	3.119187	2015	0.395204		
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	CON_USD						7.926398	8.887002	10.697661	8.900859	6.643833	8.6111506	2015	6.643833		
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	356	79.3608464	22.34642074	IND	India	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	CON_USD	34.011275	33.970806	59.365291	52.991716	60.564884	60.35152	47.255028	46.817056	43.388207	32.585182	46.0793986	2015	32.585182		
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	CON_USD	217.017493	299.999433	178.588738	111.831681	163.52169	138.497267	79.772885	98.77883	74.176133	194.902066	117.2254362	2015	194.902066		
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	CON_USD	3069.769483	3612.097128	4414.03831	3937.14985	4914.451501	4271.510887	4928.659309	5726.646293	5717.226455	5938.408703	5316.4903294	2015	5938.408703		
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	CON_USD															
