geoAreaCode	years	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
238	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)	3	Float		DAD-IS 2017 http://dad.fao.org/	C
239	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands					
242	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	177.9660884	-17.83301566	75	FJI	Fiji	12	Float		DAD-IS 2017 http://dad.fao.org/	C
246	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	23.308447	61.91586738	74	FIN	Finland	5	Float		DAD-IS 2017 http://dad.fao.org/	C
248	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	19.80945969	60.1544901	5	ALA	Åland Islands					
250	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	2.457288129	46.62660861	77	FRA	France	211	Float		DAD-IS 2017 http://dad.fao.org/	C
254	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-53.23619089	3.922673437	95	GUF	French Guiana	1	Float		DAD-IS 2017 http://dad.fao.org/	C
258	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-149.4052367	-17.67709294	191	PYF	French Polynesia					
260	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	69.64849091	-49.6068576	14	ATF	French Southern Territories					
262	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	42.18274707	11.56004161	62	DJI	Djibouti	9	Float		DAD-IS 2017 http://dad.fao.org/	C
266	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	11.78727747	-0.60687619	80	GAB	Gabon	9	Float		DAD-IS 2017 http://dad.fao.org/	C
268	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	43.3713615	42.04813028	82	GEO	Georgia	24	Float		DAD-IS 2017 http://dad.fao.org/	C
270	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-15.39944785	13.45295927	88	GMB	Gambia					
275	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	35.25694122	31.94347933	189	PSE	State of Palestine					
276	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	10.3806066	51.08862743	61	DEU	Germany	12	Float		DAD-IS 2017 http://dad.fao.org/	C
288	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-1.205623522	7.964825185	84	GHA	Ghana	21	Float		DAD-IS 2017 http://dad.fao.org/	C
292	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-5.347561686	36.13895036	85	GIB	Gibraltar					
296	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-157.5643005	1.768837732	122	KIR	Kiribati	2	Float		DAD-IS 2017 http://dad.fao.org/	C
300	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	22.58307827	39.47301873	91	GRC	Greece	5	Float		DAD-IS 2017 http://dad.fao.org/	C
304	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-41.39371316	74.75625681	93	GRL	Greenland	1	Float		DAD-IS 2017 http://dad.fao.org/	C
308	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-61.68248568	12.11238395	92	GRD	Grenada					
312	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-61.64762115	16.14416917	87	GLP	Guadeloupe					
316	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	144.7029305	13.35485404	96	GUM	Guam	5	Float		DAD-IS 2017 http://dad.fao.org/	C
320	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-91.2312746	15.00273719	94	GTM	Guatemala	19	Float		DAD-IS 2017 http://dad.fao.org/	C
324	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-11.28173419	11.00210343	86	GIN	Guinea	6	Float		DAD-IS 2017 http://dad.fao.org/	C
328	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-58.97322037	4.788012784	97	GUY	Guyana	10	Float		DAD-IS 2017 http://dad.fao.org/	C
332	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-72.33640958	18.40426539	102	HTI	Haiti	9	Float		DAD-IS 2017 http://dad.fao.org/	C
334	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	73.52633626	-53.09106147	99	HMD	Heard Island and McDonald Islands					
336	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	12.45315803	41.90343751	250	VAT	Holy See					
340	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-86.59974381	14.82243161	100	HND	Honduras	22	Float		DAD-IS 2017 http://dad.fao.org/	C
344	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	114.0266445	22.41749934	98	HKG	China, Hong Kong Special Administrative Region					
348	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	19.41221519	47.1651448	103	HUN	Hungary	51	Float		DAD-IS 2017 http://dad.fao.org/	C
352	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-19.02116966	64.79134763	111	ISL	Iceland	0	Float		DAD-IS 2017 http://dad.fao.org/	C
356	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	79.3608464	22.34642074	106	IND	India	216	Float		DAD-IS 2017 http://dad.fao.org/	C
360	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	113.9174	-0.994582204	104	IDN	Indonesia	116	Float		DAD-IS 2017 http://dad.fao.org/	C
364	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	54.19766348	32.74370885	109	IRN	Iran (Islamic Republic of)	59	Float		DAD-IS 2017 http://dad.fao.org/	C
368	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	43.76606267	33.05013795	110	IRQ	Iraq	23	Float		DAD-IS 2017 http://dad.fao.org/	C
372	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-7.121425272	53.25274054	108	IRL	Ireland	21	Float		DAD-IS 2017 http://dad.fao.org/	C
376	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	34.62277992	31.06164552	112	ISR	Israel	3	Float		DAD-IS 2017 http://dad.fao.org/	C
