series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	METONS	6220	2015	6220	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	METONS	9632	2015	9632	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	METONS	175954	2015	175954	FAO estimates	E
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	METONS	16	2015	16	FAO estimates	E
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	METONS	6267.5	2015	6267.5	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	METONS	259	2015	259	FAO estimates	E
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	METONS					
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	METONS	58154	2015	58154	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	METONS	9428	2015	9428	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	METONS	32855	2015	32855	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	METONS	30	2015	30	FAO estimates	E
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	METONS	122019	2015	122019	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	METONS	32	2015	32	FAO estimates	E
