geoAreaCode	years	Age	Freq	Location	Sex	Units	Bounds	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
68	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	-64.66224284	-16.71273412	33	BOL	Bolivia (Plurinational State of)	0	Float		United Nations Environment Programme (UNEP)	
68	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	-64.66224284	-16.71273412	33	BOL	Bolivia (Plurinational State of)					
70	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	17.78584332	44.16845548	28	BIH	Bosnia and Herzegovina	0	Float		United Nations Environment Programme (UNEP)	
70	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	17.78584332	44.16845548	28	BIH	Bosnia and Herzegovina					
72	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	23.81380223	-22.18810073	39	BWA	Botswana	0	Float		United Nations Environment Programme (UNEP)	
72	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	23.81380223	-22.18810073	39	BWA	Botswana					
74	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	3.410732868	-54.43295905	38	BVT	Bouvet Island					
74	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	3.410732868	-54.43295905	38	BVT	Bouvet Island					
76	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	-53.08432878	-10.77668561	34	BRA	Brazil	1	Float		United Nations Environment Programme (UNEP)	
76	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	-53.08432878	-10.77668561	34	BRA	Brazil					
84	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	-88.70199554	17.19965901	31	BLZ	Belize	0	Float		United Nations Environment Programme (UNEP)	
84	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	-88.70199554	17.19965901	31	BLZ	Belize					
86	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory					
86	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory					
90	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	160.1584117	-9.622391719	204	SLB	Solomon Islands	0	Float		United Nations Environment Programme (UNEP)	
90	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	160.1584117	-9.622391719	204	SLB	Solomon Islands					
92	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	-64.63294223	18.42256578	254	VGB	British Virgin Islands					
92	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	-64.63294223	18.42256578	254	VGB	British Virgin Islands					
96	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	114.6288563	4.49736984	36	BRN	Brunei Darussalam	0	Float		United Nations Environment Programme (UNEP)	
96	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	114.6288563	4.49736984	36	BRN	Brunei Darussalam					
100	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	25.23763153	42.75731323	25	BGR	Bulgaria	0	Float		United Nations Environment Programme (UNEP)	
100	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	25.23763153	42.75731323	25	BGR	Bulgaria					
104	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	96.51752295	21.19332882	149	MMR	Myanmar	0	Float		United Nations Environment Programme (UNEP)	
104	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	96.51752295	21.19332882	149	MMR	Myanmar					
108	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	29.89080992	-3.366387428	20	BDI	Burundi	0	Float		United Nations Environment Programme (UNEP)	
108	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	29.89080992	-3.366387428	20	BDI	Burundi					
112	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	28.04940161	53.54193075	30	BLR	Belarus	0	Float		United Nations Environment Programme (UNEP)	
112	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	28.04940161	53.54193075	30	BLR	Belarus					
116	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	104.922836	12.71163737	121	KHM	Cambodia	0	Float		United Nations Environment Programme (UNEP)	
116	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	104.922836	12.71163737	121	KHM	Cambodia					
120	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	12.7419827	5.692387031	47	CMR	Cameroon	0	Float		United Nations Environment Programme (UNEP)	
120	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	12.7419827	5.692387031	47	CMR	Cameroon					
124	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	-101.6575058	57.72360191	41	CAN	Canada	1	Float		United Nations Environment Programme (UNEP)	
124	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	-101.6575058	57.72360191	41	CAN	Canada					
132	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	-23.63544151	15.07791834	53	CPV	Cabo Verde	1	Float		United Nations Environment Programme (UNEP)	
132	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	-23.63544151	15.07791834	53	CPV	Cabo Verde					
136	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	-81.16740559	19.32266656	58	CYM	Cayman Islands					
136	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	-81.16740559	19.32266656	58	CYM	Cayman Islands					
140	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	20.93559492	7.003720791	40	CAF	Central African Republic	0	Float		United Nations Environment Programme (UNEP)	
140	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	20.93559492	7.003720791	40	CAF	Central African Republic					
144	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	80.70489654	7.614693343	132	LKA	Sri Lanka	0	Float		United Nations Environment Programme (UNEP)	
