series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	266	11.78727747	-0.60687619	GAB	Gabon	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP						0.0099119592179339			0.0515983811080972		0.0307551701630155	2014	0.0515983811080972	Gabon Télécom	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	268	43.3713615	42.04813028	GEO	Georgia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP					0.757996606719934	1.26143459437167	3.07135308227492	3.23488589334688	5.05156098696182	7.32061962486119	3.98797083636329	2015	7.32061962486119	Georgian National Communications Commission	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	270	-15.39944785	13.45295927	GMB	Gambia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										0.0044160620806962	0.0044160620806962	2015	0.0044160620806962	The Gambia Public Utilities Regulatory Authority	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	275	35.25694122	31.94347933	PSE	State of Palestine	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	276	10.3806066	51.08862743	DEU	Germany	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP			15.2080909827061	16.7344503322286	17.7934316038117	18.6009058145677	13.8067080844	13.5899003060998	14.0136610427185	9.56493255662738	13.9152215608827	2015	9.56493255662738	Bundesnetzagentur (BNetzA) / Federal Network Agency	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	288	-1.205623522	7.964825185	GHA	Ghana	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP				0.000628916668246	0.0031570833182726	0.0035494558454542	0.0034928008486166				0.0035211283470354	2012	0.0034928008486166	National Communications Authority	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										22.9440621380391	22.9440621380391	2015	22.9440621380391	Gibraltar Regulatory Authority	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	296	-157.5643005	1.768837732	KIR	Kiribati	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										0.0018947468144569	0.0018947468144569	2015	0.0018947468144569	Ministry of Information, Communication, Transport and Tourism Development	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	300	22.58307827	39.47301873	GRC	Greece	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP				10.2379144486166	9.10521234070318	9.70054025001088	10.1858945715003	9.44736650554143	7.06032059943187	5.18997543824359	8.31681947294561	2015	5.18997543824359	Hellenic Telecommunications & Post Commission	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	304	-41.39371316	74.75625681	GRL	Greenland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP		0.0352007321752292	0.035288928098809	0.0441938164012091								2009	0.0441938164012091	TELE Greenland	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	308	-61.68248568	12.11238395	GRD	Grenada	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	316	144.7029305	13.35485404	GUM	Guam	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	320	-91.2312746	15.00273719	GTM	Guatemala	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	324	-11.28173419	11.00210343	GIN	Guinea	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	328	-58.97322037	4.788012784	GUY	Guyana	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP						0.0022759400264515		0.0031265124503979			0.0027012262384247	2013	0.0031265124503979	National Frequency Management Unit	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	332	-72.33640958	18.40426539	HTI	Haiti	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	336	12.45315803	41.90343751	VAT	Holy See	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	340	-86.59974381	14.82243161	HND	Honduras	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								0.287341275682639	0.917217070752301	1.03394893373237	0.746169093389104	2015	1.03394893373237	Comisión Nacional de Telecomunicaciones (CONATEL)	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP				3.84522180184475	3.99010484978113	3.20361469874903	2.24247264423425	1.69320900697906	4.90106230824447	4.50888671545187	3.30984907473174	2015	4.50888671545187	Office of the Communications Authority	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	348	19.41221519	47.1651448	HUN	Hungary	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP			9.57322762819008	11.7876152316756	12.3475218712458	9.26393528278219	7.4058796966178	3.57374292826045	3.75260755047758	3.05053899571766	5.40934089077114	2015	3.05053899571766	National Media and Infocommunications Authority	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	352	-19.02116966	64.79134763	ISL	Iceland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP			18.0249132174509	12.8433671973589	9.10571559731105	4.73588116204836	2.95181776614386	1.03752256968152	1.1568883485674	0.305290917298235	2.03748015274787	2015	0.305290917298235	Post and Telecom Administration	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	356	79.3608464	22.34642074	IND	India	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										0.662352871830785	0.662352871830785	2015	0.662352871830785	Department of Telecommunications	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	360	113.9174	-0.994582204	IDN	Indonesia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									0.888672138585259	1.81049552528283	1.34958383193404	2015	1.81049552528283	Information Technology Organization of Iran (ITO)	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	368	43.76606267	33.05013795	IRQ	Iraq	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	372	-7.121425272	53.25274054	IRL	Ireland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP			10.1055069367829	12.3616288872131	16.3343041091101	12.9331484791428	14.8861970021132	10.6807547502546	8.73355368649703	7.98659828012531	11.0440504396266	2015	7.98659828012531	Commission for Communications Regulation	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	376	34.62277992	31.06164552	ISR	Israel	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP						3.98610402333391					3.98610402333391	2011	3.98610402333391	Ministry of Communications.	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	380	12.57022427	42.79917282	ITA	Italy	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP			11.2792218702598	14.0389653232296	15.5928645828393	17.4433053057933	16.9353911916599	16.6894142815584	18.0771762029234	17.2008504565119	17.2692274876894	2015	17.2008504565119	Ministry of Economic Development	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									0.128816587961975	0.10229964531114	0.115558116636557	2015	0.10229964531114	Autorité de Régulation des Télécommunications/TIC	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	388	-77.31068409	18.15616857	JAM	Jamaica	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										4.56446505781871	4.56446505781871	2015	4.56446505781871	Office of Utilities Regulation	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	392	139.2716103	36.6554539	JPN	Japan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP						2.58281613851723	2.24100089065826	1.94578448897973	2.04818104921859	1.93478657003781	2.15051382748233	2015	1.93478657003781	Ministry of Internal Affairs and Communications	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP				2.45088910050286			4.42990655698986	5.49755343270611	5.63642365530716	4.57411779185134	5.03450035921362	2015	4.57411779185134	Ministry of Information and Communication of the Republic of Kazakhstan	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	400	37.13024774	30.65365973	JOR	Jordan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP			0.0021146291397249	0.0203031494795518	0.29349820297421	0.289697854052004	0.912483215501829	0.865847406561551	2.83002425643707	2.93305642828905	1.5662218321683	2015	2.93305642828905	Telecommunications Regulatory Commission	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	404	37.86096816	0.534797278	KEN	Kenya	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP					1.22221914223e-05	5.71049353868e-05	0.0001019034145078	0.0010867190286373	0.0049883656032871	0.151054736014971	0.0314577657993581	2015	0.151054736014971	Communications Authority  of Kenya	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP				2.40162928372278	1.69022199664254	1.23722416844234					1.23722416844234	2011	1.23722416844234	Korea Communications Commission	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	414	47.49305029	29.53949468	KWT	Kuwait	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										0.899285845645433	0.899285845645433	2015	0.899285845645433	Communication and Information Technology Regulatory Authority	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							0.119286553153851	0.792115723919829		1.04027504722271	0.650559108098797	2015	1.04027504722271	State Communications Agency under the Governmet of the Kyrgyz Republic	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP					0.0013602861791953	0.001564101958593	0.0014445154831746	0.0185827286683791	0.0408755431094829	0.0962725787546163	0.0317478935948492	2015	0.0962725787546163	Ministry of Post and Telecommunication	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	422	35.89391711	33.92152458	LBN	Lebanon	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										11.9589427309986	11.9589427309986	2015	11.9589427309986		
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	426	28.25362195	-29.58041814	LSO	Lesotho	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							0.0009261312815463		0.0607863319906308	0.0562705059534478	0.0393276564085416	2015	0.0562705059534478	Lesotho Communications Authority	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	428	26.42461876	56.64196636	LVA	Latvia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								7.33057376005759	6.55525348694902	5.11972022698083	6.33518249132915	2015	5.11972022698083	Ministry of Transport, Department of Communications	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	430	-9.311879038	6.448381009	LBR	Liberia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	434	18.0295985	27.04042819	LBY	Libya	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									6.0466741947626	5.73930220762927	5.89298820119593	2015	5.73930220762927	Office for Communications	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	440	23.90517807	55.33680309	LTU	Lithuania	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP				7.69390965040637	7.72531601387929	7.17882509083503	6.39254384878424	4.90057286655023	6.65647925214582	6.03330677976331	6.23234556761573	2015	6.03330677976331	Communications Regulatory Authority of the Republic of Lithuania	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	442	6.092656563	49.77679538	LUX	Luxembourg	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP				29.6085650731958	21.5999684968054		18.7509546648744	17.0715336174064	15.2671300634733	13.5294085163485	16.1547567155257	2015	13.5294085163485	Institut Luxembourgeois de Régulation	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP			15.4501820589209	16.1948326070661	15.8333115112247	16.2937185828461	16.7030961793015	15.1316707128669	14.4910083912414	13.4760959583861	15.2191179649284	2015	13.4760959583861	Bureau of Telecommunications Regulation	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	450	46.6982339	-19.38514785	MDG	Madagascar	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										0.0452024910678145	0.0452024910678145	2015	0.0452024910678145	Autorité de Régulation des Technologies de Communication	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	454	33.4884625	-13.40819859	MWI	Malawi	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP						0.000511077739388		0.0021390286744128	0.0022520456180065	0.0028482810797007	0.001937608277877	2015	0.0028482810797007	Malawi Communications Regulatory Authority	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	458	116.8346314	5.452415309	MYS	Malaysia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP		0.0261059418652748	0.0534752542162308	0.117307016643635	0.404232094295359	1.17754225395014	2.29370613681765	2.99286283104617	3.77196873872893	6.21150718654319	3.28951742941721	2015	6.21150718654319	Malaysian Communications and Multimedia Commission	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	462	73.09672546	-0.614385021	MDV	Maldives	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	466	-3.522016039	17.35311254	MLI	Mali	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	470	14.44617519	35.89194275	MLT	Malta	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP		17.9230364991401	19.734503179688	22.7934221230065	25.0243679633091	22.574093011474	7.01391421437989	4.41068148548731	2.25016622263139	0.633291515841564	7.37642928996283	2015	0.633291515841564	Malta Communications Authority	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	474	-60.91544135	14.56086108	MTQ	Martinique	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	478	-10.33187259	20.26089546	MRT	Mauritania	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	480	57.568022	-20.28581998	MUS	Mauritius	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP					0.0243771832814776	0.11336858556494	0.279131980215512		0.624424108854734	0.534468853628126	0.387848382065828	2015	0.534468853628126	Information and Communication Technologies Authority of Mauritius	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	484	-102.5148166	23.93378032	MEX	Mexico	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									8.14320026181103	2.49132860294734	5.31726443237918	2015	2.49132860294734	Instituto Federal de Telecomunicaciones de México	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	492	7.424214814	43.73532918	MCO	Monaco	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										0.748956158663883	0.748956158663883	2015	0.748956158663883	Direction des Communications Electroniques	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	496	103.0728057	46.83892054	MNG	Mongolia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP					0.0636994800087587	0.0744315336998754	0.0835334655946539			5.37178631908452	1.84325043945968	2015	5.37178631908452	Communications Regulatory Commission of Mongolia	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							5.20299307331789	5.24293961580682	4.71840710930323	1.5290261834459	4.17334149546846	2015	1.5290261834459	National Regulatory Agency for Electronic Communications and Information Technology	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	499	19.25214024	42.78717043	MNE	Montenegro	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									9.4080528749465	11.0068923797695	10.207472627358	2015	11.0068923797695	Agency for Electronic Communications and Postal Services	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	500	-62.19261223	16.73558313	MSR	Montserrat	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	504	-6.281942841	31.8440131	MAR	Morocco	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP		0.121286385018779	0.220186294681619	0.488647026572356	0.909998495687427	1.80348842200035	1.76511323725614	2.21823701116239	2.62357921791744	3.02444780331895	2.28697313833105	2015	3.02444780331895	Agence Nationale de Réglementation des Télécommunications	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										0.0418998321905084	0.0418998321905084	2015	0.0418998321905084	Instituto Nacional das Comunicaçoes de Moçambique	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	512	57.87743482	21.98805614	OMN	Oman	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP		0.0013620060247364	0.0020049947503839	0.0028912325812624	0.270161497491052	0.263424639328426	0.408086780903204	0.558384382525925	3.88835632416926	5.01154100634882	2.02595862665513	2015	5.01154100634882	Telecommunication Regulatory Authority	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	516	17.21907885	-22.13817068	NAM	Namibia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP				0.0104035553100586	0.012850125770606	0.018758866495492	0.0865276647311911	0.174270562211421	0.216653577445881	0.263629789706442	0.151968092118085	2015	0.263629789706442	Communications Regulatory Authority of Namibia	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	520	166.92313	-0.528742623	NRU	Nauru	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	524	83.94678863	28.25866332	NPL	Nepal	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	528	5.331480568	51.86728884	NLD	Netherlands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP					12.6389966129295	13.1592037203908	12.3309667370228		6.58831981954074	5.85965669478417	9.48453674293463	2015	5.85965669478417	Authority for Consumers and Markets	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	531	-68.95033464	12.15058042	CUW	Curaçao	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							9.92124564532851		10.5903507254257	10.9447109684245	10.4854357797263	2015	10.9447109684245	Bureau Telecommunicatie & Post Curacao	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	533	-69.97050586	12.50878756	ABW	Aruba	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	554	170.4755673	-43.98721568	NZL	New Zealand	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP						5.43733998078353			3.40558370716023	0.630929101844141	3.1579509299293	2015	0.630929101844141	Ministry of Business, Innovation and Employment	
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	562	9.400167877	17.42143036	NER	Niger	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	566	8.097363256	9.585789025	NGA	Nigeria	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	570	-169.8601693	-19.05000475	NIU	Niue	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP															
2017.Q2.G.01	IT_NET_BD2L10MB	Fixed Internet broadband Subscriptions per 100 inhabitants	578	11.47846389	61.34311134	NOR	Norway	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP			16.4013258425226	16.38593448753	14.7018625705367	11.5956821476149	11.1341192961378	8.57101325864805	8.82684030633607	8.05797650404193	9.63712630255575	2015	8.05797650404193	Norwegian Communications Authority	
