series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	CON_USD	1.494852	1.007286	1.31607	3.075723	2.215815	2.430209	2.766852	3.105822	3.153158	3.207677	2.9327436	2015	3.207677		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	CON_USD			0.103152	0.279774	0.082409							2010	0.082409		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	CON_USD	1.256866	1.275273	5.150162	8.876741	4.874892	2.569784	4.905689	12.635238	11.552384	14.248958	9.1824106	2015	14.248958		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	CON_USD	0.889804	0.846309	3.328044	4.58348	4.809479	5.418254	6.544005	8.228269	8.52549	9.336572	7.610518	2015	9.336572		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	CON_USD		0.000935	0.108313	0.286782	0.793934	0.714589	0.515935	0.585128	0.746397	0.875191	0.687448	2015	0.875191		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	CON_USD	0.982108	0.93399	0.274124	0.639151	0.889908	0.846432	0.757399	1.132793	1.330368	1.682126	1.1498236	2015	1.682126		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	CON_USD	0.734527	1.903856	1.510055	3.131075	2.032472	4.634616	3.78496	4.684944	4.036478	5.642843	4.5567682	2015	5.642843		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	CON_USD	1.097365	1.106063	3.230285	4.138759	4.79847	5.031921	6.010802	8.725085	11.215354	10.8357	8.3637724	2015	10.8357		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	CON_USD	0.911451	0.76925	1.034579	1.072194	1.330994	1.362728	1.56728	3.197525	1.926765	1.735407	1.957941	2015	1.735407		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	CON_USD	0.983841	0.670212	5.407787	8.373853	7.432121	7.409593	9.602162	9.861482	15.276706	13.849416	11.1998718	2015	13.849416		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	CON_USD	1.031888	1.524353	2.177205	4.826584	3.184032	5.542048	4.779488	6.281756	4.975852	7.613949	5.8386186	2015	7.613949		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	CON_USD	1.198298	0.951813	0.997838	2.182105	8.111626	0.473262	1.668056	1.954766	1.618856	1.30574	1.404136	2015	1.30574		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	CON_USD	0.148259	0.266699	1.655099	1.173722	0.527205	0.386841	0.693948	0.70174	0.505215	1.457679	0.7490846	2015	1.457679		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	CON_USD	2.765669	2.773778	3.42477	3.764095	3.628865	6.024708	4.812031	4.614323	4.846117	3.92932	4.8452998	2015	3.92932		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	CON_USD	0.102394	0.536553	1.803087	2.092647	1.168513	1.58886	1.595803	1.848765	1.463771	1.379543	1.5753484	2015	1.379543		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	CON_USD	3.058804	2.432603	1.794721	4.634424	5.451234	5.918564	6.212884	6.867814	6.279376	5.881514	6.2320304	2015	5.881514		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	CON_USD	0.055536	0.02397	0.663281	1.310168	1.135584	1.692413	1.63394	1.917549	1.572926	1.705131	1.7043918	2015	1.705131		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	CON_USD	0.570844	0.299936	5.017126	2.96759	1.446418	3.360328	2.800913	3.6358	2.215056	2.734499	2.9493192	2015	2.734499		
