series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	CU_USD		0.19063	2.916968	0.034259		15.665563	16.67623	17.474684	10.198982	8.481878	6.529221	1.775102	1.786463	289.024831	61.519499	2015	289.024831		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	CU_USD	8.071347	0.133644	0.2694	0.789753	2.804448	3.753951	0.944878	4.535161	14.220568	2.743469	3.181136	11.999517	1.437349	30.213888	9.9150718	2015	30.213888		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	CU_USD		0.859584	0.399519	0.032598	0.208827	33.123712	5.977828	0.330675	1.623418	3.2081	0.356315	34.255829	0.972175	1.3714	8.0327638	2015	1.3714		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	CU_USD	36.302187	162.303658	0.068213	5.33146	0.261338	0.626102	3.399621	2.035591	0.996293	0.180717	0.521752	10.831387	0.230545	0.012807	2.3554416	2015	0.012807		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	CU_USD	1.381069	0.385958	6.021954	56.402481	18.445021	1.528685	5.966391	4.136169	18.447144	24.204523	13.732398	19.834786	11.538287	208.627923	55.5875834	2015	208.627923		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	CU_USD	21.635555	6.262485	8.433116	0.972015	27.05172	46.164344	13.086953	167.922267	43.19684	103.79312	128.299156	111.857457	114.833775	191.113118	129.9793252	2015	191.113118		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	CU_USD		0.133307		0.159335		0.119807				0.725965	0.745198	0.314052	0.77184	0.531735	0.617758	2015	0.531735		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	CU_USD	2.239959	0.046147	1.179866	0.242001	0.484393	0.663004	2.605482	2.748566	2.3834	4.415529	2.562098	3.272221	6.064902	0.235677	3.3100854	2015	0.235677		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	CU_USD	4.57423	3.587341	8.914773	1.432961	1.87747	3.659165	18.243219	14.525171	34.061239	40.097942	22.989421	31.718977	45.067561	5.234693	29.0217188	2015	5.234693		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	CU_USD	0.237556	0.87099	0.461756	0.559988	5.712927	10.182432	26.451867	3.722479	10.319434	12.72034	18.795693	4.920078	34.957347	35.327083	21.3441082	2015	35.327083		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	CU_USD	1.893253	0.008431	0.895318		0.00122	0.109294	0.187428	0.037817	0.318261	1.439713	0.181062	0.90036	0.066144		0.64681975	2014	0.066144		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	CU_USD			0.045668	0.043049	0.015082	6.589363	2.222999	7.02974	17.843508	15.339758	24.414818	26.744797	12.208174	24.454211	20.6323516	2015	24.454211		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	CU_USD				0.007299	0.020601	0.031786	0.017942	0.046835	0.018032	1.751855	0.627282		0.27599	1.220189	0.968829	2015	1.220189		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	CU_USD	20.637435	11.233117	13.370374	49.13829	21.657462	32.784117	11.72663	7.916464	3.369103	29.459257	24.331147	47.966338	36.77943	61.6203	40.0312944	2015	61.6203		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	CU_USD	2.835786	6.385161	2.739016	20.858143	0.775252	18.697084	11.379828	42.878846	65.216157	25.016819	43.612675	58.670812	60.985092	37.406508	45.1383812	2015	37.406508		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	CU_USD	3.347753	7.295045	6.893903	1.206318	6.452854	1.399119	5.193932	1.71906	3.425394	1.922031	7.525089	3.536233	3.452828	3.122438	3.9117238	2015	3.122438		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	CU_USD		0.04313	0.026526	0.010444	26.224332		0.004164	0.570044	4.460886	9.247253	0.777969	0.460727	0.15513	0.065799	2.1413756	2015	0.065799		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	CU_USD	4.26053	4.81033	3.51584	38.584693	9.653682	22.061509	11.374838	21.198178	47.738605	43.658429	26.954562	42.974287	68.114068	85.611062	53.4624816	2015	85.611062		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	CU_USD	9.00792	7.011853	11.255029	1.299758	8.636404	6.59145	2.362041	3.000427	12.073047	14.522445	37.116169	9.347997	14.821802	14.176495	17.9969816	2015	14.176495		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	CU_USD		0.033066		0.018248	8.379464		1.294956	25.29048	85.022663	4.930064	16.680341	10.173197	50.72391	0.279385	16.5573794	2015	0.279385		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	CU_USD	4.530999	14.451077	11.969768	13.004557	7.382108	12.130929	16.042735	11.721821	28.355617	36.287911	108.023874	25.720053	24.446293	16.00342	42.0963102	2015	16.00342		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	CU_USD	4.169501	1.812953	14.271639	6.137074	12.618536	28.203408	27.024874	9.719721	9.475395	6.88242	6.568802	30.672545	5.837021	13.986845	12.7895266	2015	13.986845		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	CU_USD	2.239959		2.081567	0.019793	0.114286	0.198823	0.642232	0.266465	1.113856	5.056962	2.653404	1.357607	4.245071	1.28251	2.9191108	2015	1.28251		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	CU_USD					2.493451	1.815271	3.369349	6.061501	0.018032	0.14929	11.245538	4.887294	0.742552	0.282691	3.461473	2015	0.282691		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	CU_USD				0.005979					0.127498				0.035886	0.056848	0.046367	2015	0.056848		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	CU_USD	8.33492	5.013756	8.474829	45.841931	158.875576	159.509882	15.835515	67.169748	6.516544	42.430809	68.318764	16.898794	9.380093	90.963959	45.5984838	2015	90.963959		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	CU_USD	51.800676	3.762584	38.017095	13.345875	13.15214	20.061658	30.643086	23.72926	85.870301	43.713248	56.095702	82.399584	57.145392	85.076774	64.88614	2015	85.076774		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	CU_USD		1.075275		0.120639	0.102299	0.056015	0.853187	0.075713	0.118245							2010	0.118245		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	CU_USD	2.249887	7.986887	6.888953	6.506001	2.483232	7.466884	8.771942	1.642494	31.523856	3.359481	33.452851	33.973703	3.725343	14.737786	17.8498328	2015	14.737786		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	CU_USD		1.5e-05								0.410965	0.252455	1.245373	0.571241	0.285859	0.5531786	2015	0.285859		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	CU_USD	27.384529	12.531284	9.579247	1.81748	3.511245	7.393567	17.365953	6.481572	27.7439	48.364765	10.178024	37.631132	25.198745	17.208212	27.7161756	2015	17.208212		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	CU_USD	0.047529	0.032198	0.008884	0.900145	1.027526	0.198275	0.783625	0.983948	7.143455	7.708078	10.895708	6.968096	8.720757	9.016237	8.6617752	2015	9.016237		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	CU_USD	12.508212	13.282215	29.959363	34.039667	72.299035	15.727687	38.490105	28.193151	15.252285	24.755066	23.410493	36.494677	13.117155	26.872807	24.9300396	2015	26.872807		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	CU_USD	3.733265	0.025364	0.922598	2.032938	3.270707	3.13568	28.339816	18.928459	10.692851	3.608709	2.986614	25.576283	63.458666	49.767499	29.0795542	2015	49.767499		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	CU_USD	3.979991	10.167337	0.439743	0.395217	0.172863	0.325535	1.605231	1.162879	2.719659	25.097404	27.949597	22.838228	91.728052	174.474408	68.4175378	2015	174.474408		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	CU_USD		0.358366		0.32637		0.110937	0.028129	0.018384	0.001739		0.213042	0.600089	0.180905	0.170088	0.291031	2015	0.170088		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	CU_USD	0.001307	0.019663		0.014198	0.072275	0.93902		0.038285	0.091829	0.14861	0.526416	0.789188	0.320215	0.362873	0.4294604	2015	0.362873		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	CU_USD		1.5e-05	0.004218		0.776935	0.101668				0.4687	1.371205	1.412345	0.702788	1.195995	1.0302066	2015	1.195995		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	CU_USD	0.001307	0.418142	0.236106	0.578186	0.50392	0.026905	0.007601	0.29743	0.510156	0.401868	1.541193	2.035581	1.839084	1.378542	1.4392536	2015	1.378542		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	CU_USD	8.477223	9.385324	8.129982	7.29354	13.030967	7.954004	2.442562	4.004351	58.287351	7.665454	25.666543	12.724387	60.737551	6.400692	22.6389254	2015	6.400692		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	CU_USD	1.104632	14.162986	0.46259	1.275392	0.904743	161.624759	3.145492	2.314804	5.113368	5.453025	2.852993	2.32236	1.801027	1.249612	2.7358034	2015	1.249612		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	CU_USD	0.280706	0.102828	0.351793	10.509896	31.14908	0.596039	8.082663	11.654984	83.727675	12.717738	21.260404	13.7084	10.740831	21.186985	15.9228716	2015	21.186985		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	CU_USD	1.431444	1.140261	0.64332	0.321342	0.822129	13.039203	1.567436	4.145133	11.223788	4.332776	6.843804	1.21459	4.62882	0.998764	3.6037508	2015	0.998764		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	CU_USD	29.487548	20.866832	19.143771	7.349443	8.46542	27.625628	32.911917	86.450525	155.149152	85.497188	71.522436	53.803775	57.50888	46.333478	62.9331514	2015	46.333478		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	CU_USD	43.99711	32.745209	4.644775	20.98	4.767774	19.160466	33.90108	26.044428	18.529676	42.888494	122.838936	18.612355	461.531898	27.557735	134.6858836	2015	27.557735		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	CU_USD	1.716069	0.58575	0.189103	0.533442	0.343704	4.89146	2.234981	0.739244	1.190032	1.708111	0.500554	0.650695	0.597361	5.206919	1.732728	2015	5.206919		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	CU_USD		5.910825		12.496554	5.773304	0.029769	9.896123	2.221419	8.747289	9.887246	20.911178	7.558228	7.506241	11.525417	11.477662	2015	11.525417		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	CU_USD	0.357442	11.225307	3.982552	0.339289	5.068702	27.834669	27.288875	15.769737	15.76955	42.387421	13.672906	48.472237	19.58674	71.185547	39.0609702	2015	71.185547		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	CU_USD									0.001207	0.38241		14.457516			7.419963	2013	14.457516		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	CU_USD				7.818681		0.003583		0.037638	0.181366	1.221729	0.04105	0.045646	0.028415	0.056791	0.2787262	2015	0.056791		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	CU_USD				5.740458	0.044086				0.217244	0.38241	0.016742	0.085206	0.040615	0.127846	0.1305638	2015	0.127846		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	CU_USD	0.026709	0.113087	0.049858	0.072956	0.103644	0.417565	0.313602	0.848487	0.595061	0.687389		0.305882	0.198698	0.402417	0.3985965	2015	0.402417		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	CU_USD		0.033722	0.01038	0.038424	0.0121	0.061074										2007	0.061074		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	CU_USD	0.326891	7.465335	23.017138	91.87079	6.654854	9.954089	27.799909	47.341074	66.451557	43.477243	60.757144	74.783494	47.483981	173.72567	80.0455064	2015	173.72567		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	CU_USD	0.378591	2.153571	4.848408	0.704866	7.585284	1.892071	1.265202	13.424375	13.560818	2.130213	1.108094	7.380832	0.441828	0.191973	2.250588	2015	0.191973		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	CU_USD	0.252395	0.210083	0.182653	0.576606	1.846765	0.001818		0.785154	0.393554	0.024976	0.116518	0.15688	3.675897	0.15504	0.8258622	2015	0.15504		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	CU_USD		0.221718			0.139364	1.357353	1.159539	1.668765	5.066871	10.983618	4.544722	1.28958	0.389625	15.249161	6.4913412	2015	15.249161		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	CU_USD	79.922767	153.705007	63.370627	51.431641	91.11436	199.350856	388.327557	491.934846	93.431254	160.093892	137.928062	39.620974	183.512436	85.181332	121.2673392	2015	85.181332		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	CU_USD	0.028882	1.678999			1.279762	0.632999	0.03903	1.148125	1.354974	2.394937	31.865694	15.891724	5.250516	39.039876	18.8885494	2015	39.039876		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	CU_USD	10.942363	1.030385	9.463247	0.700206	17.589272	5.897283	10.278578	16.150864	12.651812	12.120889	30.988413	23.286928	11.423698	10.727903	17.7095662	2015	10.727903		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	CU_USD	2.082621	3.222464	0.168415	0.325627	1.431014	0.731582	0.563221	3.448352	39.15783	17.936761	3.52218	10.063984	16.537579	5.174777	10.6470562	2015	5.174777		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	CU_USD										7.289609	8.838214	42.355942	20.292852	18.367377	19.4287988	2015	18.367377		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	CU_USD		0.369088	4.104744	22.632573		6.169332		0.019001		1.231067	4.297725	0.019935		17.575134	5.78096525	2015	17.575134		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	CU_USD																			
