series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	last.5.years.mean	latest.year	latest.value	latest.source
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	788	9.572737411	34.11439971	TUN	Tunisia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	80																			2	1	3	2			2	2012	2	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	792	35.42890329	38.9899684	TUR	Turkey	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	800	32.39100438	1.279557331	UGA	Uganda	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	804	31.40270802	49.00735945	UKR	Ukraine	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	818	29.77468534	26.57438204	EGY	Egypt	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	831	-2.200712402	49.71561166	GGY	Guernsey	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	832	-2.136773508	49.22353354	JEY	Jersey	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	840	-99.13830311	39.5277871	USA	United States of America	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	858	-56.01387025	-32.8002838	URY	Uruguay	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		1	2		11	1			1																		1998	1	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		2	2											1				2			31			2	1	11.3333333333333	2014	1	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	882	-172.4430749	-13.61541469	WSM	Samoa	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	887	45.22389143	15.22242099	YEM	Yemen	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
2017.Q2.G.01	VC_DSR_DMGEDUC	Damage to critical infrastructure, education facilities	894	27.850329	-14.59701056	ZMB	Zambia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP																													
