geoAreaCode	years	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
316	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	144.7029305	13.35485404	96	GUM	Guam					
320	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-91.2312746	15.00273719	94	GTM	Guatemala	0	Float			G
324	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-11.28173419	11.00210343	86	GIN	Guinea	0	Float			G
328	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-58.97322037	4.788012784	97	GUY	Guyana	0	Float			G
332	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-72.33640958	18.40426539	102	HTI	Haiti	0	Float			G
334	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	73.52633626	-53.09106147	99	HMD	Heard Island and McDonald Islands					
336	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	12.45315803	41.90343751	250	VAT	Holy See					
340	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-86.59974381	14.82243161	100	HND	Honduras	1	Float			G
344	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	114.0266445	22.41749934	98	HKG	China, Hong Kong Special Administrative Region	1	Float			G
348	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	19.41221519	47.1651448	103	HUN	Hungary	1	Float			G
352	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-19.02116966	64.79134763	111	ISL	Iceland	1	Float			G
356	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	79.3608464	22.34642074	106	IND	India	1	Float			G
360	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	113.9174	-0.994582204	104	IDN	Indonesia	1	Float			G
364	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	54.19766348	32.74370885	109	IRN	Iran (Islamic Republic of)					
368	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	43.76606267	33.05013795	110	IRQ	Iraq	0	Float			G
372	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-7.121425272	53.25274054	108	IRL	Ireland					
376	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	34.62277992	31.06164552	112	ISR	Israel					
380	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	12.57022427	42.79917282	113	ITA	Italy					
384	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-5.552690016	7.62211586	46	CIV	Côte d'Ivoire	0	Float			G
388	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-77.31068409	18.15616857	114	JAM	Jamaica	0	Float			G
392	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	139.2716103	36.6554539	117	JPN	Japan	1	Float			G
398	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	66.65359159	48.01963494	118	KAZ	Kazakhstan					
400	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	37.13024774	30.65365973	116	JOR	Jordan					
404	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	37.86096816	0.534797278	119	KEN	Kenya	1	Float			G
408	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	127.1803633	40.1462645	183	PRK	Democratic People's Republic of Korea	0	Float			G
410	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	127.8610254	36.45201023	124	KOR	Republic of Korea	1	Float			G
414	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	47.49305029	29.53949468	125	KWT	Kuwait					
417	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	74.52324839	41.46204516	120	KGZ	Kyrgyzstan	1	Float			G
418	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	101.9901968	20.27482773	126	LAO	Lao People's Democratic Republic	1	Float			G
422	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	35.89391711	33.92152458	127	LBN	Lebanon					
426	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	28.25362195	-29.58041814	133	LSO	Lesotho	1	Float			G
428	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	26.42461876	56.64196636	136	LVA	Latvia	1	Float			G
430	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-9.311879038	6.448381009	128	LBR	Liberia	0	Float			G
434	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	18.0295985	27.04042819	129	LBY	Libya	0	Float			G
438	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	9.552985019	47.14167005	131	LIE	Liechtenstein	1	Float			G
440	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	23.90517807	55.33680309	134	LTU	Lithuania	1	Float			G
442	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	6.092656563	49.77679538	135	LUX	Luxembourg					
446	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region	0	Float			G
450	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	46.6982339	-19.38514785	142	MDG	Madagascar	1	Float			G
454	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	33.4884625	-13.40819859	158	MWI	Malawi	1	Float			G
458	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	116.8346314	5.452415309	159	MYS	Malaysia					
462	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	73.09672546	-0.614385021	143	MDV	Maldives	1	Float			G
466	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-3.522016039	17.35311254	147	MLI	Mali	1	Float			G
470	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	14.44617519	35.89194275	148	MLT	Malta					
474	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-60.91544135	14.56086108	156	MTQ	Martinique					
478	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-10.33187259	20.26089546	154	MRT	Mauritania	0	Float			G
480	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	57.568022	-20.28581998	157	MUS	Mauritius	0	Float			G
484	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-102.5148166	23.93378032	144	MEX	Mexico					
492	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	7.424214814	43.73532918	140	MCO	Monaco					
496	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	103.0728057	46.83892054	151	MNG	Mongolia	0	Float			G
498	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	28.4650624	47.20236795	141	MDA	Republic of Moldova	1	Float			G
499	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	19.25214024	42.78717043	150	MNE	Montenegro					
500	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-62.19261223	16.73558313	155	MSR	Montserrat					
504	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-6.281942841	31.8440131	139	MAR	Morocco	0	Float			G
508	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	38.18479941	-14.27963886	153	MOZ	Mozambique	1	Float			G
