geoAreaCode	years	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
108	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	29.89080992	-3.366387428	20	BDI	Burundi	3616.17	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
112	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	28.04940161	53.54193075	30	BLR	Belarus	229400	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
116	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	104.922836	12.71163737	121	KHM	Cambodia	27390.5	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
120	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	12.7419827	5.692387031	47	CMR	Cameroon	81683.7	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
124	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-101.6575058	57.72360191	41	CAN	Canada	6291920	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
132	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-23.63544151	15.07791834	53	CPV	Cabo Verde	7137.79	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
136	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-81.16740559	19.32266656	58	CYM	Cayman Islands	8554.03	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
140	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	20.93559492	7.003720791	40	CAF	Central African Republic	3893.74	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
144	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	80.70489654	7.614693343	132	LKA	Sri Lanka	208274	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
148	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	18.66618401	15.36279341	222	TCD	Chad	26745.1	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
