series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	CU_USD	16888443.330996	123150728.243993	11089448.508542	11999821.098708	21049489.927847	453538669.696998	13312261.926743	20660107.965108	91940472.606843	16687938.432087	534180225.80134	39485355.93146	269328676.800463	29465083.183501	177829456.02977	2013	29465083.183501	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	CU_USD	2503030.174127	54837.005816	411915.183226	126697203.629287	982475.099559	328996924.791123	64698442.531781	5843424.364447	1028468.871182	1079568.15357	1371036.616296	3254320.427391	774349.533297		1619818.6826385	2012	774349.533297	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	CU_USD	35905011.613552	33012627.163134	59919620.841477	32772467.798664	7472323.018207	107736040.670611	32226187.50439	42366391.361782	210219576.801862	79328479.454165	157559572.998389	169240398.194959	30259415.412245	31847161.775077	93647005.566967	2013	31847161.775077	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	CU_USD																			
