series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	CON_USD	0.4	0.5	0.8	0.7	2.6	3	4.1	4.9	6	5.7	10.5	5.3	4.3	4.4	4.2	3.9	4.42	2015	3.9		
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	CON_USD	30.6	27	26.5	23.2	30	27.9	29.4	29.8	26.3	25.3	66.6	28.5	18.7	17.9	19.2	17.4	20.34	2015	17.4		
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	CON_USD	14.1	15	13.4	11.4	14.2	13.4	17.7	16.3	18.7	21.7	38.4	25.6	18.1	20.6	20.3	17.1	20.34	2015	17.1		
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	CON_USD	1303.1	1198.2	1229	1231.3	1334	171.9	206.6	275.7	250	344	489.7	393.1	420.2	275.5	262.8	399.5	350.22	2015	399.5		
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	CON_USD	170.8	150.3	148.4	126.6	143.6	117.7	158	171.7	186.4	235.9	304.6	204.1	160.3	155.7	167.5	139.8	165.48	2015	139.8		
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	CON_USD	9.5	7.8	9.4	4.8	7.2	6.4	9.3	11	11.6	13.1	17.4	7.3	6	5.1	4.8	4.9	5.62	2015	4.9		
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	CON_USD																					
