geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
512	2010	ANNUAL	KG	1	57.87743482	21.98805614	173	OMN	Oman	1.11	Float		Environment Live	C
512	2010	ANNUAL	KG	1	57.87743482	21.98805614	173	OMN	Oman	1.11	Float		Environment Live	C
516	2010	ANNUAL	KG	1	17.21907885	-22.13817068	161	NAM	Namibia	1.48	Float		Environment Live	C
516	2010	ANNUAL	KG	1	17.21907885	-22.13817068	161	NAM	Namibia	1.48	Float		Environment Live	C
520	2010	ANNUAL	KG	1	166.92313	-0.528742623	171	NRU	Nauru					
524	2010	ANNUAL	KG	1	83.94678863	28.25866332	170	NPL	Nepal	5.55	Float		Environment Live	C
524	2010	ANNUAL	KG	1	83.94678863	28.25866332	170	NPL	Nepal	5.55	Float		Environment Live	C
528	2010	ANNUAL	KG	1	5.331480568	51.86728884	168	NLD	Netherlands	0.54	Float		Environment Live	C
528	2010	ANNUAL	KG	1	5.331480568	51.86728884	168	NLD	Netherlands	0.54	Float		Environment Live	C
530	2010	ANNUAL	KG	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles					
531	2010	ANNUAL	KG	1	-68.95033464	12.15058042	56	CUW	Curaçao					
533	2010	ANNUAL	KG	1	-69.97050586	12.50878756	1	ABW	Aruba					
534	2010	ANNUAL	KG	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)					
540	2010	ANNUAL	KG	1	165.5067368	-21.41742531	162	NCL	New Caledonia					
548	2010	ANNUAL	KG	1	167.0679779	-15.34445547	257	VUT	Vanuatu	4.27	Float		Environment Live	C
548	2010	ANNUAL	KG	1	167.0679779	-15.34445547	257	VUT	Vanuatu	4.27	Float		Environment Live	C
554	2010	ANNUAL	KG	1	170.4755673	-43.98721568	172	NZL	New Zealand	0.78	Float		Environment Live	C
554	2010	ANNUAL	KG	1	170.4755673	-43.98721568	172	NZL	New Zealand	0.78	Float		Environment Live	C
558	2010	ANNUAL	KG	1	-85.03060315	12.84210839	166	NIC	Nicaragua	2.73	Float		Environment Live	C
558	2010	ANNUAL	KG	1	-85.03060315	12.84210839	166	NIC	Nicaragua	2.73	Float		Environment Live	C
562	2010	ANNUAL	KG	1	9.400167877	17.42143036	163	NER	Niger	12.22	Float		Environment Live	C
562	2010	ANNUAL	KG	1	9.400167877	17.42143036	163	NER	Niger	12.22	Float		Environment Live	C
566	2010	ANNUAL	KG	1	8.097363256	9.585789025	165	NGA	Nigeria	1.2	Float		Environment Live	C
566	2010	ANNUAL	KG	1	8.097363256	9.585789025	165	NGA	Nigeria	1.2	Float		Environment Live	C
570	2010	ANNUAL	KG	1	-169.8601693	-19.05000475	167	NIU	Niue					
574	2010	ANNUAL	KG	1	167.9515548	-29.03230018	164	NFK	Norfolk Island					
578	2010	ANNUAL	KG	1	11.47846389	61.34311134	169	NOR	Norway	0.55	Float		Environment Live	C
578	2010	ANNUAL	KG	1	11.47846389	61.34311134	169	NOR	Norway	0.55	Float		Environment Live	C
580	2010	ANNUAL	KG	1	145.7582114	15.19099517	152	MNP	Northern Mariana Islands					
581	2010	ANNUAL	KG	1	-162.4343752	5.874443968	245	UMI	US Minor Outlying Islands					
583	2010	ANNUAL	KG	1	158.225216	6.880670092	79	FSM	Micronesia, Federated States of					
584	2010	ANNUAL	KG	1	171.0839119	7.110213497	145	MHL	Marshall Islands					
585	2010	ANNUAL	KG	1	134.5733878	7.502307591	179	PLW	Palau					
586	2010	ANNUAL	KG	1	68.80479684	29.36491634	174	PAK	Pakistan	3.37	Float		Environment Live	C
586	2010	ANNUAL	KG	1	68.80479684	29.36491634	174	PAK	Pakistan	3.37	Float		Environment Live	C
591	2010	ANNUAL	KG	1	-81.26616623	8.450965746	175	PAN	Panama	1.28	Float		Environment Live	C
591	2010	ANNUAL	KG	1	-81.26616623	8.450965746	175	PAN	Panama	1.28	Float		Environment Live	C
598	2010	ANNUAL	KG	1	145.8587761	-6.756057077	180	PNG	Papua New Guinea	2.79	Float		Environment Live	C
598	2010	ANNUAL	KG	1	145.8587761	-6.756057077	180	PNG	Papua New Guinea	2.79	Float		Environment Live	C
600	2010	ANNUAL	KG	1	-60.54854225	-21.70216237	187	PRY	Paraguay	7.97	Float		Environment Live	C
600	2010	ANNUAL	KG	1	-60.54854225	-21.70216237	187	PRY	Paraguay	7.97	Float		Environment Live	C
604	2010	ANNUAL	KG	1	-71.82093277	-13.58939705	177	PER	Peru	3.35	Float		Environment Live	C
604	2010	ANNUAL	KG	1	-71.82093277	-13.58939705	177	PER	Peru	3.35	Float		Environment Live	C
608	2010	ANNUAL	KG	1	120.8601418	14.16591706	178	PHL	Philippines	2.78	Float		Environment Live	C
608	2010	ANNUAL	KG	1	120.8601418	14.16591706	178	PHL	Philippines	2.78	Float		Environment Live	C
612	2010	ANNUAL	KG	1	-128.3225873	-24.37538456	176	PCN	Pitcairn					
616	2010	ANNUAL	KG	1	19.40660158	52.1226733	181	POL	Poland	1.64	Float		Environment Live	C
616	2010	ANNUAL	KG	1	19.40660158	52.1226733	181	POL	Poland	1.64	Float		Environment Live	C
620	2010	ANNUAL	KG	1	-7.961599811	39.68509315	186	PRT	Portugal	1.15	Float		Environment Live	C
620	2010	ANNUAL	KG	1	-7.961599811	39.68509315	186	PRT	Portugal	1.15	Float		Environment Live	C
624	2010	ANNUAL	KG	1	-14.40182514	12.11760394	89	GNB	Guinea-Bissau					
626	2010	ANNUAL	KG	1	125.9451052	-8.797497247	228	TLS	Timor-Leste					
630	2010	ANNUAL	KG	1	-66.47591017	18.22753799	182	PRI	Puerto Rico					
634	2010	ANNUAL	KG	1	51.19152467	25.28355379	192	QAT	Qatar	0.38	Float		Environment Live	C
634	2010	ANNUAL	KG	1	51.19152467	25.28355379	192	QAT	Qatar	0.38	Float		Environment Live	C
638	2010	ANNUAL	KG	1	55.53171398	-21.13183266	193	REU	Réunion					
642	2010	ANNUAL	KG	1	24.98481009	45.83893563	194	ROU	Romania	2.52	Float		Environment Live	C
642	2010	ANNUAL	KG	1	24.98481009	45.83893563	194	ROU	Romania	2.52	Float		Environment Live	C
643	2010	ANNUAL	KG	1	99.01404926	61.61899849	195	RUS	Russian Federation	1.26	Float		Environment Live	C
643	2010	ANNUAL	KG	1	99.01404926	61.61899849	195	RUS	Russian Federation	1.26	Float		Environment Live	C
646	2010	ANNUAL	KG	1	29.92310194	-1.999842114	196	RWA	Rwanda	6.71	Float		Environment Live	C
646	2010	ANNUAL	KG	1	29.92310194	-1.999842114	196	RWA	Rwanda	6.71	Float		Environment Live	C
652	2010	ANNUAL	KG	1	-62.83173536	17.89513362	29	BLM	Saint Barthélemy					
654	2010	ANNUAL	KG	1	-5.705752501	-15.96503946	202	SHN	Saint Helena					
659	2010	ANNUAL	KG	1	-62.76628613	17.33994219	123	KNA	Saint Kitts and Nevis					
660	2010	ANNUAL	KG	1	-63.05651612	18.21525315	4	AIA	Anguilla					
662	2010	ANNUAL	KG	1	-60.96529553	13.89405601	130	LCA	Saint Lucia					
663	2010	ANNUAL	KG	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)					
666	2010	ANNUAL	KG	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon					
670	2010	ANNUAL	KG	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines					
674	2010	ANNUAL	KG	1	12.46329038	43.93841766	207	SMR	San Marino	1.76	Float		Environment Live	C
674	2010	ANNUAL	KG	1	12.46329038	43.93841766	207	SMR	San Marino	1.76	Float		Environment Live	C
678	2010	ANNUAL	KG	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	7.56	Float		Environment Live	C
678	2010	ANNUAL	KG	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	7.56	Float		Environment Live	C
682	2010	ANNUAL	KG	1	44.54763347	24.12594211	197	SAU	Saudi Arabia	0.92	Float		Environment Live	C
682	2010	ANNUAL	KG	1	44.54763347	24.12594211	197	SAU	Saudi Arabia	0.92	Float		Environment Live	C
686	2010	ANNUAL	KG	1	-14.46636926	14.35920905	199	SEN	Senegal	3.63	Float		Environment Live	C
686	2010	ANNUAL	KG	1	-14.46636926	14.35920905	199	SEN	Senegal	3.63	Float		Environment Live	C
688	2010	ANNUAL	KG	1	20.805876	44.03145697	210	SRB	Serbia	4.63	Float		Environment Live	C
688	2010	ANNUAL	KG	1	20.805876	44.03145697	210	SRB	Serbia	4.63	Float		Environment Live	C
690	2010	ANNUAL	KG	1	55.46561591	-4.678053059	219	SYC	Seychelles	1.97	Float		Environment Live	C
690	2010	ANNUAL	KG	1	55.46561591	-4.678053059	219	SYC	Seychelles	1.97	Float		Environment Live	C
694	2010	ANNUAL	KG	1	-11.78306584	8.568604164	205	SLE	Sierra Leone	6.21	Float		Environment Live	C
694	2010	ANNUAL	KG	1	-11.78306584	8.568604164	205	SLE	Sierra Leone	6.21	Float		Environment Live	C
702	2010	ANNUAL	KG	1	103.8107883	1.361009155	200	SGP	Singapore	2.03	Float		Environment Live	C
702	2010	ANNUAL	KG	1	103.8107883	1.361009155	200	SGP	Singapore	2.03	Float		Environment Live	C
703	2010	ANNUAL	KG	1	19.48495604	48.70741446	214	SVK	Slovakia	3.28	Float		Environment Live	C
703	2010	ANNUAL	KG	1	19.48495604	48.70741446	214	SVK	Slovakia	3.28	Float		Environment Live	C
704	2010	ANNUAL	KG	1	105.802499	10.09643079	256	VNM	Viet Nam	8.02	Float		Environment Live	C
704	2010	ANNUAL	KG	1	105.802499	10.09643079	256	VNM	Viet Nam	8.02	Float		Environment Live	C
705	2010	ANNUAL	KG	1	14.82209486	46.11958061	215	SVN	Slovenia	1.17	Float		Environment Live	C
705	2010	ANNUAL	KG	1	14.82209486	46.11958061	215	SVN	Slovenia	1.17	Float		Environment Live	C
706	2010	ANNUAL	KG	1	46.20367477	4.406485729	208	SOM	Somalia	12.76	Float		Environment Live	C
706	2010	ANNUAL	KG	1	46.20367477	4.406485729	208	SOM	Somalia	12.76	Float		Environment Live	C
710	2010	ANNUAL	KG	1	24.67184355	-29.99957544	283	ZAF	South Africa	1.5	Float		Environment Live	C
710	2010	ANNUAL	KG	1	24.67184355	-29.99957544	283	ZAF	South Africa	1.5	Float		Environment Live	C
716	2010	ANNUAL	KG	1	29.86909584	-19.00075492	285	ZWE	Zimbabwe	1.45	Float		Environment Live	C
716	2010	ANNUAL	KG	1	29.86909584	-19.00075492	285	ZWE	Zimbabwe	1.45	Float		Environment Live	C
724	2010	ANNUAL	KG	1	-3.554078296	40.39211472	71	ESP	Spain	0.88	Float		Environment Live	C
724	2010	ANNUAL	KG	1	-3.554078296	40.39211472	71	ESP	Spain	0.88	Float		Environment Live	C
728	2010	ANNUAL	KG	1	30.32618773	7.290839152	211	SSD	South Sudan					
732	2010	ANNUAL	KG	1	-13.13515523	24.66265342	70	ESH	Western Sahara					
736	2010	ANNUAL	KG	1	29.95650159	16.02643066	198	SDN	Sudan					
740	2010	ANNUAL	KG	1	-55.90626394	4.132603197	213	SUR	Suriname	2.6	Float		Environment Live	C
740	2010	ANNUAL	KG	1	-55.90626394	4.132603197	213	SUR	Suriname	2.6	Float		Environment Live	C
744	2010	ANNUAL	KG	1	13.38071013	78.82894131	203	SJM	Svalbard and Jan Mayen Islands					
748	2010	ANNUAL	KG	1	31.50149288	-26.56471011	217	SWZ	Swaziland	3.52	Float		Environment Live	C
748	2010	ANNUAL	KG	1	31.50149288	-26.56471011	217	SWZ	Swaziland	3.52	Float		Environment Live	C
752	2010	ANNUAL	KG	1	14.3775338	60.60103109	216	SWE	Sweden	0.53	Float		Environment Live	C
752	2010	ANNUAL	KG	1	14.3775338	60.60103109	216	SWE	Sweden	0.53	Float		Environment Live	C
756	2010	ANNUAL	KG	1	8.223158	46.96617097	43	CHE	Switzerland	0.46	Float		Environment Live	C
756	2010	ANNUAL	KG	1	8.223158	46.96617097	43	CHE	Switzerland	0.46	Float		Environment Live	C
760	2010	ANNUAL	KG	1	38.50466565	35.01676176	220	SYR	Syrian Arab Republic (Syria)	2.17	Float		Environment Live	C
760	2010	ANNUAL	KG	1	38.50466565	35.01676176	220	SYR	Syrian Arab Republic (Syria)	2.17	Float		Environment Live	C
762	2010	ANNUAL	KG	1	69.294998	38.43069666	225	TJK	Tajikistan	4.3	Float		Environment Live	C
762	2010	ANNUAL	KG	1	69.294998	38.43069666	225	TJK	Tajikistan	4.3	Float		Environment Live	C
764	2010	ANNUAL	KG	1	101.0202951	15.13089239	224	THA	Thailand	2.85	Float		Environment Live	C
764	2010	ANNUAL	KG	1	101.0202951	15.13089239	224	THA	Thailand	2.85	Float		Environment Live	C
768	2010	ANNUAL	KG	1	0.97835765	8.532096072	223	TGO	Togo	5.37	Float		Environment Live	C
768	2010	ANNUAL	KG	1	0.97835765	8.532096072	223	TGO	Togo	5.37	Float		Environment Live	C
772	2010	ANNUAL	KG	1	-171.8154473	-9.214545558	226	TKL	Tokelau					
776	2010	ANNUAL	KG	1	-175.1959991	-21.19511329	229	TON	Tonga					
780	2010	ANNUAL	KG	1	-61.29389504	10.41877263	230	TTO	Trinidad and Tobago	0.3	Float		Environment Live	C
780	2010	ANNUAL	KG	1	-61.29389504	10.41877263	230	TTO	Trinidad and Tobago	0.3	Float		Environment Live	C
784	2010	ANNUAL	KG	1	53.98279159	23.43322219	9	ARE	United Arab Emirates	1.44	Float		Environment Live	C
784	2010	ANNUAL	KG	1	53.98279159	23.43322219	9	ARE	United Arab Emirates	1.44	Float		Environment Live	C
788	2010	ANNUAL	KG	1	9.572737411	34.11439971	231	TUN	Tunisia	1.59	Float		Environment Live	C
788	2010	ANNUAL	KG	1	9.572737411	34.11439971	231	TUN	Tunisia	1.59	Float		Environment Live	C
792	2010	ANNUAL	KG	1	35.42890329	38.9899684	232	TUR	Turkey	1.63	Float		Environment Live	C
792	2010	ANNUAL	KG	1	35.42890329	38.9899684	232	TUR	Turkey	1.63	Float		Environment Live	C
795	2010	ANNUAL	KG	1	58.9787665	40.0912346	227	TKM	Turkmenistan	2.87	Float		Environment Live	C
795	2010	ANNUAL	KG	1	58.9787665	40.0912346	227	TKM	Turkmenistan	2.87	Float		Environment Live	C
796	2010	ANNUAL	KG	1	-71.745121	21.80780585	221	TCA	Turks and Caicos Islands					
798	2010	ANNUAL	KG	1	178.6679611	-7.460048071	233	TUV	Tuvalu					
800	2010	ANNUAL	KG	1	32.39100438	1.279557331	236	UGA	Uganda	5.56	Float		Environment Live	C
800	2010	ANNUAL	KG	1	32.39100438	1.279557331	236	UGA	Uganda	5.56	Float		Environment Live	C
804	2010	ANNUAL	KG	1	31.40270802	49.00735945	237	UKR	Ukraine	3.44	Float		Environment Live	C
804	2010	ANNUAL	KG	1	31.40270802	49.00735945	237	UKR	Ukraine	3.44	Float		Environment Live	C
807	2010	ANNUAL	KG	1	21.7007909	41.60048068	146	MKD	Macedonia, Republic of	2.86	Float		Environment Live	C
807	2010	ANNUAL	KG	1	21.7007909	41.60048068	146	MKD	Macedonia, Republic of	2.86	Float		Environment Live	C
818	2010	ANNUAL	KG	1	29.77468534	26.57438204	68	EGY	Egypt	3.81	Float		Environment Live	C
818	2010	ANNUAL	KG	1	29.77468534	26.57438204	68	EGY	Egypt	3.81	Float		Environment Live	C
826	2010	ANNUAL	KG	1	-2.23830539	53.27691757	81	GBR	United Kingdom	0.49	Float		Environment Live	C
826	2010	ANNUAL	KG	1	-2.23830539	53.27691757	81	GBR	United Kingdom	0.49	Float		Environment Live	C
831	2010	ANNUAL	KG	1	-2.200712402	49.71561166	83	GGY	Guernsey					
832	2010	ANNUAL	KG	1	-2.136773508	49.22353354	115	JEY	Jersey					
833	2010	ANNUAL	KG	1	-4.538190305	54.22880901	105	IMN	Isle of Man					
834	2010	ANNUAL	KG	1	34.80521182	-6.265332606	235	TZA	Tanzania, United Republic of					
840	2010	ANNUAL	KG	1	-99.13830311	39.5277871	248	USA	United States of America	0.62	Float		Environment Live	C
840	2010	ANNUAL	KG	1	-99.13830311	39.5277871	248	USA	United States of America	0.62	Float		Environment Live	C
850	2010	ANNUAL	KG	1	-64.76960113	17.73297693	255	VIR	United States Virgin Islands					
854	2010	ANNUAL	KG	1	-1.742843829	12.27491081	23	BFA	Burkina Faso	6.71	Float		Environment Live	C
854	2010	ANNUAL	KG	1	-1.742843829	12.27491081	23	BFA	Burkina Faso	6.71	Float		Environment Live	C
858	2010	ANNUAL	KG	1	-56.01387025	-32.8002838	247	URY	Uruguay	4.71	Float		Environment Live	C
858	2010	ANNUAL	KG	1	-56.01387025	-32.8002838	247	URY	Uruguay	4.71	Float		Environment Live	C
860	2010	ANNUAL	KG	1	63.11944558	41.77560518	249	UZB	Uzbekistan	7.96	Float		Environment Live	C
860	2010	ANNUAL	KG	1	63.11944558	41.77560518	249	UZB	Uzbekistan	7.96	Float		Environment Live	C
862	2010	ANNUAL	KG	1	-66.15642084	7.121324748	253	VEN	Venezuela (Bolivarian Republic)	1.21	Float		Environment Live	C
862	2010	ANNUAL	KG	1	-66.15642084	7.121324748	253	VEN	Venezuela (Bolivarian Republic)	1.21	Float		Environment Live	C
876	2010	ANNUAL	KG	1	-176.2034788	-13.28471201	258	WLF	Wallis and Futuna Islands					
882	2010	ANNUAL	KG	1	-172.4430749	-13.61541469	259	WSM	Samoa	3.69	Float		Environment Live	C
882	2010	ANNUAL	KG	1	-172.4430749	-13.61541469	259	WSM	Samoa	3.69	Float		Environment Live	C
887	2010	ANNUAL	KG	1	45.22389143	15.22242099	282	YEM	Yemen	1.47	Float		Environment Live	C
887	2010	ANNUAL	KG	1	45.22389143	15.22242099	282	YEM	Yemen	1.47	Float		Environment Live	C
894	2010	ANNUAL	KG	1	27.850329	-14.59701056	284	ZMB	Zambia	3.38	Float		Environment Live	C
894	2010	ANNUAL	KG	1	27.850329	-14.59701056	284	ZMB	Zambia	3.38	Float		Environment Live	C
