series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2016	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	KMSQ	1293034.7	2016	1293034.7	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	KMSQ	79467.8	2016	79467.8	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	KMSQ	343866.4	2016	343866.4	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	KMSQ	136563.8	2016	136563.8	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	KMSQ	4795468.1	2016	4795468.1	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	KMSQ	2277433	2016	2277433	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	KMSQ	7031.1	2016	7031.1	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	KMSQ	193292.3	2016	193292.3	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	KMSQ	22907	2016	22907	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	KMSQ	22745.5	2016	22745.5	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	KMSQ	56357.9	2016	56357.9	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	KMSQ	226758.6	2016	226758.6	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	KMSQ	426.7	2016	426.7	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	KMSQ	3459130.4	2016	3459130.4	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
