series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	CON_USD	10810.37	4267.88	5085.63	1516.36	10366.75	26935.13	20195.51	31192.58	29460.82	21609.1	35558.42	49634.83	29133.48	46677.73	46273.81	41331.82	42610.334	2015	41331.82		
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	CON_USD	101.43	82.51	147.33	261.51	150.57	531.1	2651.25	3133.09	312.17	538.2	454.35	213.74	686.49	673.18	-638.99	-251.42	136.6	2015	-251.42		
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	CON_USD																					
