series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2010	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	T_PER_HA						
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	T_PER_HA	124.1476	130.9082	2015	130.9082	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	T_PER_HA	349.9631	350.0615	2015	350.0615	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	T_PER_HA	232.129	232.129	2015	232.129	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	T_PER_HA						
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	T_PER_HA	60.7143	60.7143	2015	60.7143	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	T_PER_HA	223.2727	223.2609	2015	223.2609	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	T_PER_HA	119.3311	119.3311	2015	119.3311	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	T_PER_HA	112.8125	112.582	2015	112.582	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	T_PER_HA						
