series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	478	-10.33187259	20.26089546	MRT	Mauritania	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	478	-10.33187259	20.26089546	MRT	Mauritania	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	480	57.568022	-20.28581998	MUS	Mauritius	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	480	57.568022	-20.28581998	MUS	Mauritius	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	480	57.568022	-20.28581998	MUS	Mauritius	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	484	-102.5148166	23.93378032	MEX	Mexico	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	484	-102.5148166	23.93378032	MEX	Mexico	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	484	-102.5148166	23.93378032	MEX	Mexico	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	492	7.424214814	43.73532918	MCO	Monaco	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	492	7.424214814	43.73532918	MCO	Monaco	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	492	7.424214814	43.73532918	MCO	Monaco	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	496	103.0728057	46.83892054	MNG	Mongolia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	496	103.0728057	46.83892054	MNG	Mongolia	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	496	103.0728057	46.83892054	MNG	Mongolia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	499	19.25214024	42.78717043	MNE	Montenegro	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP					4.26		4.26	2014	4.26	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	499	19.25214024	42.78717043	MNE	Montenegro	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP					5.02		5.02	2014	5.02	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	499	19.25214024	42.78717043	MNE	Montenegro	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP					4.59		4.59	2014	4.59	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	500	-62.19261223	16.73558313	MSR	Montserrat	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	500	-62.19261223	16.73558313	MSR	Montserrat	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	500	-62.19261223	16.73558313	MSR	Montserrat	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	504	-6.281942841	31.8440131	MAR	Morocco	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	504	-6.281942841	31.8440131	MAR	Morocco	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	504	-6.281942841	31.8440131	MAR	Morocco	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	508	38.18479941	-14.27963886	MOZ	Mozambique	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	508	38.18479941	-14.27963886	MOZ	Mozambique	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	512	57.87743482	21.98805614	OMN	Oman	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	512	57.87743482	21.98805614	OMN	Oman	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	512	57.87743482	21.98805614	OMN	Oman	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	516	17.21907885	-22.13817068	NAM	Namibia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	516	17.21907885	-22.13817068	NAM	Namibia	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	516	17.21907885	-22.13817068	NAM	Namibia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	520	166.92313	-0.528742623	NRU	Nauru	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	520	166.92313	-0.528742623	NRU	Nauru	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	520	166.92313	-0.528742623	NRU	Nauru	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	524	83.94678863	28.25866332	NPL	Nepal	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	524	83.94678863	28.25866332	NPL	Nepal	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	524	83.94678863	28.25866332	NPL	Nepal	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	528	5.331480568	51.86728884	NLD	Netherlands	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP	17.16				17.39		17.39	2014	17.39	ILOSTAT - ES - Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	528	5.331480568	51.86728884	NLD	Netherlands	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP	21.19				21.53		21.53	2014	21.53	ILOSTAT - ES - Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	528	5.331480568	51.86728884	NLD	Netherlands	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP	19.13				19.31		19.31	2014	19.31	ILOSTAT - ES - Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	531	-68.95033464	12.15058042	CUW	Curaçao	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	531	-68.95033464	12.15058042	CUW	Curaçao	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	531	-68.95033464	12.15058042	CUW	Curaçao	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	533	-69.97050586	12.50878756	ABW	Aruba	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	533	-69.97050586	12.50878756	ABW	Aruba	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	533	-69.97050586	12.50878756	ABW	Aruba	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	540	165.5067368	-21.41742531	NCL	New Caledonia	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	540	165.5067368	-21.41742531	NCL	New Caledonia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	548	167.0679779	-15.34445547	VUT	Vanuatu	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	548	167.0679779	-15.34445547	VUT	Vanuatu	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	554	170.4755673	-43.98721568	NZL	New Zealand	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	554	170.4755673	-43.98721568	NZL	New Zealand	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	554	170.4755673	-43.98721568	NZL	New Zealand	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	558	-85.03060315	12.84210839	NIC	Nicaragua	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	558	-85.03060315	12.84210839	NIC	Nicaragua	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	562	9.400167877	17.42143036	NER	Niger	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	562	9.400167877	17.42143036	NER	Niger	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	562	9.400167877	17.42143036	NER	Niger	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	566	8.097363256	9.585789025	NGA	Nigeria	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	566	8.097363256	9.585789025	NGA	Nigeria	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	566	8.097363256	9.585789025	NGA	Nigeria	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	570	-169.8601693	-19.05000475	NIU	Niue	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	570	-169.8601693	-19.05000475	NIU	Niue	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	570	-169.8601693	-19.05000475	NIU	Niue	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	574	167.9515548	-29.03230018	NFK	Norfolk Island	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	574	167.9515548	-29.03230018	NFK	Norfolk Island	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	578	11.47846389	61.34311134	NOR	Norway	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP					250.98		250.98	2014	250.98	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	578	11.47846389	61.34311134	NOR	Norway	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP					314.96		314.96	2014	314.96	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	578	11.47846389	61.34311134	NOR	Norway	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP					288.92		288.92	2014	288.92	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	584	171.0839119	7.110213497	MHL	Marshall Islands	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	584	171.0839119	7.110213497	MHL	Marshall Islands	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	585	134.5733878	7.502307591	PLW	Palau	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	585	134.5733878	7.502307591	PLW	Palau	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	585	134.5733878	7.502307591	PLW	Palau	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	586	68.80479684	29.36491634	PAK	Pakistan	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	586	68.80479684	29.36491634	PAK	Pakistan	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	586	68.80479684	29.36491634	PAK	Pakistan	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	591	-81.26616623	8.450965746	PAN	Panama	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	591	-81.26616623	8.450965746	PAN	Panama	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	591	-81.26616623	8.450965746	PAN	Panama	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP					14054.032379	17975	16014.5161895	2015	17975	ILOSTAT - LFS - Encuesta Permanente de Hogares	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	600	-60.54854225	-21.70216237	PRY	Paraguay	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP					18399.212009	18923	18661.1060045	2015	18923	ILOSTAT - LFS - Encuesta Permanente de Hogares	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	600	-60.54854225	-21.70216237	PRY	Paraguay	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP					16454.408907	18512	17483.2044535	2015	18512	ILOSTAT - LFS - Encuesta Permanente de Hogares	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	604	-71.82093277	-13.58939705	PER	Peru	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	604	-71.82093277	-13.58939705	PER	Peru	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	604	-71.82093277	-13.58939705	PER	Peru	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	608	120.8601418	14.16591706	PHL	Philippines	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	608	120.8601418	14.16591706	PHL	Philippines	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	608	120.8601418	14.16591706	PHL	Philippines	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
