series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	PERCENT	3.4452970297	155.42931034483	27.19002525253	33.3819108964	40.88194438836	42.13030667853	28.24058442973	34.26196124994	27.93270554147	20.34937888199	16.76043557169	16.47490402429	17.46487638545	9.7095769053	6.22677190107	6.1826219167	4.78716104236	6.20893139368	3.52589758474	3.70799081643	2.89766161205	2.36149609274	2.1024047455	2.43068303107	2.67261129842	3.45825816343	2.605090666232	2015	3.45825816343		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	PERCENT	6.59457941345	12.26785066188	5.40932282002	15.96367116511	12.61145721362	7.79458981693	7.06385388022	14.32423318993	5	5.87603833933	7.90762845243	9.87917829403	14.9365402916	10.90082489609	8.11495049116	5.57966638485	2.30356750925	4.06201929993	2.67614378385	2.21092408903	2.38949705973	4.35227286762	1.39245901903	3.35810839907	3.59842030784	5.15898451926	3.572049022564	2015	5.15898451926		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	PERCENT	22.25494899039	21.39393573946	18.15488806926	12.83783947337	18.31916172287	14.04573271241	12.69004320822	8.37684573991	12.51609610548	6.97139981392	8.20612674224	12.45960840771	7.82815413322	5.92551179771	4.47026412036	15.41074875532	10.98064551689	1.44261662841	0.47517249994	0.72882827284	0.37647468786	0.34297082161	0.25379401034	0.39540834168	0.31035204858	0.52292686891	0.365090418224	2015	0.52292686891		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	PERCENT	22.70149092842	20.46683256678	22.78784041892	24.5295422285	32.90600963064	24.37094041223	24.81949517063	32.92102791798	18.69807218593	21.75228587016	21.07341571923	21.37152305367	19.69662217158	17.15101303912	22.86428832998	10.15602388301	9.08784156196	9.156524351	8.91090824232	11.92468150087	11.50945470996	7.87737538338	14.0418671589	20.36868452069	14.19320088726	11.20812793528	13.537851177102	2015	11.20812793528		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	PERCENT	4.09188869366	3.86175427779	12.20642699337	2.99082249968	3.6001109647	3.03103388658	9.73345026593	15.53285028088	5.91688041524	7.27755584118	8.6489093021	10.84620977227	16.40427304299	9.20789119535	11.14729861246	14.6389635068	16.5766776056	4.72637662275	7.37031639007	4.06893380525	3.82473593991	4.18154304862	4.98888899191	4.48972229529	2.99557593867	5.04411684429	4.339969423756	2015	5.04411684429		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	PERCENT	18.37577556805	12.91452924979	8.69272173017	9.31282260222	12.45734396601	10.06617782525	8.33299113866	10.56644955405	8.34069647896	8.4688095263	8.03665171017	7.08635150362	7.85665767991	7.30244831353	8.37340254816	5.87967212109	3.45609285198	4.05893478945	3.11992172275	1.80978493929	1.38445561734	1.33757238005	1.40361182265	1.45002937156	1.04542576547	0.8976071776	1.226849303466	2015	0.8976071776		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	PERCENT	7.61284068879	9.61217596229	24.39331507284	7.91344146	5.76235684894	4.94199014778	4.13932411346	4.37670750599	4.06051256644	6.40928297262	5.39572453319	6.46978125969	5.82811075087	5.75869682995	7.67025168725	5.80365012752	4.76966640163	3.900756527	3.24235038837	4.28877562975	2.73404664857	2.32415586029	2.41746315126	1.89898069489	1.95785346871	2.62339424507	2.244369484044	2015	2.62339424507		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	PERCENT	7.32980301275	21.99011902088	17.98950840604	59.06144352207	17.00918644128	13.29982657317	30.87600777256	32.49078185546	20.9481760464	26.16399752783	25.40118439919	21.89291309905	35.42167909881	21.35304404174	16.7116378861	22.42535787461	9.51416303708	22.77539823871	10.5242563357	9.17859402349	11.47536478021	3.70991333617	4.39353642305	7.71106398705	4.03938177766	4.18488719987	4.80775654476	2015	4.18488719987		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	PERCENT	25.6431762358	21.76518011478	23.25201200854	23.27192136499	16.48889443682	14.3358560039	11.04335381426	7.32396854129	8.56202750328	10.84536528664	14.62810988083	19.92594552084	19.72738714992	19.30575019977	20.24906440323	15.85000743221	18.59045611314	9.46981009521	11.79921106928	13.46914673894	15.99287444825	11.94388652955	7.29689002086	7.12640996254	6.11470600934	7.02783701313	7.901945907084	2015	7.02783701313		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	PERCENT	22.11494252874	64.69253731343	34.6921797005	13.95023328149	19.14219474498	51.09496451504	37.2803640182	14.46183608864	23.48993288591	10.71428571429	19.1348115987	2.02694632048	4.08629698179	8.33587388553	6.8754659805	4.63014599615	5.67178867744	3.41217781378	2.56188944761	7.36658819545	2.75897542878	0.65342140797	1.33991970484	1.78032590084	0.38087614969	1.27166583525	1.085241799718	2015	1.27166583525		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	PERCENT	0	0.91605940594	7.37321252708	4.4241571081	8.01266584599	8.83162888772	24.89885872918	20.50014766686	21.09580226739	20.62304391218	12.65735077678	13.42982482076	11.99622114669	10.42338014289	8.70685851499	9.92762895788	7.1713666485	5.1709205105	5.73749573307	4.69136515208	5.52381775424	3.53236941112	8.37444279043	11.37545708715	9.97031735719	10.28907231304	8.708331791786	2015	10.28907231304		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	PERCENT					4.37525235674	6.33165378634	6.81739042991	6.67605866714	9.65051617598	10.74698279915	7.4746500817	11.74383288008	7.85792671914	8.0551361446	5.77126540524	10.94484327183	9.97634379452	3.77015622566	5.6444785812	5.76460896397	6.61367958883	3.88571459455	2.57517044937	3.4814700293	8.11126624889	10.1255416712	5.635832598662	2015	10.1255416712		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	PERCENT	10.73731828997	12.51431330357	14.5552864952	14.75973471113	6.51035571205	20.00041714123	19.24259187135	13.53563510618	30	39	24.92900454691	28.08575159033	33.90932143282	27.5436586982	21.1191648242	19.27437598093	9.33765289437	3.02784138529	2.07721091012	2.66091903025	2.75963348722	2.29461335848	2.6614875601	6.24440117699	7.43112650511	7.1649433051	5.159314381156	2015	7.1649433051		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	PERCENT	2.09361915927	3.35870354563	3.43782124099	3.30759028087	3.0189417692	2.83914209115	3.33260605305	3.34785633889	3.54905820305	4.23218978974	7.17582481752	6.57889987951	5.28618474645	6.70457017581	4.26735049542	5.06769814043	6.66567620816	8.79161409063	8.74407251883	7.37686787749	6.4787530981	7.23409332414	6.85466081951	5.39696556636	5.24629340625	10.36448555726	7.019299734704	2015	10.36448555726		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	PERCENT	3.13527326684	4.05	4.13326762463	6.30525710481	6.22991170679	5.09599345439	5.48090865152	6.55370016184	6.24208291017	6.98108557698	6.1536183076	6.72292715147	6.51014998627	7.80027676059	10.19780576157	11.31753683592	14.77964235303	12.31897252515	13.94015623397	17.66330429586	18.63765312084	18.36595316862	18.18301338499	15.76755983025	15.61279306723	17.18150701606	17.02216529343	2015	17.18150701606		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	PERCENT	28.67321867322							26.85606428404	54.97420257266	11.83816926466	21.76135537491	24.08051616677	14.8077602607	17.5274317092	21.63338803554	43.95048383148	155.70865727637	24.69637395382	10.93370431842	8.2686935647	6.64609545327	8.02154635862	7.31008228778	9.48094506029	3.68278629235	4.77439869596	6.653951739	2015	4.77439869596		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	PERCENT	18.2806822377	20.05309943449	12.54239404014	8.69495905192	16.32843197016	16.46578148282	19.33715290044	17.44114856015	15	12	12.52937838794	12.02211255889	13.94914456127	14.43194949212	36.6335780219	12.70157504366	7.42400561386	5.68676345679	4.31785734775	4.96897653128	5.74654648237	13.22450444765	6.95465825891	6.51254352089	8.02568802793	7.98267504897	8.54001386087	2015	7.98267504897		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	PERCENT																		5.07762124893	3.58367316976	4.31651016848	5.277666422	5.11551604222	8.62402049973	13.70764641575	11.39242056204	8.79102006472	9.526124716892	2015	8.79102006472		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	PERCENT	7.60010904069	6.70620186416	6.58388081633	5.46716726893	5.15636539325	6.6969896327	4.43346700423	3.85841727627	5.57789256131	5.6740932576	3.32681116693	6.63061282412	7.21633929619	5.57946457634	5.83060308297	7.11371242122	17.83281435476	8.63224260585	8.19843803083	6.03004040318	4.32730602228	1.82711683921	2.89333123105	3.77285611407			2.83110139477667	2013	3.77285611407		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	PERCENT	10.11708483487	6.83534383661	16.97529372253	17.48228281593	73.03340395993	63.18453621909	58.4090121151	30.70200263513	9.36842105263	39.58038341055	45.85713745258	72.95404987541	8.70158048596	6.20880537108	9.91214744851	8.88091131431	5.85914341135	4.56479335219	12.24158836629	4.62470236347	4.69838235716	3.42708957838	2.07668863075	1.95615756415	2.80949992371	4.68142856399	2.990172852196	2015	4.68142856399		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	PERCENT							3.21916372691	7.05284786094	8.75437045605	9.74610229277	7.21290544019	6.56832277609	6.00952020584	3.48119001104	2.50892599869	2.31281260984	1.84805237531	1.91085065552	1.79647562211	2.2500432288	2.059326538	1.81136654737	1.78893739618	1.85956552746	2.16575877655	1.55351589709	1.83582882893	2015	1.55351589709		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	PERCENT					4.91402721056	5.10877596389	6.21934798922	6.86511999282	8.56312801426	2.98235503942	5.59672942998	6.68004936891	4.65770243563	4.39874388509	3.08810080049	5.41435016101	4.93148108667	2.59053729619	3.6226508736	3.54715968206	2.90019586329	2.71138400683	4.27134773465	6.55683074135	2.95350927815	2.99141250041	3.896896852278	2015	2.99141250041		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	PERCENT	19.43731962676	18.354497833	25.69622962388	24.33476261679	18.60185563063																							1994	18.60185563063		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	PERCENT	5.34070361687	3.00008232538	2.29099380445	2.24097125064	2.20469665557	1.49309435589	2.55115901219	1.66023500587	2.09955637671	2.89773095169	2.09902448345	1.85591812494	1.50560749118	1.43193893867	2.12720904949	1.62553895281	1.72571808597	2.00632253934	2.67286732784	2.22827457531	1.89074689489	1.77207355469	2.16147242014	1.35583954294	1.6912903587	1.31798103148	1.65973138159	2015	1.31798103148		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	PERCENT	21.13399512812	6.86884812495	3.24396927631	2.59768939394	3.88037735849	2.48090630543	1.94617158672	7.14785478548	3.71321228511	4.89764321349	5.11938803894	4.55985252988	4.87375250678	6.17338610618	4.45427411068	4.6263542454	5.91740703695	4.08107037469	3.37715947921	3.86124374682	3.11498128534							2010	3.11498128534		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	PERCENT													9.23290885045	5.61217310658	5.81766354478	5.06249740906	3.6251511359	2.94329861946	6.19329735924	6.04255962261	2.67883642008	2.11346672521	2.94530727959	3.31444809401	4.50304227424	5.63362587613	3.701978049836	2015	5.63362587613		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	PERCENT	11.4208106794	4.84011756843	4.88438432811	4.357400215	4.53379430932	3.74210408777	2.91700200896	2.66092270086	3.47790969555	5.67806559219	5.78490303667	8.19393032065	10.63028218405	7.97452833953	4.19828266639	2.39013489983	2.0526346311	1.16058544619	1.39588501192	0.97939230233	0.44607448707	0.54224954887	0.40864213143	0.52825940729	0.28270873146	0.53884080094	0.460140123998	2015	0.53884080094		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	PERCENT	11.47779124774	7.51959101431	5.43245636458	6.01431523725	4.71459584149	5.42378627727	9.26615599965	9.82125837178	6.97773927165	7.62169990843	5.46548528802	4.1495090228	0.27893104604	0.38814137374	0.29912119145	0.31090890402	0.41604973276	0.57182239939	3.4742511914	4.4753690727	4.45403311008	2.48760965376	3.16165747114	3.47206668024	4.57458920027	3.92305679263	3.523795959608	2015	3.92305679263		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	PERCENT	3.48637212538	4.35155382233	4.69386302647	4.45842656464								8.89224790452	7.53084337287	7.20036780924	9.3292752143	8.79294148711	10.346470874	9.05296879275	9.20774128366	7.21130211376	7.37581313577	5.93058292835	5.61366714861	5.78389182943	12.26795169207	20.24135355897	9.967489431486	2015	20.24135355897		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	PERCENT	25.559122628	24.85918563971	20.64017462117	21.21866531797	19.51972956634	17.27461335684	16.83978160696	15.99452808552	15.52341978358	16.05513940258	20.66839067411	13.21189486938	14.23021255495	13.56381028592	13.82211752641	11.51425472643	13.39667715927	10.29864826028	6.59133900811	9.09939817326	8.62066238393	10.10511022191	9.33484192441	8.27959261192	7.47632127095	10.10698027343	9.060569260524	2015	10.10698027343		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	PERCENT	29.87579580127	30.51842952903	29.49330304228	25.45052193591	25.45791363319	24.00145521408	17.98768164017	16.39436812158	19.06973037917	18.43607417628	18.57697832259	24.75885309963	30.14279998602	20.30123852202	18.81470672208	19.31219309046	15.23410898616	11.58168865539	8.31981474002	8.14095917558	8.0007144526	7.51659753021	5.89390421106	4.85007896839	5.12314540717	5.32658469596	5.742062162558	2015	5.32658469596		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	PERCENT							9.55197038377	20.30053622646																				1997	20.30053622646		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	PERCENT	78.63892013498	72.25931006452	56.93572181243	45.00683401674	27.00776483638	19.53841642229	17.8759539405	19.70090880602	15	11.75905927526	15.68398731723	22.22738333742	20.93862869754	20.28781344434	16.61244599804	14.1477509095	8.54801688976	3.87199865854	2.68170667693	2.8570283953	2.7208019945	2.5616224544	2.35970898615	2.29984925428	2.77311833053	3.07892662342	2.614645129756	2015	3.07892662342		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	PERCENT					1.52996945559	6.21474303513	5.61878423318	5.85232291717	8.55475962351	11.7436232222	15.04729077253	7.20832258704	6.37130042822	5.90494342086	4.85867546677	5.07569149917	4.90508583734	3.72707782627	2.65250571679	5.44222100734	3.21630770106	4.80691071048	7.6034915276	14.98195136669	9.30070342125	32.92157016871	13.922925438946	2015	32.92157016871		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	PERCENT							4.00647354902	7.11136763814	7.05682851657	6.59267334964	6.62924089833	14.01884568625	15.35475440049	11.21544950689	8.02546608757	6.14845904467	13.86388412566	10.55032336557	2.93032838942	4.25631243067	4.08363002272	3.75326403448	5.22256424573	10.75645083231	6.37282551853	11.41157149366	7.503335224942	2015	11.41157149366		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	PERCENT	23.72894014789	18.07360040654	17.8908625315	14.95719521912	13.95073638798	14.57819787033	12.51972917058	10.393810897	11.19267874297	9.95872987044	8.51228716306	9.52671137572	10.99375003647	11.13761525677	7.27318335524	6.83789342028	6.03893681273	5.69379545979	5.47105728708	6.23036336922	5.82681014243	7.41616354379	5.94570541594	7.26162603325	12.23622510032	12.71259660602	9.114463339864	2015	12.71259660602		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	PERCENT	31.29518825746	39.43227908335	39.27074671222	26.34412039535	18.43587140114	17.16098895685	18.44591651111	12.17627582091	20.72941633737	16.20398149828	11.80897832083	8.45040298427	9.21592153425	6.16518691979	6.3521807303	4.97574501889	2.98308448227	1.13242491739	0.90675243358	0.89391202411	0.86649084893	1.06056795979	1.06289149309	1.90411642551	2.19971794571	3.53312273504	1.952083311828	2015	3.53312273504		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	PERCENT	7.8030661783	11.37712431084	8.88747997941	11.51418926934	14.88258713971				17.69	23.86	19.18103853808	14.84340407345	12.39317070283	14.45873296421	8.33136868974	8.29333590676	6.21049612877	6.43511679566	5.76976322979	4.88567509054	2.66537353132	2.37130659653	2.89906953206	3.23863554166	3.95006581851	5.08309678606	3.508434854964	2015	5.08309678606		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	PERCENT																															
