series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	CON_USD											0.395204	0.395204	2015	0.395204		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	CON_USD							7.926398	8.887002	10.697661	8.900859	6.643833	8.6111506	2015	6.643833		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	356	79.3608464	22.34642074	IND	India	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	CON_USD	26.74886	34.011275	33.970806	59.365291	52.991716	60.564884	60.35152	47.255028	46.817056	43.388207	32.585182	46.0793986	2015	32.585182		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	CON_USD	241.222737	301.194843	137.534703	223.907762	231.748099	153.363351	92.843233	168.07413	79.736083	92.342081	184.184616	123.4360286	2015	184.184616		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	CON_USD	4080.145339	4191.21314	4067.87037	7292.141353	4595.637223	6832.628734	5313.893203	5908.390343	8643.932914	8518.794763	11754.609425	8027.9241296	2015	11754.609425		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	CON_USD																
