geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
116	2015	ANNUAL	METONS	1	104.922836	12.71163737	121	KHM	Cambodia	AG_LND_FRSTBIOM	Above-ground biomass in forest	590	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
120	2010	ANNUAL	METONS	1	12.7419827	5.692387031	47	CMR	Cameroon	AG_LND_FRSTBIOM	Above-ground biomass in forest	4626	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
120	2015	ANNUAL	METONS	1	12.7419827	5.692387031	47	CMR	Cameroon	AG_LND_FRSTBIOM	Above-ground biomass in forest	4371	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
124	2010	ANNUAL	METONS	1	-101.6575058	57.72360191	41	CAN	Canada	AG_LND_FRSTBIOM	Above-ground biomass in forest	22436	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
124	2015	ANNUAL	METONS	1	-101.6575058	57.72360191	41	CAN	Canada							
132	2010	ANNUAL	METONS	1	-23.63544151	15.07791834	53	CPV	Cabo Verde	AG_LND_FRSTBIOM	Above-ground biomass in forest	8.1	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
132	2015	ANNUAL	METONS	1	-23.63544151	15.07791834	53	CPV	Cabo Verde	AG_LND_FRSTBIOM	Above-ground biomass in forest	8.58	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
136	2010	ANNUAL	METONS	1	-81.16740559	19.32266656	58	CYM	Cayman Islands							
136	2015	ANNUAL	METONS	1	-81.16740559	19.32266656	58	CYM	Cayman Islands							
140	2010	ANNUAL	METONS	1	20.93559492	7.003720791	40	CAF	Central African Republic	AG_LND_FRSTBIOM	Above-ground biomass in forest	4909	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
140	2015	ANNUAL	METONS	1	20.93559492	7.003720791	40	CAF	Central African Republic	AG_LND_FRSTBIOM	Above-ground biomass in forest	4877	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
144	2010	ANNUAL	METONS	1	80.70489654	7.614693343	132	LKA	Sri Lanka	AG_LND_FRSTBIOM	Above-ground biomass in forest	131.32	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
144	2015	ANNUAL	METONS	1	80.70489654	7.614693343	132	LKA	Sri Lanka	AG_LND_FRSTBIOM	Above-ground biomass in forest	127.84	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
148	2010	ANNUAL	METONS	1	18.66618401	15.36279341	222	TCD	Chad	AG_LND_FRSTBIOM	Above-ground biomass in forest	504	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
148	2015	ANNUAL	METONS	1	18.66618401	15.36279341	222	TCD	Chad	AG_LND_FRSTBIOM	Above-ground biomass in forest	446	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
152	2010	ANNUAL	METONS	1	-71.23029019	-35.2652885	44	CHL	Chile	AG_LND_FRSTBIOM	Above-ground biomass in forest	2247.5	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
152	2015	ANNUAL	METONS	1	-71.23029019	-35.2652885	44	CHL	Chile	AG_LND_FRSTBIOM	Above-ground biomass in forest	2487.3	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
156	2010	ANNUAL	METONS	1	104.1403375	32.30955217	45	CHN	China	AG_LND_FRSTBIOM	Above-ground biomass in forest	10255.4	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
156	2015	ANNUAL	METONS	1	104.1403375	32.30955217	45	CHN	China	AG_LND_FRSTBIOM	Above-ground biomass in forest	10945.3	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
162	2010	ANNUAL	METONS	1	105.6426067	-10.4882473	57	CXR	Christmas Island							
162	2015	ANNUAL	METONS	1	105.6426067	-10.4882473	57	CXR	Christmas Island							
166	2010	ANNUAL	METONS	1	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands							
166	2015	ANNUAL	METONS	1	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands							
170	2010	ANNUAL	METONS	1	-73.07446751	3.888209046	51	COL	Colombia	AG_LND_FRSTBIOM	Above-ground biomass in forest	15458.41	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
170	2015	ANNUAL	METONS	1	-73.07446751	3.888209046	51	COL	Colombia	AG_LND_FRSTBIOM	Above-ground biomass in forest	15424.3	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
174	2010	ANNUAL	METONS	1	43.34234565	-11.66121732	52	COM	Comoros	AG_LND_FRSTBIOM	Above-ground biomass in forest	2.56	Float		FAO estimates	E
174	2015	ANNUAL	METONS	1	43.34234565	-11.66121732	52	COM	Comoros	AG_LND_FRSTBIOM	Above-ground biomass in forest	2.38	Float		FAO estimates	E
175	2010	ANNUAL	METONS	1	45.14015057	-12.82217691	160	MYT	Mayotte							
175	2015	ANNUAL	METONS	1	45.14015057	-12.82217691	160	MYT	Mayotte							
178	2010	ANNUAL	METONS	1	15.22052612	-0.840544119	49	COG	Congo	AG_LND_FRSTBIOM	Above-ground biomass in forest	5900	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
178	2015	ANNUAL	METONS	1	15.22052612	-0.840544119	49	COG	Congo	AG_LND_FRSTBIOM	Above-ground biomass in forest	5880	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
180	2010	ANNUAL	METONS	1	23.65496507	-2.877154732	48	COD	Democratic Republic of the Congo	AG_LND_FRSTBIOM	Above-ground biomass in forest	33699	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
180	2015	ANNUAL	METONS	1	23.65496507	-2.877154732	48	COD	Democratic Republic of the Congo	AG_LND_FRSTBIOM	Above-ground biomass in forest	33359	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
184	2010	ANNUAL	METONS	1	-159.7711391	-21.22696458	50	COK	Cook Islands							
184	2015	ANNUAL	METONS	1	-159.7711391	-21.22696458	50	COK	Cook Islands							
188	2010	ANNUAL	METONS	1	-84.19712782	9.970998683	54	CRI	Costa Rica	AG_LND_FRSTBIOM	Above-ground biomass in forest	408	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
188	2015	ANNUAL	METONS	1	-84.19712782	9.970998683	54	CRI	Costa Rica	AG_LND_FRSTBIOM	Above-ground biomass in forest	369.5	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
