geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
232	2017	ANNUAL	KMSQ	1	38.11074289	16.12894644	69	ERI	Eritrea	ER_MTN_GRNCOV	Mountain Green Cover Index	33.6182954296875	Float		Food and Agriculture Organisation of United Nations ( FAO)	
233	2017	ANNUAL	KMSQ	1	25.84093481	58.68487172	72	EST	Estonia	ER_MTN_GRNCOV	Mountain Green Cover Index	0.5096719531250	Float		Food and Agriculture Organisation of United Nations ( FAO)	
234	2017	ANNUAL	KMSQ	1	-7.122044325	62.21228119	78	FRO	Faroe Islands	ER_MTN_GRNCOV	Mountain Green Cover Index	0.2548359765625	Float		Food and Agriculture Organisation of United Nations ( FAO)	
238	2017	ANNUAL	KMSQ	1	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)	ER_MTN_GRNCOV	Mountain Green Cover Index	0.8668337304688	Float		Food and Agriculture Organisation of United Nations ( FAO)	
239	2017	ANNUAL	KMSQ	1	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands	ER_MTN_GRNCOV	Mountain Green Cover Index	0.0000000000000	Float		Food and Agriculture Organisation of United Nations ( FAO)	
242	2017	ANNUAL	KMSQ	1	177.9660884	-17.83301566	75	FJI	Fiji							
246	2017	ANNUAL	KMSQ	1	23.308447	61.91586738	74	FIN	Finland	ER_MTN_GRNCOV	Mountain Green Cover Index	5.0462434765625	Float		Food and Agriculture Organisation of United Nations ( FAO)	
248	2017	ANNUAL	KMSQ	1	19.80945969	60.1544901	5	ALA	Åland Islands							
250	2017	ANNUAL	KMSQ	1	2.457288129	46.62660861	77	FRA	France	ER_MTN_GRNCOV	Mountain Green Cover Index	108.1789725000000	Float		Food and Agriculture Organisation of United Nations ( FAO)	
254	2017	ANNUAL	KMSQ	1	-53.23619089	3.922673437	95	GUF	French Guiana	ER_MTN_GRNCOV	Mountain Green Cover Index	2.5343279296875	Float		Food and Agriculture Organisation of United Nations ( FAO)	
258	2017	ANNUAL	KMSQ	1	-149.4052367	-17.67709294	191	PYF	French Polynesia							
260	2017	ANNUAL	KMSQ	1	69.64849091	-49.6068576	14	ATF	French Southern Territories							
262	2017	ANNUAL	KMSQ	1	42.18274707	11.56004161	62	DJI	Djibouti	ER_MTN_GRNCOV	Mountain Green Cover Index	2.5556497656250	Float		Food and Agriculture Organisation of United Nations ( FAO)	
266	2017	ANNUAL	KMSQ	1	11.78727747	-0.60687619	80	GAB	Gabon	ER_MTN_GRNCOV	Mountain Green Cover Index	31.4806704492188	Float		Food and Agriculture Organisation of United Nations ( FAO)	
268	2017	ANNUAL	KMSQ	1	43.3713615	42.04813028	82	GEO	Georgia	ER_MTN_GRNCOV	Mountain Green Cover Index	50.6615173046875	Float		Food and Agriculture Organisation of United Nations ( FAO)	
270	2017	ANNUAL	KMSQ	1	-15.39944785	13.45295927	88	GMB	Gambia							
275	2017	ANNUAL	KMSQ	1	35.25694122	31.94347933	189	PSE	State of Palestine	ER_MTN_GRNCOV	Mountain Green Cover Index	2.6426338964844	Float		Food and Agriculture Organisation of United Nations ( FAO)	
276	2017	ANNUAL	KMSQ	1	10.3806066	51.08862743	61	DEU	Germany	ER_MTN_GRNCOV	Mountain Green Cover Index	39.2447403906250	Float		Food and Agriculture Organisation of United Nations ( FAO)	
288	2017	ANNUAL	KMSQ	1	-1.205623522	7.964825185	84	GHA	Ghana	ER_MTN_GRNCOV	Mountain Green Cover Index	7.2371562695313	Float		Food and Agriculture Organisation of United Nations ( FAO)	
292	2017	ANNUAL	KMSQ	1	-5.347561686	36.13895036	85	GIB	Gibraltar							
296	2017	ANNUAL	KMSQ	1	-157.5643005	1.768837732	122	KIR	Kiribati							
300	2017	ANNUAL	KMSQ	1	22.58307827	39.47301873	91	GRC	Greece	ER_MTN_GRNCOV	Mountain Green Cover Index	65.1497644140625	Float		Food and Agriculture Organisation of United Nations ( FAO)	
304	2017	ANNUAL	KMSQ	1	-41.39371316	74.75625681	93	GRL	Greenland	ER_MTN_GRNCOV	Mountain Green Cover Index	131.0280566406250	Float		Food and Agriculture Organisation of United Nations ( FAO)	
308	2017	ANNUAL	KMSQ	1	-61.68248568	12.11238395	92	GRD	Grenada	ER_MTN_GRNCOV	Mountain Green Cover Index	0.2558343554688	Float		Food and Agriculture Organisation of United Nations ( FAO)	
312	2017	ANNUAL	KMSQ	1	-61.64762115	16.14416917	87	GLP	Guadeloupe	ER_MTN_GRNCOV	Mountain Green Cover Index	0.7675030664063	Float		Food and Agriculture Organisation of United Nations ( FAO)	
316	2017	ANNUAL	KMSQ	1	144.7029305	13.35485404	96	GUM	Guam							
320	2017	ANNUAL	KMSQ	1	-91.2312746	15.00273719	94	GTM	Guatemala	ER_MTN_GRNCOV	Mountain Green Cover Index	48.3526931835938	Float		Food and Agriculture Organisation of United Nations ( FAO)	
324	2017	ANNUAL	KMSQ	1	-11.28173419	11.00210343	86	GIN	Guinea	ER_MTN_GRNCOV	Mountain Green Cover Index	58.3758100585938	Float		Food and Agriculture Organisation of United Nations ( FAO)	
328	2017	ANNUAL	KMSQ	1	-58.97322037	4.788012784	97	GUY	Guyana	ER_MTN_GRNCOV	Mountain Green Cover Index	26.6104432617188	Float		Food and Agriculture Organisation of United Nations ( FAO)	
332	2017	ANNUAL	KMSQ	1	-72.33640958	18.40426539	102	HTI	Haiti	ER_MTN_GRNCOV	Mountain Green Cover Index	12.3963966210938	Float		Food and Agriculture Organisation of United Nations ( FAO)	
334	2017	ANNUAL	KMSQ	1	73.52633626	-53.09106147	99	HMD	Heard Island and McDonald Islands							
336	2017	ANNUAL	KMSQ	1	12.45315803	41.90343751	250	VAT	Holy See							
340	2017	ANNUAL	KMSQ	1	-86.59974381	14.82243161	100	HND	Honduras	ER_MTN_GRNCOV	Mountain Green Cover Index	77.0061409960937	Float		Food and Agriculture Organisation of United Nations ( FAO)	
344	2017	ANNUAL	KMSQ	1	114.0266445	22.41749934	98	HKG	China, Hong Kong Special Administrative Region	ER_MTN_GRNCOV	Mountain Green Cover Index	0.2584300781250	Float		Food and Agriculture Organisation of United Nations ( FAO)	
348	2017	ANNUAL	KMSQ	1	19.41221519	47.1651448	103	HUN	Hungary	ER_MTN_GRNCOV	Mountain Green Cover Index	3.8225396484375	Float		Food and Agriculture Organisation of United Nations ( FAO)	
352	2017	ANNUAL	KMSQ	1	-19.02116966	64.79134763	111	ISL	Iceland	ER_MTN_GRNCOV	Mountain Green Cover Index	12.7417988281250	Float		Food and Agriculture Organisation of United Nations ( FAO)	
356	2017	ANNUAL	KMSQ	1	79.3608464	22.34642074	106	IND	India	ER_MTN_GRNCOV	Mountain Green Cover Index	394.7166924218750	Float		Food and Agriculture Organisation of United Nations ( FAO)	
360	2017	ANNUAL	KMSQ	1	113.9174	-0.994582204	104	IDN	Indonesia	ER_MTN_GRNCOV	Mountain Green Cover Index	575.6290422656250	Float		Food and Agriculture Organisation of United Nations ( FAO)	
364	2017	ANNUAL	KMSQ	1	54.19766348	32.74370885	109	IRN	Iran (Islamic Republic of)	ER_MTN_GRNCOV	Mountain Green Cover Index	534.0047953710937	Float		Food and Agriculture Organisation of United Nations ( FAO)	
368	2017	ANNUAL	KMSQ	1	43.76606267	33.05013795	110	IRQ	Iraq	ER_MTN_GRNCOV	Mountain Green Cover Index	27.1257212792969	Float		Food and Agriculture Organisation of United Nations ( FAO)	
372	2017	ANNUAL	KMSQ	1	-7.121425272	53.25274054	108	IRL	Ireland	ER_MTN_GRNCOV	Mountain Green Cover Index	1.7838518359375	Float		Food and Agriculture Organisation of United Nations ( FAO)	
376	2017	ANNUAL	KMSQ	1	34.62277992	31.06164552	112	ISR	Israel	ER_MTN_GRNCOV	Mountain Green Cover Index	2.0190051757813	Float		Food and Agriculture Organisation of United Nations ( FAO)	
380	2017	ANNUAL	KMSQ	1	12.57022427	42.79917282	113	ITA	Italy	ER_MTN_GRNCOV	Mountain Green Cover Index	131.5606217187500	Float		Food and Agriculture Organisation of United Nations ( FAO)	
384	2017	ANNUAL	KMSQ	1	-5.552690016	7.62211586	46	CIV	Côte d'Ivoire	ER_MTN_GRNCOV	Mountain Green Cover Index	11.5008826757813	Float		Food and Agriculture Organisation of United Nations ( FAO)	
388	2017	ANNUAL	KMSQ	1	-77.31068409	18.15616857	114	JAM	Jamaica	ER_MTN_GRNCOV	Mountain Green Cover Index	4.1399538476563	Float		Food and Agriculture Organisation of United Nations ( FAO)	
392	2017	ANNUAL	KMSQ	1	139.2716103	36.6554539	117	JPN	Japan	ER_MTN_GRNCOV	Mountain Green Cover Index	165.6536800781250	Float		Food and Agriculture Organisation of United Nations ( FAO)	
398	2017	ANNUAL	KMSQ	1	66.65359159	48.01963494	118	KAZ	Kazakhstan	ER_MTN_GRNCOV	Mountain Green Cover Index	23.9067573046875	Float		Food and Agriculture Organisation of United Nations ( FAO)	
