series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2010	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	PERCENT	25.6571	25.9333	2015	25.9333	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	PERCENT	12.0755	12.0755	2015	12.0755	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	PERCENT	17.4745	17.4745	2015	17.4745	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	PERCENT	3.6424	3.6424	2015	3.6424	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	PERCENT	10.2151	10.7079	2015	10.7079	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	PERCENT	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	PERCENT	5.5053	5.5053	2015	5.5053	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	PERCENT	17.683	17.683	2015	17.683	Official submission of country data to FAO Global Forest Resources Assessment	C
