series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	ER_PTD_FRHWTR	Proportion of important sites for freshwater biodiversity that are covered by protected areas	36	134.3499412	-25.57717202	AUS	Australia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	27.2644834985	27.268363136	31.566485156	31.927153391	31.941995476	31.941995476	31.941995476	31.9428589935	31.9517509835	33.814130991	34.2488639385	34.3344756135	34.840484796	34.8434723085	34.8434723085	34.8434723085	34.8434723085	34.8434723085	34.8434723085	2017	34.8434723085	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2017.Q2.G.01	ER_PTD_FRHWTR	Proportion of important sites for freshwater biodiversity that are covered by protected areas	36	134.3499412	-25.57717202	AUS	Australia	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	27.2644834985	27.268363136	31.566485156	31.927153391	31.941995476	31.941995476	31.941995476	31.9428589935	31.9517509835	33.814130991	34.2488639385	34.3344756135	34.840484796	34.8434723085	34.8434723085	34.8434723085	34.8434723085	34.8434723085	34.8434723085	2017	34.8434723085	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2017.Q2.G.01	ER_PTD_FRHWTR	Proportion of important sites for freshwater biodiversity that are covered by protected areas	36	134.3499412	-25.57717202	AUS	Australia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	27.2644834985	27.268363136	31.566485156	31.927153391	31.941995476	31.941995476	31.941995476	31.9428589935	31.9517509835	33.814130991	34.2488639385	34.3344756135	34.840484796	34.8434723085	34.8434723085	34.8434723085	34.8434723085	34.8434723085	34.8434723085	2017	34.8434723085	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2017.Q2.G.01	ER_PTD_FRHWTR	Proportion of important sites for freshwater biodiversity that are covered by protected areas	40	14.14172472	47.58704857	AUT	Austria	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	64.82221350901	64.82221350901	67.04945871901	67.04945871901	67.04945939104	67.04945939104	67.04945940264	67.04945940264	67.04945940264	67.04945940264	67.04945940264	67.04945940264	67.04945940264	67.04945940264	67.04947650264	67.04947650264	67.04947650264	67.04947650264	67.04947308264	2017	67.04947650264	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2017.Q2.G.01	ER_PTD_FRHWTR	Proportion of important sites for freshwater biodiversity that are covered by protected areas	40	14.14172472	47.58704857	AUT	Austria	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	64.82221350901	64.82221350901	67.04945871901	67.04945871901	67.04945939104	67.04945939104	67.04945940264	67.04945940264	67.04945940264	67.04945940264	67.04945940264	67.04945940264	67.04945940264	67.04945940264	67.04947650264	67.04947650264	67.04947650264	67.04947650264	67.04947308264	2017	67.04947650264	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2017.Q2.G.01	ER_PTD_FRHWTR	Proportion of important sites for freshwater biodiversity that are covered by protected areas	40	14.14172472	47.58704857	AUT	Austria	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	64.82221350901	64.82221350901	67.04945871901	67.04945871901	67.04945939104	67.04945939104	67.04945940264	67.04945940264	67.04945940264	67.04945940264	67.04945940264	67.04945940264	67.04945940264	67.04945940264	67.04947650264	67.04947650264	67.04947650264	67.04947650264	67.04947308264	2017	67.04947650264	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2017.Q2.G.01	ER_PTD_FRHWTR	Proportion of important sites for freshwater biodiversity that are covered by protected areas	44	-78.05111663	24.69546597	BHS	Bahamas	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP																							
2017.Q2.G.01	ER_PTD_FRHWTR	Proportion of important sites for freshwater biodiversity that are covered by protected areas	44	-78.05111663	24.69546597	BHS	Bahamas	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB																							
2017.Q2.G.01	ER_PTD_FRHWTR	Proportion of important sites for freshwater biodiversity that are covered by protected areas	44	-78.05111663	24.69546597	BHS	Bahamas	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB																							
2017.Q2.G.01	ER_PTD_FRHWTR	Proportion of important sites for freshwater biodiversity that are covered by protected areas	48	50.5490754	26.04407747	BHR	Bahrain	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP																							
