geoAreaCode	years	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
226	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	10.46535826	1.565792376	90	GNQ	Equatorial Guinea	100	Float		Food and Agriculture Organisation of United Nations ( FAO)	
231	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	39.63505296	8.631223181	73	ETH	Ethiopia	93.182159	Float		Food and Agriculture Organisation of United Nations ( FAO)	
232	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	38.11074289	16.12894644	69	ERI	Eritrea	54.77293	Float		Food and Agriculture Organisation of United Nations ( FAO)	
233	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	25.84093481	58.68487172	72	EST	Estonia	50	Float		Food and Agriculture Organisation of United Nations ( FAO)	
234	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-7.122044325	62.21228119	78	FRO	Faroe Islands	100	Float		Food and Agriculture Organisation of United Nations ( FAO)	
238	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)	100	Float		Food and Agriculture Organisation of United Nations ( FAO)	
239	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands	0	Float		Food and Agriculture Organisation of United Nations ( FAO)	
242	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	177.9660884	-17.83301566	75	FJI	Fiji					
246	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	23.308447	61.91586738	74	FIN	Finland	71.225016	Float		Food and Agriculture Organisation of United Nations ( FAO)	
248	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	19.80945969	60.1544901	5	ALA	Åland Islands					
250	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	2.457288129	46.62660861	77	FRA	France	88.65905	Float		Food and Agriculture Organisation of United Nations ( FAO)	
