series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	PERCENT																				
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	PERCENT	0.56	0.56	0.51	0.44	0.47	0.44	0.44	0.45	0.46	0.44	0.53	0.58	0.44	0.42	0.39	0.472	2014	0.39		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	PERCENT	8.49	6.19	6.07	5.63	5.86	5.81	5.59	5.45	5.51	4.16	5.43	6.57	5.78	6.79	7.5	6.414	2014	7.5		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	PERCENT																				
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	PERCENT	54.77	55.51	55.38	51.84	48.97	48.02	47.43	47.69	46.04	45.41	43.76	43.22	41.45	41.6	41.6	42.326	2014	41.6		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	PERCENT	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	2014	0.01		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	PERCENT	47.52	45.83	44.48	44.72	40.8	41.23	44.2	40.63	40.47	51.96	50.26	48.66	50.37	43.59	43.3	47.236	2014	43.3		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	PERCENT	23.59	21.16	19.08	16.26	14.87	16.37	15.69	14.29	15.57	20.82	20.6	17.55	19.61	20.23	23.43	20.284	2014	23.43		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	PERCENT	0.57	0.51	0.56	0.53	0.4	0.38	0.35	0.43	0.38	0.51	0.63	0.94	0.63	1.27	1.03	0.9	2014	1.03		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	PERCENT	89.28	87.17	87.13	85.69	85.74	87.25	83.39	85.56	85.27	85.39	84.18	80.35	78.43	75.22	73.05	78.246	2014	73.05		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	PERCENT	0.33	0.6	0.58	0.58	0.53	0.54	0.52	0.5	0.53	0.48	0.48	0.47	0.5	0.56	0.62	0.526	2014	0.62		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	PERCENT	3.73	6	5.48	5.35	6.25	6.31	6.57	8.23	7.63	10	10.28	10.36	10.47	10.68	12.14	10.786	2014	12.14		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	PERCENT	57.96	56.36	52.41	51.02	45.99	44.36	44.46	42.1	39.46	37.17	34.8	36.52	38.11	37.38	36.2	36.602	2014	36.2		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	PERCENT	15.86	14.99	14.1	14.18	15.41	14.57	14.41	14.09	13.85	18.9	19.61	18.56	19.84	22.14	22.68	20.566	2014	22.68		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	PERCENT	93.28	93.26	92.58	92.8	93	93.3	93.47	93.02	93.37	93.63	93.57	93.78	93.75	93.73	93.86	93.738	2014	93.86		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	PERCENT	18.51	19.12	18.36	17.54	16.79	16.27	16.39	15.83	16	15.58	17.09	16.86	16.64	16.12	16.59	16.66	2014	16.59		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	PERCENT	69.26	71.54	74.3	77.83	81.58	80.15	78.65	78.08	82.03	83.15	82.88	79.57	78.02	79.56	81.13	80.232	2014	81.13		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	PERCENT	7.88	8.93	7.42	8.9	8.03	7.29	8.47	9.01	9.74	12.22	14.4	14.75	15.77	16.95	17.35	15.844	2014	17.35		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	PERCENT													30.2	29.7	29.83	29.91	2014	29.83		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	PERCENT																				
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	PERCENT																				
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	PERCENT	26.47	26.95	31.25	28.28	26	22.12	24.84	27.22	28.46	28.65	24.54	25.45	23.05	25.97	25.38	24.878	2014	25.38		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	PERCENT																				
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	PERCENT	48.19	47.82	49.8	49.77	48.83	49.65	62.29	64.73	63.94	64.69	62.68	61.25	63.03	65.26	63.55	63.154	2014	63.55		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	PERCENT	40.01	37.66	36.15	34.91	35.82	39.99	41.13	42.92	44.87	47.08	45.98	46.55	49.9	48.78	49.54	48.15	2014	49.54		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	PERCENT	18.63	19.2	18.7	18.56	18.65	19.33	18.68	19.96	20.26	20.78	21.49	21.59	22.99	23.02	23.45	22.508	2014	23.45		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	PERCENT	2	2.07	1.61	1.91	2.6	2.11	1.83	1.57	1.27	0.93	1.41	1.9	2.56	2.87	2.99	2.346	2014	2.99		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	PERCENT	62.41	64.07	64.16	64.59	61.42	63.74	61.58	53.8	54.61	60.59	61.84	59.98	56.07	49.56	40.71	53.632	2014	40.71		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	PERCENT	21.99	20.04	20.07	20.34	20.02	20.25	20.69	21.61	22.49	22.66	22.65	22.76	23.29	22.94	23.59	23.046	2014	23.59		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	PERCENT	77.11	82.06	78.67	74.79	76.14	77.22	79.66	79.94	76.52	63.4	65.83	69.16	72.74	72.57	72.83	70.626	2014	72.83		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	PERCENT																				
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	PERCENT	2.48	2.7	2.48	2.01	2.15	2.17	1.87	2.17	1.99	1.82	1.01	1.14	1.13	1.55	1.63	1.292	2014	1.63		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	PERCENT	0.76	0.68	0.64	0.6	0.63	0.53	0.62	0.37	0.36	0.4	0.33	0.36	0.32	0.31	0.28	0.32	2014	0.28		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	PERCENT	0.08	0.06	0.07	0.07	0.1	0.11	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.13	0.17	0.132	2014	0.17		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	PERCENT	14.23	14.22	14.55	14.13	13.92	14.18	14.32	14.32	14.61	16.07	12.69	13.33	13.08	13.24	12.92	13.052	2014	12.92		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	PERCENT	17.29	18.13	17.48	16.31	16.8	15.32	14.27	12.5	12.44	13.35	14.35	12.79	12.84	13.86	11.58	13.084	2014	11.58		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	PERCENT	0.09	0.09	0.09	0.08	0.08	0.07	0.09	0.07	0.07	0.08	0.07	0.07	0.04	0.04	0.04	0.052	2014	0.04		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	PERCENT	0.69	0.68	0.6	0.59	0.6	0.54	0.52	0.5	0.49	0.52	0.52	0.53	0.51	0.54	0.58	0.536	2014	0.58		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	0		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	PERCENT	94.54	94.41	94.47	94.38	94.63	93.28	92.86	92.69	92.01	92.41	91.98	91.52	91.36	89.98	89.22	90.812	2014	89.22		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	PERCENT	1.25	1.23	1.03	0.97	1.19	1.25	1.73	2.36	2.72	2.96	2.88	2.74	2.86	3.49	3.5	3.094	2014	3.5		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	PERCENT	19.38	15.17	14.63	17.29	18.2	16.61	17.87	13.4	14.67	18.4	22.59	17.86	16.88	17.98	18.3	18.722	2014	18.3		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	PERCENT	8.1	7.71	7.26	7.39	7.54	6.49	6.23	6.09	5.97	5.76	5.72	5.58	5.69	6.1	6.41	5.9	2014	6.41		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	PERCENT	0.96	0.87	0.99	0.97	1.17	1.4	1.59	1.89	2.49	3.03	3.69	4.48	4.82	5.9	7.29	5.236	2014	7.29		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	PERCENT																				
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	PERCENT																				
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	PERCENT			1.48	1.12	8.81	5.09	5.75	3.34	3.4	4.25	4.05	4.39	6.43	3.74	3.81	4.484	2014	3.81		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	PERCENT	93.72	93.22	92.48	92.38	91.73	91.01	90.9	91.36	91.05	91.64	90.32	88.51	86.35	86.62	86.67	87.694	2014	86.67		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	PERCENT	5.43	4.68	4.84	5.33	5.48	5.84	6.4	6.3	6.85	7.35	7.51	8.16	8.48	8.93	8.91	8.398	2014	8.91		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0.07	0.08	0.08	0.77	0.2	2014	0.77		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	PERCENT	85.41	83.68	79.34	79.08	83.53	86.54	84.62	82.43	82.94	83.74	83.68	80.48	77.62	74.39	76.48	78.53	2014	76.48		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	PERCENT	38.8	40.95	43.04	43.11	38.32	39.91	35.66	41.46	43.28	45.29	52.82	48.84	46.92	50.75	55.43	50.952	2014	55.43		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	PERCENT	1.22	1.22	1.19	1.53	1.85	1.86	1.93	1.35	2.33	2.22	2.64	2.25	2.38	2.87	2.9	2.608	2014	2.9		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	PERCENT	14.66	13.39	12.88	12.96	13.76	13.5	15.44	16.52	13.4	13.65	11.44	13.53	12.24	14.42	12.3	12.786	2014	12.3		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	PERCENT		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	0		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	PERCENT	45.37	44.07	44.95	44.58	44.62	45.13	45.04	45.94	45.97	45.69	46.75	39.73	40.02	41.61	42.06	42.034	2014	42.06		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	PERCENT	1.15	1.07	1.06	0.93	0.91	0.89	0.93	0.94	0.9	0.86	0.96	1.14	1.33	0.93	1.06	1.084	2014	1.06		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	PERCENT	89.99	89.81	89.65	89.36	89.5	89	89.84	92.96	92.18	92.09	92.1	90.91	88.63	88.51	88.09	89.648	2014	88.09		
