series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Sex	Units	2014	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	246	23.308447	61.91586738	FIN	Finland	1	18+	ANNUAL	FEMALE	NUMBER	34	2014	34		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	246	23.308447	61.91586738	FIN	Finland	2	<18Y	ANNUAL	MALE	NUMBER	2	2014	2		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	246	23.308447	61.91586738	FIN	Finland	3	18+	ANNUAL	MALE	NUMBER	9	2014	9		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	246	23.308447	61.91586738	FIN	Finland	4	<18Y	ANNUAL	FEMALE	NUMBER	1	2014	1		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	248	19.80945969	60.1544901	ALA	Åland Islands	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	248	19.80945969	60.1544901	ALA	Åland Islands	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	248	19.80945969	60.1544901	ALA	Åland Islands	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	248	19.80945969	60.1544901	ALA	Åland Islands	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	250	2.457288129	46.62660861	FRA	France	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	250	2.457288129	46.62660861	FRA	France	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	250	2.457288129	46.62660861	FRA	France	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	250	2.457288129	46.62660861	FRA	France	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	254	-53.23619089	3.922673437	GUF	French Guiana	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	254	-53.23619089	3.922673437	GUF	French Guiana	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	254	-53.23619089	3.922673437	GUF	French Guiana	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	254	-53.23619089	3.922673437	GUF	French Guiana	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	258	-149.4052367	-17.67709294	PYF	French Polynesia	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	258	-149.4052367	-17.67709294	PYF	French Polynesia	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	260	69.64849091	-49.6068576	ATF	French Southern Territories	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	260	69.64849091	-49.6068576	ATF	French Southern Territories	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	262	42.18274707	11.56004161	DJI	Djibouti	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	262	42.18274707	11.56004161	DJI	Djibouti	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	262	42.18274707	11.56004161	DJI	Djibouti	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	262	42.18274707	11.56004161	DJI	Djibouti	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	266	11.78727747	-0.60687619	GAB	Gabon	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	266	11.78727747	-0.60687619	GAB	Gabon	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	266	11.78727747	-0.60687619	GAB	Gabon	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	266	11.78727747	-0.60687619	GAB	Gabon	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	268	43.3713615	42.04813028	GEO	Georgia	1	18+	ANNUAL	FEMALE	NUMBER	5	2014	5		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	268	43.3713615	42.04813028	GEO	Georgia	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	268	43.3713615	42.04813028	GEO	Georgia	3	18+	ANNUAL	MALE	NUMBER	4	2014	4		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	268	43.3713615	42.04813028	GEO	Georgia	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	270	-15.39944785	13.45295927	GMB	Gambia	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	270	-15.39944785	13.45295927	GMB	Gambia	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	270	-15.39944785	13.45295927	GMB	Gambia	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	270	-15.39944785	13.45295927	GMB	Gambia	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	275	35.25694122	31.94347933	PSE	State of Palestine	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	275	35.25694122	31.94347933	PSE	State of Palestine	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	275	35.25694122	31.94347933	PSE	State of Palestine	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	275	35.25694122	31.94347933	PSE	State of Palestine	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	276	10.3806066	51.08862743	DEU	Germany	1	18+	ANNUAL	FEMALE	NUMBER	485	2014	485		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	276	10.3806066	51.08862743	DEU	Germany	2	<18Y	ANNUAL	MALE	NUMBER	7	2014	7		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	276	10.3806066	51.08862743	DEU	Germany	3	18+	ANNUAL	MALE	NUMBER	41	2014	41		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	276	10.3806066	51.08862743	DEU	Germany	4	<18Y	ANNUAL	FEMALE	NUMBER	50	2014	50		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	288	-1.205623522	7.964825185	GHA	Ghana	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	288	-1.205623522	7.964825185	GHA	Ghana	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	288	-1.205623522	7.964825185	GHA	Ghana	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	288	-1.205623522	7.964825185	GHA	Ghana	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	292	-5.347561686	36.13895036	GIB	Gibraltar	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	292	-5.347561686	36.13895036	GIB	Gibraltar	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	292	-5.347561686	36.13895036	GIB	Gibraltar	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	292	-5.347561686	36.13895036	GIB	Gibraltar	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	296	-157.5643005	1.768837732	KIR	Kiribati	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	296	-157.5643005	1.768837732	KIR	Kiribati	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	296	-157.5643005	1.768837732	KIR	Kiribati	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	296	-157.5643005	1.768837732	KIR	Kiribati	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	300	22.58307827	39.47301873	GRC	Greece	1	18+	ANNUAL	FEMALE	NUMBER	54	2014	54		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	300	22.58307827	39.47301873	GRC	Greece	2	<18Y	ANNUAL	MALE	NUMBER	1	2014	1		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	300	22.58307827	39.47301873	GRC	Greece	3	18+	ANNUAL	MALE	NUMBER	10	2014	10		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	300	22.58307827	39.47301873	GRC	Greece	4	<18Y	ANNUAL	FEMALE	NUMBER	13	2014	13		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	304	-41.39371316	74.75625681	GRL	Greenland	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	304	-41.39371316	74.75625681	GRL	Greenland	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	304	-41.39371316	74.75625681	GRL	Greenland	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	304	-41.39371316	74.75625681	GRL	Greenland	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	308	-61.68248568	12.11238395	GRD	Grenada	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	308	-61.68248568	12.11238395	GRD	Grenada	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	308	-61.68248568	12.11238395	GRD	Grenada	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	308	-61.68248568	12.11238395	GRD	Grenada	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	312	-61.64762115	16.14416917	GLP	Guadeloupe	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	312	-61.64762115	16.14416917	GLP	Guadeloupe	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	312	-61.64762115	16.14416917	GLP	Guadeloupe	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	316	144.7029305	13.35485404	GUM	Guam	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	316	144.7029305	13.35485404	GUM	Guam	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	316	144.7029305	13.35485404	GUM	Guam	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	316	144.7029305	13.35485404	GUM	Guam	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	320	-91.2312746	15.00273719	GTM	Guatemala	1	18+	ANNUAL	FEMALE	NUMBER	85	2014	85		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	320	-91.2312746	15.00273719	GTM	Guatemala	2	<18Y	ANNUAL	MALE	NUMBER	19	2014	19		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	320	-91.2312746	15.00273719	GTM	Guatemala	3	18+	ANNUAL	MALE	NUMBER	59	2014	59		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	320	-91.2312746	15.00273719	GTM	Guatemala	4	<18Y	ANNUAL	FEMALE	NUMBER	110	2014	110		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	324	-11.28173419	11.00210343	GIN	Guinea	1	18+	ANNUAL	FEMALE	NUMBER	3	2014	3		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	324	-11.28173419	11.00210343	GIN	Guinea	2	<18Y	ANNUAL	MALE	NUMBER	12	2014	12		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	324	-11.28173419	11.00210343	GIN	Guinea	3	18+	ANNUAL	MALE	NUMBER	1	2014	1		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	324	-11.28173419	11.00210343	GIN	Guinea	4	<18Y	ANNUAL	FEMALE	NUMBER	6	2014	6		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	328	-58.97322037	4.788012784	GUY	Guyana	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	328	-58.97322037	4.788012784	GUY	Guyana	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	328	-58.97322037	4.788012784	GUY	Guyana	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	328	-58.97322037	4.788012784	GUY	Guyana	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	332	-72.33640958	18.40426539	HTI	Haiti	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	332	-72.33640958	18.40426539	HTI	Haiti	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	332	-72.33640958	18.40426539	HTI	Haiti	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	332	-72.33640958	18.40426539	HTI	Haiti	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	336	12.45315803	41.90343751	VAT	Holy See	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	336	12.45315803	41.90343751	VAT	Holy See	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	336	12.45315803	41.90343751	VAT	Holy See	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	336	12.45315803	41.90343751	VAT	Holy See	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	340	-86.59974381	14.82243161	HND	Honduras	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	340	-86.59974381	14.82243161	HND	Honduras	2	<18Y	ANNUAL	MALE	NUMBER	11	2014	11		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	340	-86.59974381	14.82243161	HND	Honduras	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	340	-86.59974381	14.82243161	HND	Honduras	4	<18Y	ANNUAL	FEMALE	NUMBER	52	2014	52		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	348	19.41221519	47.1651448	HUN	Hungary	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	348	19.41221519	47.1651448	HUN	Hungary	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	348	19.41221519	47.1651448	HUN	Hungary	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	348	19.41221519	47.1651448	HUN	Hungary	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	352	-19.02116966	64.79134763	ISL	Iceland	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	352	-19.02116966	64.79134763	ISL	Iceland	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	352	-19.02116966	64.79134763	ISL	Iceland	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	352	-19.02116966	64.79134763	ISL	Iceland	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	356	79.3608464	22.34642074	IND	India	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	356	79.3608464	22.34642074	IND	India	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	356	79.3608464	22.34642074	IND	India	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	356	79.3608464	22.34642074	IND	India	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	360	113.9174	-0.994582204	IDN	Indonesia	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	360	113.9174	-0.994582204	IDN	Indonesia	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	360	113.9174	-0.994582204	IDN	Indonesia	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	360	113.9174	-0.994582204	IDN	Indonesia	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	368	43.76606267	33.05013795	IRQ	Iraq	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	368	43.76606267	33.05013795	IRQ	Iraq	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	368	43.76606267	33.05013795	IRQ	Iraq	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	368	43.76606267	33.05013795	IRQ	Iraq	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	372	-7.121425272	53.25274054	IRL	Ireland	1	18+	ANNUAL	FEMALE	NUMBER	26	2014	26		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	372	-7.121425272	53.25274054	IRL	Ireland	2	<18Y	ANNUAL	MALE	NUMBER	8	2014	8		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	372	-7.121425272	53.25274054	IRL	Ireland	3	18+	ANNUAL	MALE	NUMBER	7	2014	7		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	372	-7.121425272	53.25274054	IRL	Ireland	4	<18Y	ANNUAL	FEMALE	NUMBER	5	2014	5		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	376	34.62277992	31.06164552	ISR	Israel	1	18+	ANNUAL	FEMALE	NUMBER	44	2014	44		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	376	34.62277992	31.06164552	ISR	Israel	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	376	34.62277992	31.06164552	ISR	Israel	3	18+	ANNUAL	MALE	NUMBER	27	2014	27		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	376	34.62277992	31.06164552	ISR	Israel	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	380	12.57022427	42.79917282	ITA	Italy	1	18+	ANNUAL	FEMALE	NUMBER	103	2014	103		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	380	12.57022427	42.79917282	ITA	Italy	2	<18Y	ANNUAL	MALE	NUMBER	110	2014	110		
