geoAreaCode	years	Age	Freq	Location	Sex	Units	Bounds	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
250	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2.457288129	46.62660861	77	FRA	France	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.523560209424084	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
250	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2.457288129	46.62660861	77	FRA	France	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.520833333333333	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
250	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2.457288129	46.62660861	77	FRA	France	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.520833333333333	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
250	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2.457288129	46.62660861	77	FRA	France	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
250	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2.457288129	46.62660861	77	FRA	France	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
250	2016	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2.457288129	46.62660861	77	FRA	France	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
250	2016	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2.457288129	46.62660861	77	FRA	France	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
254	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-53.23619089	3.922673437	95	GUF	French Guiana							
254	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-53.23619089	3.922673437	95	GUF	French Guiana							
254	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-53.23619089	3.922673437	95	GUF	French Guiana							
254	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-53.23619089	3.922673437	95	GUF	French Guiana							
254	2016	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-53.23619089	3.922673437	95	GUF	French Guiana							
258	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-149.4052367	-17.67709294	191	PYF	French Polynesia							
258	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-149.4052367	-17.67709294	191	PYF	French Polynesia							
258	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-149.4052367	-17.67709294	191	PYF	French Polynesia							
258	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-149.4052367	-17.67709294	191	PYF	French Polynesia							
258	2016	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-149.4052367	-17.67709294	191	PYF	French Polynesia							
260	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	69.64849091	-49.6068576	14	ATF	French Southern Territories							
260	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	69.64849091	-49.6068576	14	ATF	French Southern Territories							
260	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	69.64849091	-49.6068576	14	ATF	French Southern Territories							
260	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	69.64849091	-49.6068576	14	ATF	French Southern Territories							
260	2016	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	69.64849091	-49.6068576	14	ATF	French Southern Territories							
262	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	42.18274707	11.56004161	62	DJI	Djibouti	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.529100529100529	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
262	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	42.18274707	11.56004161	62	DJI	Djibouti	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.529100529100529	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
262	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	42.18274707	11.56004161	62	DJI	Djibouti	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.523560209424084	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
262	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	42.18274707	11.56004161	62	DJI	Djibouti	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.523560209424084	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
262	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	42.18274707	11.56004161	62	DJI	Djibouti	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.520833333333333	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
262	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	42.18274707	11.56004161	62	DJI	Djibouti	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.520833333333333	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
262	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	42.18274707	11.56004161	62	DJI	Djibouti	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
262	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	42.18274707	11.56004161	62	DJI	Djibouti	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
262	2016	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	42.18274707	11.56004161	62	DJI	Djibouti	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
262	2016	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	42.18274707	11.56004161	62	DJI	Djibouti	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
266	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	11.78727747	-0.60687619	80	GAB	Gabon	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.529100529100529	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
266	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	11.78727747	-0.60687619	80	GAB	Gabon	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.529100529100529	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
266	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	11.78727747	-0.60687619	80	GAB	Gabon	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.523560209424084	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
266	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	11.78727747	-0.60687619	80	GAB	Gabon	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.523560209424084	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
266	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	11.78727747	-0.60687619	80	GAB	Gabon	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.520833333333333	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
266	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	11.78727747	-0.60687619	80	GAB	Gabon	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.520833333333333	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
266	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	11.78727747	-0.60687619	80	GAB	Gabon	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
266	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	11.78727747	-0.60687619	80	GAB	Gabon	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
266	2016	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	11.78727747	-0.60687619	80	GAB	Gabon	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
266	2016	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	11.78727747	-0.60687619	80	GAB	Gabon	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
268	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	43.3713615	42.04813028	82	GEO	Georgia	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.529100529100529	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
268	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	43.3713615	42.04813028	82	GEO	Georgia	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.529100529100529	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
268	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	43.3713615	42.04813028	82	GEO	Georgia	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.523560209424084	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
268	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	43.3713615	42.04813028	82	GEO	Georgia	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.523560209424084	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
268	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	43.3713615	42.04813028	82	GEO	Georgia	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.520833333333333	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
268	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	43.3713615	42.04813028	82	GEO	Georgia	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.520833333333333	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
268	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	43.3713615	42.04813028	82	GEO	Georgia	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
268	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	43.3713615	42.04813028	82	GEO	Georgia	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
268	2016	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	43.3713615	42.04813028	82	GEO	Georgia	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
268	2016	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	43.3713615	42.04813028	82	GEO	Georgia	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
270	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-15.39944785	13.45295927	88	GMB	Gambia	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.529100529100529	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
270	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-15.39944785	13.45295927	88	GMB	Gambia	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.529100529100529	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
270	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-15.39944785	13.45295927	88	GMB	Gambia	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.523560209424084	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
270	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-15.39944785	13.45295927	88	GMB	Gambia	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.523560209424084	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
270	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-15.39944785	13.45295927	88	GMB	Gambia	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.520833333333333	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
270	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-15.39944785	13.45295927	88	GMB	Gambia	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.520833333333333	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
270	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-15.39944785	13.45295927	88	GMB	Gambia	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
270	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-15.39944785	13.45295927	88	GMB	Gambia	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
270	2016	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-15.39944785	13.45295927	88	GMB	Gambia	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
270	2016	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-15.39944785	13.45295927	88	GMB	Gambia	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
275	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	35.25694122	31.94347933	189	PSE	State of Palestine							
275	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	35.25694122	31.94347933	189	PSE	State of Palestine							
275	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	35.25694122	31.94347933	189	PSE	State of Palestine							
275	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	35.25694122	31.94347933	189	PSE	State of Palestine							
275	2016	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	35.25694122	31.94347933	189	PSE	State of Palestine							
276	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	10.3806066	51.08862743	61	DEU	Germany	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.529100529100529	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
276	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	10.3806066	51.08862743	61	DEU	Germany	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.529100529100529	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
276	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	10.3806066	51.08862743	61	DEU	Germany	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.523560209424084	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
276	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	10.3806066	51.08862743	61	DEU	Germany	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.523560209424084	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
276	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	10.3806066	51.08862743	61	DEU	Germany	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.520833333333333	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
276	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	10.3806066	51.08862743	61	DEU	Germany	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.520833333333333	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
276	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	10.3806066	51.08862743	61	DEU	Germany	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
276	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	10.3806066	51.08862743	61	DEU	Germany	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
276	2016	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	10.3806066	51.08862743	61	DEU	Germany	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
276	2016	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	10.3806066	51.08862743	61	DEU	Germany	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
288	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-1.205623522	7.964825185	84	GHA	Ghana	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.529100529100529	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
288	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-1.205623522	7.964825185	84	GHA	Ghana	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.529100529100529	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
288	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-1.205623522	7.964825185	84	GHA	Ghana	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.523560209424084	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
288	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-1.205623522	7.964825185	84	GHA	Ghana	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.523560209424084	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
288	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-1.205623522	7.964825185	84	GHA	Ghana	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.520833333333333	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
288	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-1.205623522	7.964825185	84	GHA	Ghana	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.520833333333333	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
288	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-1.205623522	7.964825185	84	GHA	Ghana	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
288	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-1.205623522	7.964825185	84	GHA	Ghana	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
288	2016	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-1.205623522	7.964825185	84	GHA	Ghana	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
288	2016	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-1.205623522	7.964825185	84	GHA	Ghana	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
292	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-5.347561686	36.13895036	85	GIB	Gibraltar							
292	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-5.347561686	36.13895036	85	GIB	Gibraltar							
292	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-5.347561686	36.13895036	85	GIB	Gibraltar							
292	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-5.347561686	36.13895036	85	GIB	Gibraltar							
292	2016	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-5.347561686	36.13895036	85	GIB	Gibraltar							
296	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-157.5643005	1.768837732	122	KIR	Kiribati	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.529100529100529	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
296	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-157.5643005	1.768837732	122	KIR	Kiribati	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.529100529100529	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
296	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-157.5643005	1.768837732	122	KIR	Kiribati	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.523560209424084	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
296	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-157.5643005	1.768837732	122	KIR	Kiribati	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.523560209424084	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
296	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-157.5643005	1.768837732	122	KIR	Kiribati	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.520833333333333	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
296	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-157.5643005	1.768837732	122	KIR	Kiribati	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.520833333333333	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
296	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-157.5643005	1.768837732	122	KIR	Kiribati	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
296	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-157.5643005	1.768837732	122	KIR	Kiribati	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
296	2016	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-157.5643005	1.768837732	122	KIR	Kiribati	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
296	2016	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	-157.5643005	1.768837732	122	KIR	Kiribati	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.518134715025907	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
300	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	22.58307827	39.47301873	91	GRC	Greece	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.529100529100529	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
300	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	22.58307827	39.47301873	91	GRC	Greece	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.529100529100529	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
300	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	22.58307827	39.47301873	91	GRC	Greece	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.523560209424084	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
300	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	22.58307827	39.47301873	91	GRC	Greece	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.523560209424084	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
300	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	22.58307827	39.47301873	91	GRC	Greece	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.520833333333333	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
300	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	22.58307827	39.47301873	91	GRC	Greece	SG_INT_VRTUNGA	Proportion of voting rights of developing countries in the UN General Assembly	0.520833333333333	Float		UN General Assembly website http://www.un.org/en/member-states/index.html	G
