geoAreaCode	years	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
231	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	39.63505296	8.631223181	73	ETH	Ethiopia	7074779.524639	Float		International Civil Aviation Organization (ICAO)	
232	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	38.11074289	16.12894644	69	ERI	Eritrea	53074.43	Float		International Civil Aviation Organization (ICAO)	
233	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	25.84093481	58.68487172	72	EST	Estonia	512388.96	Float		International Civil Aviation Organization (ICAO)	
234	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-7.122044325	62.21228119	78	FRO	Faroe Islands					
238	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)					
239	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands					
242	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	177.9660884	-17.83301566	75	FJI	Fiji	1336976	Float		International Civil Aviation Organization (ICAO)	
246	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	23.308447	61.91586738	74	FIN	Finland	9972333	Float		International Civil Aviation Organization (ICAO)	
248	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	19.80945969	60.1544901	5	ALA	Åland Islands					
250	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	2.457288129	46.62660861	77	FRA	France	65039503	Float		International Civil Aviation Organization (ICAO)	
254	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-53.23619089	3.922673437	95	GUF	French Guiana					
258	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-149.4052367	-17.67709294	191	PYF	French Polynesia					
260	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	69.64849091	-49.6068576	14	ATF	French Southern Territories					
262	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	42.18274707	11.56004161	62	DJI	Djibouti					
266	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	11.78727747	-0.60687619	80	GAB	Gabon	137331.296	Float		International Civil Aviation Organization (ICAO)	
268	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	43.3713615	42.04813028	82	GEO	Georgia	232263.6	Float		International Civil Aviation Organization (ICAO)	
270	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-15.39944785	13.45295927	88	GMB	Gambia	3035.52	Float		International Civil Aviation Organization (ICAO)	
275	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	35.25694122	31.94347933	189	PSE	State of Palestine					
276	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	10.3806066	51.08862743	61	DEU	Germany	115540885.98	Float		International Civil Aviation Organization (ICAO)	
288	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-1.205623522	7.964825185	84	GHA	Ghana	390457.776	Float		International Civil Aviation Organization (ICAO)	
292	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-5.347561686	36.13895036	85	GIB	Gibraltar					
296	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-157.5643005	1.768837732	122	KIR	Kiribati					
300	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	22.58307827	39.47301873	91	GRC	Greece	12583541.150197	Float		International Civil Aviation Organization (ICAO)	
304	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-41.39371316	74.75625681	93	GRL	Greenland					
308	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-61.68248568	12.11238395	92	GRD	Grenada					
312	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-61.64762115	16.14416917	87	GLP	Guadeloupe					
316	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	144.7029305	13.35485404	96	GUM	Guam					
320	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-91.2312746	15.00273719	94	GTM	Guatemala	93129	Float		International Civil Aviation Organization (ICAO)	
324	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-11.28173419	11.00210343	86	GIN	Guinea					
328	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-58.97322037	4.788012784	97	GUY	Guyana					
332	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-72.33640958	18.40426539	102	HTI	Haiti					
334	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	73.52633626	-53.09106147	99	HMD	Heard Island and McDonald Islands					
336	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	12.45315803	41.90343751	250	VAT	Holy See					
340	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-86.59974381	14.82243161	100	HND	Honduras	251149.784	Float		International Civil Aviation Organization (ICAO)	
344	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	114.0266445	22.41749934	98	HKG	China, Hong Kong Special Administrative Region	41867157	Float		International Civil Aviation Organization (ICAO)	
348	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	19.41221519	47.1651448	103	HUN	Hungary	20042184.96	Float		International Civil Aviation Organization (ICAO)	
352	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-19.02116966	64.79134763	111	ISL	Iceland	3413950	Float		International Civil Aviation Organization (ICAO)	
356	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	79.3608464	22.34642074	106	IND	India	98927860	Float		International Civil Aviation Organization (ICAO)	
360	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	113.9174	-0.994582204	104	IDN	Indonesia	88685767.498671	Float		International Civil Aviation Organization (ICAO)	
