series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2016	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	CU_USD	202173	2016	202173	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	CU_USD	282705	2016	282705	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	CU_USD	71580.5	2016	71580.5	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	CU_USD	20061.4	2016	20061.4	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	CU_USD	65598.9	2016	65598.9	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	CU_USD	9081.79	2016	9081.79	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	CU_USD	79617.3	2016	79617.3	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	CU_USD	9272.37	2016	9272.37	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	CU_USD	44.9375	2016	44.9375	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	CU_USD					
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	CU_USD	11571	2016	11571	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	CU_USD	965383	2016	965383	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	CU_USD					
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	CU_USD	10329400	2016	10329400	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	CU_USD	16800.4	2016	16800.4	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	CU_USD	22002	2016	22002	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	CU_USD					
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	CU_USD	4744.66	2016	4744.66	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	CU_USD	120252	2016	120252	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	CU_USD	53823.5	2016	53823.5	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	CU_USD	2097.61	2016	2097.61	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	CU_USD	69454.3	2016	69454.3	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	CU_USD	15114900	2016	15114900	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	CU_USD	74174	2016	74174	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	CU_USD	4042.19	2016	4042.19	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	CU_USD	595.115	2016	595.115	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	CU_USD	1181280	2016	1181280	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	CU_USD					
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	CU_USD	4536.19	2016	4536.19	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	CU_USD	41119.1	2016	41119.1	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	CU_USD					
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	CU_USD	172912	2016	172912	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	CU_USD	13665.9	2016	13665.9	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
