series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	1990	2000	2005	2010	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	PERCENT	46.920078	45.536062	44.834308	44.132554	45.706823	2015	45.706823	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	PERCENT	2.930622	3.708134	3.732057	3.795455	3.858852	2015	3.858852	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	PERCENT	4.138774	5.387487	5.889547	6.372297	6.700566	2015	6.700566	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	PERCENT	12.502111	13.231033	13.85341	14.556345	15.2216	2015	15.2216	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	PERCENT	8.782159	8.782159	8.782159	8.782159	8.782159	2015	8.782159	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	PERCENT	80	80	80	80	80	2015	80	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	PERCENT	33.333333	33.333333	33.333333	33.333333	33.333333	2015	33.333333	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	PERCENT	23.777589	19.363395	17.161303	13.778089	10.394875	2015	10.394875	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	PERCENT	16.006766	16.414098	16.526287	16.479685	16.667817	2015	16.667817	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	PERCENT	36.161776	37.985726	38.659794	39.571768	39.571768	2015	39.571768	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	PERCENT	0.044201	0.05927	0.067306	0.07032	0.073334	2015	0.073334	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	PERCENT	11.48266	12.210143	12.487083	12.644153	12.995495	2015	12.995495	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	PERCENT	2.564103	2.564103	2.564103	2.564103	2.564103	2015	2.564103	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	PERCENT	5.217391	5.217391	5.217391	5.217391	5.217391	2015	5.217391	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	PERCENT	6.063792	6.063792	6.063792	6.063792	6.063792	2015	6.063792	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	PERCENT	63.129375	58.613683	56.355837	54.097991	51.998194	2015	51.998194	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	PERCENT	33.011639	33.130174	33.263443	33.695994	33.846072	2015	33.846072	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	PERCENT	67.371429	58.485714	53.514286	51.885714	50.285714	2015	50.285714	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	PERCENT	25.025585	22.836257	21.743421	20.64693	19.554094	2015	19.554094	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	PERCENT	4.558336	7.825963	8.695006	9.892012	10.541652	2015	10.541652	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	PERCENT	6.910168	7.289149	7.477505	7.433253	7.307077	2015	7.307077	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	PERCENT	58.983051	55.723598	54.093305	53.857491	52.925571	2015	52.925571	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	PERCENT	41.517538	41.58912	41.58912	41.660702	41.732283	2015	41.732283	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	PERCENT	45.936396	60.424028	60.424028	60.424028	60.424028	2015	60.424028	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	PERCENT	1.039832	1.039832	1.039832	1.039832	1.039832	2015	1.039832	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	PERCENT	71.025976	68.784891	67.664348	66.543806	65.423264	2015	65.423264	Official submission of country data to FAO Global Forest Resources Assessment	C
