series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP					
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	242	177.9660884	-17.83301566	FJI	Fiji	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	1711	2015	1711		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	246	23.308447	61.91586738	FIN	Finland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	23430	2015	23430		E
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	248	19.80945969	60.1544901	ALA	Åland Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP					
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	250	2.457288129	46.62660861	FRA	France	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	160429	2015	160429		E
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	254	-53.23619089	3.922673437	GUF	French Guiana	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP					
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP					
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP					
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	262	42.18274707	11.56004161	DJI	Djibouti	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	142	2015	142		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	266	11.78727747	-0.60687619	GAB	Gabon	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	2283	2015	2283		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	268	43.3713615	42.04813028	GEO	Georgia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	677	2015	677		E
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	270	-15.39944785	13.45295927	GMB	Gambia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	179	2015	179		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	275	35.25694122	31.94347933	PSE	State of Palestine	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP					
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	276	10.3806066	51.08862743	DEU	Germany	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	448216	2015	448216		E
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	288	-1.205623522	7.964825185	GHA	Ghana	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	8576	2015	8576		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP					
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	296	-157.5643005	1.768837732	KIR	Kiribati	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	23	2015	23		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	300	22.58307827	39.47301873	GRC	Greece	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	19152	2015	19152		E
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	304	-41.39371316	74.75625681	GRL	Greenland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP					
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	308	-61.68248568	12.11238395	GRD	Grenada	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	316	2015	316		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP					
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	316	144.7029305	13.35485404	GUM	Guam	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP					
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	320	-91.2312746	15.00273719	GTM	Guatemala	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	42369	2015	42369		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	324	-11.28173419	11.00210343	GIN	Guinea	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	1042	2015	1042		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	328	-58.97322037	4.788012784	GUY	Guyana	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	1098	2015	1098		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	332	-72.33640958	18.40426539	HTI	Haiti	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	4555	2015	4555		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP					
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	336	12.45315803	41.90343751	VAT	Holy See	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP					
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	340	-86.59974381	14.82243161	HND	Honduras	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	11587	2015	11587		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	43782	2015	43782		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	348	19.41221519	47.1651448	HUN	Hungary	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	38656	2015	38656		E
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	352	-19.02116966	64.79134763	ISL	Iceland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	870	2015	870		E
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	356	79.3608464	22.34642074	IND	India	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	1508550	2015	1508550		E
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	360	113.9174	-0.994582204	IDN	Indonesia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	288357	2015	288357		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	133234	2015	133234		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	368	43.76606267	33.05013795	IRQ	Iraq	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	45662	2015	45662		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	372	-7.121425272	53.25274054	IRL	Ireland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	10340	2015	10340		E
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	376	34.62277992	31.06164552	ISR	Israel	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	34143	2015	34143		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	380	12.57022427	42.79917282	ITA	Italy	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	176772	2015	176772		E
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	5984	2015	5984		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	388	-77.31068409	18.15616857	JAM	Jamaica	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	5692	2015	5692		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	392	139.2716103	36.6554539	JPN	Japan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	255394	2015	255394		E
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	15978	2015	15978		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	400	37.13024774	30.65365973	JOR	Jordan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	25687	2015	25687		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	404	37.86096816	0.534797278	KEN	Kenya	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	6099	2015	6099		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP					
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	104812	2015	104812		M
