series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	METONS													1.44	1.47	1.52	1.47666666666667	2014	1.52	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	METONS																				
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	METONS																				
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	METONS	1.46	1.49	1.08	1.2	1.36	1.65	1.5	1.38	1.42	1.42	1.7	1.79	2.01	1.97	1.99	1.892	2014	1.99	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	METONS																				
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	METONS																				
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	METONS	51.97	51.15	52.73	53.98	52.29	49.09	46.61	44.97	42.94	40.71	46.04	42.42	39.34	37.66	37.42	40.576	2014	37.42	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	METONS	41.94	43.37	41.83	43.17	43.46	43.9	43.48	41.53	43	41.7	43.1	39.1	40.52	41.55	37.74	40.402	2014	37.74	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	METONS	37.01	38.89	39.8	40.02	42.48	53.45	56.67	59.59	61.34	56.66	55.95	51.95	38.36	29.92	27.57	40.75	2014	27.57	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	METONS	2.18	2.12	2.08	2.09	2.5	2.35	2.55	3.11	2.95	2.31	2.3	2.42	2.84	3.53	4.66	3.15	2014	4.66	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	METONS	152.29	160	169.41	177.11	193.81	200.2	201.67	209.44	215.17	207.2	223.41	221.78	238.96	247.45	243.52	235.024	2014	243.52	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	METONS	0.95	0.78	0.85	1.09	1.03	0.96	0.89	0.89	1.1	2.28	2.08	1.89	1.62	1.67	1.72	1.796	2014	1.72	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	METONS																				
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	METONS																				
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	METONS	10.1	11.77	13.06	15.31	15.75	17.54	19.44	21.65	21.53	20.17	22.34	22.24	22.04	22.95	23.21	22.556	2014	23.21	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	METONS	79.83	92.52	94.54	98.77	104.99	111.11	115.02	124.15	146.48	147	151.75	159.14	169.9	173.47	175.43	165.938	2014	175.43	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	METONS	17.63	18.5	18.52	18.33	19.04	19.47	20.16	20.97	21.05	21.13	23.29	22.24	23.47	23.65	25.01	23.532	2014	25.01	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	METONS	201.24	182.57	192.63	202.85	207.08	216.19	239.52	265.47	264.9	256.67	265.38	284.79	302.67	284	307.11	288.79	2014	307.11	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	METONS	36.66	37.89	39.72	44.22	46.59	48.09	49.2	55.82	56.44	49.94	56.9	61.78	64.08	65.49	67	63.05	2014	67	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	METONS																				
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	METONS																				
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	METONS																				
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	METONS	295	297.96	301	331.94	306.67	293.93	301.52	307.91	294.79	249.44	266.27	279.46	273.83	265.02	236.54	264.224	2014	236.54	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	METONS	8.53	8.68	8.14	8.84	8.55	8.9	8.9	9.34	9.13	8.52	8.34	9.16	8.81	7.87	7.43	8.322	2014	7.43	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	METONS	99.71	111.37	113.11	117.42	128.12	144.62	152.13	163.56	170.85	174.43	176.4	182.64	189.29	174.94	173.27	179.308	2014	173.27	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	METONS	521.15	535.54	519.88	532.26	532.66	531.15	532.53	521.35	508.02	459.32	476.81	438.48	462.12	449.74	407.84	446.998	2014	407.84	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	METONS																				
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	METONS																				
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	METONS																				
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	METONS	2.61	2.76	3.15	3.29	4.57	5.05	5.39	5.2	5.32	5.1	6.13	7.84	9.93	10.28	10.37	8.91	2014	10.37	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	METONS	5642.64	5605.14	5535.85	5609.35	5687.8	5702.27	5601.66	5685.86	5511.62	5119.87	5347.05	5211.08	5031.25	5103.17	5176.21	5173.752	2014	5176.21	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	METONS																				
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	METONS																				
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	METONS	5.09	4.54	4.15	4.07	5.2	5.15	6.08	5.57	7.47	7.45	5.96	7.22	8.18	7.11	6.27	6.948	2014	6.27	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	METONS	113.96	115.45	119.68	114.91	112.04	107.14	109.47	109.9	109.08	99.22	97.06	105.75	107.6	96.29	97.9	100.92	2014	97.9	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	METONS	116.18	123.31	122.69	122.36	127.59	137.13	133.24	129.75	159.38	160.46	171.47	151.3	168.75	155.96	154.99	160.494	2014	154.99	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	METONS																				
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	METONS																				
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	METONS	13.34	14.51	14.56	16.84	17.84	18.83	18.89	20	21.25	23.46	22.37	19.22	17.42	23.88	21.34	20.846	2014	21.34	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2	Emissions of carbon dioxide	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	METONS	1.65	1.75	1.83	1.94	1.95	2.12	1.96	1.33	1.51	1.57	1.64	1.98	2.72	2.85	3.19	2.476	2014	3.19	IEA/OECD CO2 emissions from fuel combustion, 2016	C
