geoAreaCode	sliceId	Freq	Units	X	Y	OBJECTID	ISO3CD	geoAreaName	years	value
360	1	ANNUAL	PERCENT	113.9174	-0.994582204	104	IDN	Indonesia	2011-2015	5.727527175888
364	1	ANNUAL	PERCENT	54.19766348	32.74370885	109	IRN	Iran (Islamic Republic of)	2011-2015	0.637997971324
368	1	ANNUAL	PERCENT	43.76606267	33.05013795	110	IRQ	Iraq	2011-2015	
372	1	ANNUAL	PERCENT	-7.121425272	53.25274054	108	IRL	Ireland	2011-2015	
376	1	ANNUAL	PERCENT	34.62277992	31.06164552	112	ISR	Israel	2011-2015	
380	1	ANNUAL	PERCENT	12.57022427	42.79917282	113	ITA	Italy	2011-2015	
384	1	ANNUAL	PERCENT	-5.552690016	7.62211586	46	CIV	Côte d'Ivoire	2011-2015	2.814758825992
388	1	ANNUAL	PERCENT	-77.31068409	18.15616857	114	JAM	Jamaica	2011-2015	25.682459116948
392	1	ANNUAL	PERCENT	139.2716103	36.6554539	117	JPN	Japan	2011-2015	
398	1	ANNUAL	PERCENT	66.65359159	48.01963494	118	KAZ	Kazakhstan	2011-2015	0.736746684066
400	1	ANNUAL	PERCENT	37.13024774	30.65365973	116	JOR	Jordan	2011-2015	6.971634659284
404	1	ANNUAL	PERCENT	37.86096816	0.534797278	119	KEN	Kenya	2011-2015	6.32221153521
408	1	ANNUAL	PERCENT	127.1803633	40.1462645	183	PRK	Democratic People's Republic of Korea	2011-2015	
410	1	ANNUAL	PERCENT	127.8610254	36.45201023	124	KOR	Republic of Korea	2011-2015	
414	1	ANNUAL	PERCENT	47.49305029	29.53949468	125	KWT	Kuwait	2011-2015	
417	1	ANNUAL	PERCENT	74.52324839	41.46204516	120	KGZ	Kyrgyzstan	2011-2015	3.415087815216
418	1	ANNUAL	PERCENT	101.9901968	20.27482773	126	LAO	Lao People's Democratic Republic	2011-2015	6.206674615176
422	1	ANNUAL	PERCENT	35.89391711	33.92152458	127	LBN	Lebanon	2011-2015	17.667874128428
426	1	ANNUAL	PERCENT	28.25362195	-29.58041814	133	LSO	Lesotho	2011-2015	2.811941550542
428	1	ANNUAL	PERCENT	26.42461876	56.64196636	136	LVA	Latvia	2011-2015	
430	1	ANNUAL	PERCENT	-9.311879038	6.448381009	128	LBR	Liberia	2011-2015	1.82239959737
434	1	ANNUAL	PERCENT	18.0295985	27.04042819	129	LBY	Libya	2011-2015	
438	1	ANNUAL	PERCENT	9.552985019	47.14167005	131	LIE	Liechtenstein	2011-2015	
440	1	ANNUAL	PERCENT	23.90517807	55.33680309	134	LTU	Lithuania	2011-2015	
442	1	ANNUAL	PERCENT	6.092656563	49.77679538	135	LUX	Luxembourg	2011-2015	
446	1	ANNUAL	PERCENT	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region	2011-2015	
450	1	ANNUAL	PERCENT	46.6982339	-19.38514785	142	MDG	Madagascar	2011-2015	2.117470254866
454	1	ANNUAL	PERCENT	33.4884625	-13.40819859	158	MWI	Malawi	2011-2015	3.053731119882
458	1	ANNUAL	PERCENT	116.8346314	5.452415309	159	MYS	Malaysia	2011-2015	1.899827938302
462	1	ANNUAL	PERCENT	73.09672546	-0.614385021	143	MDV	Maldives	2011-2015	2.653172840046
466	1	ANNUAL	PERCENT	-3.522016039	17.35311254	147	MLI	Mali	2011-2015	6.023040572576
470	1	ANNUAL	PERCENT	14.44617519	35.89194275	148	MLT	Malta	2011-2015	
474	1	ANNUAL	PERCENT	-60.91544135	14.56086108	156	MTQ	Martinique	2011-2015	
478	1	ANNUAL	PERCENT	-10.33187259	20.26089546	154	MRT	Mauritania	2011-2015	6.509488900978
480	1	ANNUAL	PERCENT	57.568022	-20.28581998	157	MUS	Mauritius	2011-2015	1.029276695456
484	1	ANNUAL	PERCENT	-102.5148166	23.93378032	144	MEX	Mexico	2011-2015	6.17001811879
492	1	ANNUAL	PERCENT	7.424214814	43.73532918	140	MCO	Monaco	2011-2015	
496	1	ANNUAL	PERCENT	103.0728057	46.83892054	151	MNG	Mongolia	2011-2015	2.770849721538
498	1	ANNUAL	PERCENT	28.4650624	47.20236795	141	MDA	Republic of Moldova	2011-2015	2.779390277898
499	1	ANNUAL	PERCENT	19.25214024	42.78717043	150	MNE	Montenegro	2011-2015	14.928333372676
500	1	ANNUAL	PERCENT	-62.19261223	16.73558313	155	MSR	Montserrat	2011-2015	
504	1	ANNUAL	PERCENT	-6.281942841	31.8440131	139	MAR	Morocco	2011-2015	7.419600167584
508	1	ANNUAL	PERCENT	38.18479941	-14.27963886	153	MOZ	Mozambique	2011-2015	3.238519330562
512	1	ANNUAL	PERCENT	57.87743482	21.98805614	173	OMN	Oman	2011-2015	
516	1	ANNUAL	PERCENT	17.21907885	-22.13817068	161	NAM	Namibia	2011-2015	
520	1	ANNUAL	PERCENT	166.92313	-0.528742623	171	NRU	Nauru	2011-2015	
524	1	ANNUAL	PERCENT	83.94678863	28.25866332	170	NPL	Nepal	2011-2015	8.703763359292
528	1	ANNUAL	PERCENT	5.331480568	51.86728884	168	NLD	Netherlands	2011-2015	
530	1	ANNUAL	PERCENT	-68.30676179	12.22720635	8	ANT	Netherlands Antilles	2011-2015	
531	1	ANNUAL	PERCENT	-68.95033464	12.15058042	56	CUW	Curaçao	2011-2015	
533	1	ANNUAL	PERCENT	-69.97050586	12.50878756	1	ABW	Aruba	2011-2015	
534	1	ANNUAL	PERCENT	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)	2011-2015	
540	1	ANNUAL	PERCENT	165.5067368	-21.41742531	162	NCL	New Caledonia	2011-2015	
548	1	ANNUAL	PERCENT	167.0679779	-15.34445547	257	VUT	Vanuatu	2011-2015	1.19172526437
554	1	ANNUAL	PERCENT	170.4755673	-43.98721568	172	NZL	New Zealand	2011-2015	
558	1	ANNUAL	PERCENT	-85.03060315	12.84210839	166	NIC	Nicaragua	2011-2015	2.605090666232
562	1	ANNUAL	PERCENT	9.400167877	17.42143036	163	NER	Niger	2011-2015	3.572049022564
566	1	ANNUAL	PERCENT	8.097363256	9.585789025	165	NGA	Nigeria	2011-2015	0.365090418224
570	1	ANNUAL	PERCENT	-169.8601693	-19.05000475	167	NIU	Niue	2011-2015	
574	1	ANNUAL	PERCENT	167.9515548	-29.03230018	164	NFK	Norfolk Island	2011-2015	
578	1	ANNUAL	PERCENT	11.47846389	61.34311134	169	NOR	Norway	2011-2015	
580	1	ANNUAL	PERCENT	145.7582114	15.19099517	152	MNP	Northern Mariana Islands	2011-2015	
581	1	ANNUAL	PERCENT	-162.4343752	5.874443968	245	UMI	US Minor Outlying Islands	2011-2015	
583	1	ANNUAL	PERCENT	158.225216	6.880670092	79	FSM	Micronesia, Federated States of	2011-2015	
584	1	ANNUAL	PERCENT	171.0839119	7.110213497	145	MHL	Marshall Islands	2011-2015	
585	1	ANNUAL	PERCENT	134.5733878	7.502307591	179	PLW	Palau	2011-2015	
586	1	ANNUAL	PERCENT	68.80479684	29.36491634	174	PAK	Pakistan	2011-2015	13.537851177102
591	1	ANNUAL	PERCENT	-81.26616623	8.450965746	175	PAN	Panama	2011-2015	4.339969423756
