series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2005	2010	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	PERCENT					0.010873	0.010873	2016	0.010873	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	PERCENT					0.00947	0.00947	2016	0.00947	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	PERCENT					73.719469	73.719469	2016	73.719469	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	PERCENT					0.924414	0.924414	2016	0.924414	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	PERCENT					11.130294	11.130294	2016	11.130294	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	PERCENT										
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	PERCENT					26.166849	26.166849	2016	26.166849	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	PERCENT					0.968046	0.968046	2016	0.968046	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	PERCENT					0.004317	0.004317	2016	0.004317	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	PERCENT					2.70278	2.70278	2016	2.70278	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
