series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	METONS	342160000	341140000	342889984	287260000	295089984	350700000	382680000	420390016	445800000	498500000	485100000	446494003.2	2010	485100000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	METONS	1264999936	1219800064	1.236e+09	1252800000	1316999936	1411000064	1436999936	1.444e+09	1.356e+09	1.17e+09	1207000064	1322800000	2010	1207000064	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	METONS	44050000	47310000	53770000	52340000	56400000	56640000	56620000	58290000	58140000	6e+07	62330000	59076000	2010	62330000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	METONS	8910000128	9050000384	9009999872	9121000448	9669999616	1.008e+10	1.032e+10	10119999488	9489999872	8168999936	8432999936	9306399846.4	2010	8432999936	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	METONS	20652000	23286000	23063000	28154000	29805000	33787000	37047000	38354000	41002000	43278000	47879000	41512000	2010	47879000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	METONS	77650000	66700000	66880000	56940000	78700000	103510000	104860000	104210000	110420000	107460000	109150000	107220000	2010	109150000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	METONS	126400000	118100000	120600000	125700000	134300000	137700000	151300000	151100000	152200000	168600000	172700000	159180000	2010	172700000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	METONS	181300000	189900000	160200000	149530000	149600000	181900000	199500000	237100000	222800000	2.32e+08	211500000	220580000	2010	211500000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	METONS	1240900	1101400	1241400	1433500	1589100	1712500	1829800	2107900	1547800	1649600	1697900	1766600	2010	1697900	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	METONS	18353000	22958000	22690000	24731000	24676000	25504000	26725000	30461000	30320000	31500000	34630000	30727200	2010	34630000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	METONS	23684000	25988000	26715000	32729000	34260000	38550000	41310000	36790000	39880000	43510000	42710000	40840000	2010	42710000	Environment Live	C
