geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
466	2014	ANNUAL	NUMBER	1	-3.522016039	17.35311254	147	MLI	Mali	3474.836	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
470	2014	ANNUAL	NUMBER	1	14.44617519	35.89194275	148	MLT	Malta					
474	2014	ANNUAL	NUMBER	1	-60.91544135	14.56086108	156	MTQ	Martinique					
478	2014	ANNUAL	NUMBER	1	-10.33187259	20.26089546	154	MRT	Mauritania	1886.439	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	E
480	2014	ANNUAL	NUMBER	1	57.568022	-20.28581998	157	MUS	Mauritius					
484	2014	ANNUAL	NUMBER	1	-102.5148166	23.93378032	144	MEX	Mexico	10852.026	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
492	2014	ANNUAL	NUMBER	1	7.424214814	43.73532918	140	MCO	Monaco					
496	2014	ANNUAL	NUMBER	1	103.0728057	46.83892054	151	MNG	Mongolia	875.5884	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
498	2014	ANNUAL	NUMBER	1	28.4650624	47.20236795	141	MDA	Republic of Moldova					
499	2014	ANNUAL	NUMBER	1	19.25214024	42.78717043	150	MNE	Montenegro					
500	2014	ANNUAL	NUMBER	1	-62.19261223	16.73558313	155	MSR	Montserrat					
504	2014	ANNUAL	NUMBER	1	-6.281942841	31.8440131	139	MAR	Morocco	2619.345	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
508	2014	ANNUAL	NUMBER	1	38.18479941	-14.27963886	153	MOZ	Mozambique	6788.562	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
512	2014	ANNUAL	NUMBER	1	57.87743482	21.98805614	173	OMN	Oman					
516	2014	ANNUAL	NUMBER	1	17.21907885	-22.13817068	161	NAM	Namibia	356.236	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
520	2014	ANNUAL	NUMBER	1	166.92313	-0.528742623	171	NRU	Nauru					
524	2014	ANNUAL	NUMBER	1	83.94678863	28.25866332	170	NPL	Nepal	2785.59	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
528	2014	ANNUAL	NUMBER	1	5.331480568	51.86728884	168	NLD	Netherlands					
530	2014	ANNUAL	NUMBER	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles					
531	2014	ANNUAL	NUMBER	1	-68.95033464	12.15058042	56	CUW	Curaçao					
533	2014	ANNUAL	NUMBER	1	-69.97050586	12.50878756	1	ABW	Aruba					
534	2014	ANNUAL	NUMBER	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)					
540	2014	ANNUAL	NUMBER	1	165.5067368	-21.41742531	162	NCL	New Caledonia					
548	2014	ANNUAL	NUMBER	1	167.0679779	-15.34445547	257	VUT	Vanuatu					
554	2014	ANNUAL	NUMBER	1	170.4755673	-43.98721568	172	NZL	New Zealand					
558	2014	ANNUAL	NUMBER	1	-85.03060315	12.84210839	166	NIC	Nicaragua					
562	2014	ANNUAL	NUMBER	1	9.400167877	17.42143036	163	NER	Niger	2398.8384	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
566	2014	ANNUAL	NUMBER	1	8.097363256	9.585789025	165	NGA	Nigeria	42067.098	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
570	2014	ANNUAL	NUMBER	1	-169.8601693	-19.05000475	167	NIU	Niue					
574	2014	ANNUAL	NUMBER	1	167.9515548	-29.03230018	164	NFK	Norfolk Island					
578	2014	ANNUAL	NUMBER	1	11.47846389	61.34311134	169	NOR	Norway					
580	2014	ANNUAL	NUMBER	1	145.7582114	15.19099517	152	MNP	Northern Mariana Islands					
581	2014	ANNUAL	NUMBER	1	-162.4343752	5.874443968	245	UMI	US Minor Outlying Islands					
583	2014	ANNUAL	NUMBER	1	158.225216	6.880670092	79	FSM	Micronesia, Federated States of					
584	2014	ANNUAL	NUMBER	1	171.0839119	7.110213497	145	MHL	Marshall Islands					
585	2014	ANNUAL	NUMBER	1	134.5733878	7.502307591	179	PLW	Palau					
