geoAreaCode	sliceId	Age	Freq	Location	Sex	Units	Bounds	X	Y	OBJECTID	ISO3CD	geoAreaName	years	value
70	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	17.78584332	44.16845548	28	BIH	Bosnia and Herzegovina	2013-2017	
70	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	17.78584332	44.16845548	28	BIH	Bosnia and Herzegovina	2013-2017	
70	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	17.78584332	44.16845548	28	BIH	Bosnia and Herzegovina	2013-2017	
72	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	23.81380223	-22.18810073	39	BWA	Botswana	2013-2017	
72	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	23.81380223	-22.18810073	39	BWA	Botswana	2013-2017	
72	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	23.81380223	-22.18810073	39	BWA	Botswana	2013-2017	
74	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	3.410732868	-54.43295905	38	BVT	Bouvet Island	2013-2017	
74	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	3.410732868	-54.43295905	38	BVT	Bouvet Island	2013-2017	
74	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	3.410732868	-54.43295905	38	BVT	Bouvet Island	2013-2017	
76	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	-53.08432878	-10.77668561	34	BRA	Brazil	2013-2017	
76	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	-53.08432878	-10.77668561	34	BRA	Brazil	2013-2017	
76	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	-53.08432878	-10.77668561	34	BRA	Brazil	2013-2017	
84	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	-88.70199554	17.19965901	31	BLZ	Belize	2013-2017	
84	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	-88.70199554	17.19965901	31	BLZ	Belize	2013-2017	
84	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	-88.70199554	17.19965901	31	BLZ	Belize	2013-2017	
86	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory	2013-2017	
86	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory	2013-2017	
86	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory	2013-2017	
90	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	160.1584117	-9.622391719	204	SLB	Solomon Islands	2013-2017	
90	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	160.1584117	-9.622391719	204	SLB	Solomon Islands	2013-2017	
90	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	160.1584117	-9.622391719	204	SLB	Solomon Islands	2013-2017	
