geoAreaCode	sliceId	Freq	Units	X	Y	OBJECTID	ISO3CD	geoAreaName	years	value
788	1	ANNUAL	KG	9.572737411	34.11439971	231	TUN	Tunisia	2006-2010	1.63
792	1	ANNUAL	KG	35.42890329	38.9899684	232	TUR	Turkey	2006-2010	1.596
795	1	ANNUAL	KG	58.9787665	40.0912346	227	TKM	Turkmenistan	2006-2010	3.074
796	1	ANNUAL	KG	-71.745121	21.80780585	221	TCA	Turks and Caicos Islands	2006-2010	
798	1	ANNUAL	KG	178.6679611	-7.460048071	233	TUV	Tuvalu	2006-2010	
800	1	ANNUAL	KG	32.39100438	1.279557331	236	UGA	Uganda	2006-2010	5.806
804	1	ANNUAL	KG	31.40270802	49.00735945	237	UKR	Ukraine	2006-2010	3.43
807	1	ANNUAL	KG	21.7007909	41.60048068	146	MKD	Macedonia, Republic of	2006-2010	3.046
818	1	ANNUAL	KG	29.77468534	26.57438204	68	EGY	Egypt	2006-2010	3.89
826	1	ANNUAL	KG	-2.23830539	53.27691757	81	GBR	United Kingdom	2006-2010	0.53
831	1	ANNUAL	KG	-2.200712402	49.71561166	83	GGY	Guernsey	2006-2010	
832	1	ANNUAL	KG	-2.136773508	49.22353354	115	JEY	Jersey	2006-2010	
833	1	ANNUAL	KG	-4.538190305	54.22880901	105	IMN	Isle of Man	2006-2010	
834	1	ANNUAL	KG	34.80521182	-6.265332606	235	TZA	Tanzania, United Republic of	2006-2010	
840	1	ANNUAL	KG	-99.13830311	39.5277871	248	USA	United States of America	2006-2010	0.69
850	1	ANNUAL	KG	-64.76960113	17.73297693	255	VIR	United States Virgin Islands	2006-2010	
854	1	ANNUAL	KG	-1.742843829	12.27491081	23	BFA	Burkina Faso	2006-2010	6.484
858	1	ANNUAL	KG	-56.01387025	-32.8002838	247	URY	Uruguay	2006-2010	5.252
860	1	ANNUAL	KG	63.11944558	41.77560518	249	UZB	Uzbekistan	2006-2010	8.666
862	1	ANNUAL	KG	-66.15642084	7.121324748	253	VEN	Venezuela (Bolivarian Republic)	2006-2010	1.27
876	1	ANNUAL	KG	-176.2034788	-13.28471201	258	WLF	Wallis and Futuna Islands	2006-2010	
882	1	ANNUAL	KG	-172.4430749	-13.61541469	259	WSM	Samoa	2006-2010	3.906
887	1	ANNUAL	KG	45.22389143	15.22242099	282	YEM	Yemen	2006-2010	1.422
894	1	ANNUAL	KG	27.850329	-14.59701056	284	ZMB	Zambia	2006-2010	3.868
