geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
152	2017	ANNUAL	PERCENT	1	-71.23029019	-35.2652885	44	CHL	Chile	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
156	2017	ANNUAL	PERCENT	1	104.1403375	32.30955217	45	CHN	China	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.1647446457990116	Float		DAD-IS 2017 http://dad.fao.org/	C
162	2017	ANNUAL	PERCENT	1	105.6426067	-10.4882473	57	CXR	Christmas Island							
166	2017	ANNUAL	PERCENT	1	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands							
170	2017	ANNUAL	PERCENT	1	-73.07446751	3.888209046	51	COL	Colombia	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
174	2017	ANNUAL	PERCENT	1	43.34234565	-11.66121732	52	COM	Comoros	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
175	2017	ANNUAL	PERCENT	1	45.14015057	-12.82217691	160	MYT	Mayotte							
178	2017	ANNUAL	PERCENT	1	15.22052612	-0.840544119	49	COG	Congo	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
180	2017	ANNUAL	PERCENT	1	23.65496507	-2.877154732	48	COD	Democratic Republic of the Congo	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
184	2017	ANNUAL	PERCENT	1	-159.7711391	-21.22696458	50	COK	Cook Islands	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
188	2017	ANNUAL	PERCENT	1	-84.19712782	9.970998683	54	CRI	Costa Rica	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
191	2017	ANNUAL	PERCENT	1	17.95874553	45.45172212	101	HRV	Croatia	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	33.3333333333333300	Float		DAD-IS 2017 http://dad.fao.org/	C
192	2017	ANNUAL	PERCENT	1	-79.54460144	22.10030366	55	CUB	Cuba	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
196	2017	ANNUAL	PERCENT	1	33.22285964	35.05659437	59	CYP	Cyprus	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	5.8823529411764700	Float		DAD-IS 2017 http://dad.fao.org/	C
203	2017	ANNUAL	PERCENT	1	15.33151382	49.73913871	60	CZE	Czechia	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	63.8888888888888860	Float		DAD-IS 2017 http://dad.fao.org/	C
204	2017	ANNUAL	PERCENT	1	2.339933594	9.65401646	22	BEN	Benin	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
208	2017	ANNUAL	PERCENT	1	9.326571283	56.03829721	64	DNK	Denmark	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	52.3809523809523900	Float		DAD-IS 2017 http://dad.fao.org/	C
