geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
368	2015	ANNUAL	PERCENT	1	43.76606267	33.05013795	110	IRQ	Iraq					
372	2015	ANNUAL	PERCENT	1	-7.121425272	53.25274054	108	IRL	Ireland					
376	2015	ANNUAL	PERCENT	1	34.62277992	31.06164552	112	ISR	Israel					
380	2015	ANNUAL	PERCENT	1	12.57022427	42.79917282	113	ITA	Italy					
384	2015	ANNUAL	PERCENT	1	-5.552690016	7.62211586	46	CIV	Côte d'Ivoire	3.88179553148	Float			
388	2015	ANNUAL	PERCENT	1	-77.31068409	18.15616857	114	JAM	Jamaica	27.17186868813	Float			
392	2015	ANNUAL	PERCENT	1	139.2716103	36.6554539	117	JPN	Japan					
398	2015	ANNUAL	PERCENT	1	66.65359159	48.01963494	118	KAZ	Kazakhstan	1.55055515357	Float			
400	2015	ANNUAL	PERCENT	1	37.13024774	30.65365973	116	JOR	Jordan	12.74647633496	Float			
404	2015	ANNUAL	PERCENT	1	37.86096816	0.534797278	119	KEN	Kenya	6.40033249141	Float			
408	2015	ANNUAL	PERCENT	1	127.1803633	40.1462645	183	PRK	Democratic People's Republic of Korea					
410	2015	ANNUAL	PERCENT	1	127.8610254	36.45201023	124	KOR	Republic of Korea					
414	2015	ANNUAL	PERCENT	1	47.49305029	29.53949468	125	KWT	Kuwait					
417	2015	ANNUAL	PERCENT	1	74.52324839	41.46204516	120	KGZ	Kyrgyzstan	5.01658128966	Float			
418	2015	ANNUAL	PERCENT	1	101.9901968	20.27482773	126	LAO	Lao People's Democratic Republic	6.64130663901	Float			
422	2015	ANNUAL	PERCENT	1	35.89391711	33.92152458	127	LBN	Lebanon	17.53048318901	Float			
426	2015	ANNUAL	PERCENT	1	28.25362195	-29.58041814	133	LSO	Lesotho	3.81618576767	Float			
428	2015	ANNUAL	PERCENT	1	26.42461876	56.64196636	136	LVA	Latvia					
430	2015	ANNUAL	PERCENT	1	-9.311879038	6.448381009	128	LBR	Liberia	6.20055534627	Float			
434	2015	ANNUAL	PERCENT	1	18.0295985	27.04042819	129	LBY	Libya					
438	2015	ANNUAL	PERCENT	1	9.552985019	47.14167005	131	LIE	Liechtenstein					
440	2015	ANNUAL	PERCENT	1	23.90517807	55.33680309	134	LTU	Lithuania					
442	2015	ANNUAL	PERCENT	1	6.092656563	49.77679538	135	LUX	Luxembourg					
446	2015	ANNUAL	PERCENT	1	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region					
450	2015	ANNUAL	PERCENT	1	46.6982339	-19.38514785	142	MDG	Madagascar	2.72530175774	Float			
454	2015	ANNUAL	PERCENT	1	33.4884625	-13.40819859	158	MWI	Malawi	6.08165505903	Float			
458	2015	ANNUAL	PERCENT	1	116.8346314	5.452415309	159	MYS	Malaysia	3.48933110023	Float			
462	2015	ANNUAL	PERCENT	1	73.09672546	-0.614385021	143	MDV	Maldives	2.22466705492	Float			
466	2015	ANNUAL	PERCENT	1	-3.522016039	17.35311254	147	MLI	Mali	9.01197965309	Float			
470	2015	ANNUAL	PERCENT	1	14.44617519	35.89194275	148	MLT	Malta					
474	2015	ANNUAL	PERCENT	1	-60.91544135	14.56086108	156	MTQ	Martinique					
478	2015	ANNUAL	PERCENT	1	-10.33187259	20.26089546	154	MRT	Mauritania	15.22717413101	Float			
480	2015	ANNUAL	PERCENT	1	57.568022	-20.28581998	157	MUS	Mauritius	1.00850104037	Float			
484	2015	ANNUAL	PERCENT	1	-102.5148166	23.93378032	144	MEX	Mexico	6.39443719519	Float			
492	2015	ANNUAL	PERCENT	1	7.424214814	43.73532918	140	MCO	Monaco					
496	2015	ANNUAL	PERCENT	1	103.0728057	46.83892054	151	MNG	Mongolia	1.57638663056	Float			
498	2015	ANNUAL	PERCENT	1	28.4650624	47.20236795	141	MDA	Republic of Moldova	2.98616405692	Float			
499	2015	ANNUAL	PERCENT	1	19.25214024	42.78717043	150	MNE	Montenegro	23.97463562044	Float			
500	2015	ANNUAL	PERCENT	1	-62.19261223	16.73558313	155	MSR	Montserrat					
504	2015	ANNUAL	PERCENT	1	-6.281942841	31.8440131	139	MAR	Morocco	7.48323623279	Float			
508	2015	ANNUAL	PERCENT	1	38.18479941	-14.27963886	153	MOZ	Mozambique	6.60413167842	Float			
512	2015	ANNUAL	PERCENT	1	57.87743482	21.98805614	173	OMN	Oman					
516	2015	ANNUAL	PERCENT	1	17.21907885	-22.13817068	161	NAM	Namibia					
520	2015	ANNUAL	PERCENT	1	166.92313	-0.528742623	171	NRU	Nauru					
524	2015	ANNUAL	PERCENT	1	83.94678863	28.25866332	170	NPL	Nepal	7.89057513995	Float			
528	2015	ANNUAL	PERCENT	1	5.331480568	51.86728884	168	NLD	Netherlands					
530	2015	ANNUAL	PERCENT	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles					
531	2015	ANNUAL	PERCENT	1	-68.95033464	12.15058042	56	CUW	Curaçao					
533	2015	ANNUAL	PERCENT	1	-69.97050586	12.50878756	1	ABW	Aruba					
534	2015	ANNUAL	PERCENT	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)					
540	2015	ANNUAL	PERCENT	1	165.5067368	-21.41742531	162	NCL	New Caledonia					
548	2015	ANNUAL	PERCENT	1	167.0679779	-15.34445547	257	VUT	Vanuatu	1.16674630302	Float			
554	2015	ANNUAL	PERCENT	1	170.4755673	-43.98721568	172	NZL	New Zealand					
558	2015	ANNUAL	PERCENT	1	-85.03060315	12.84210839	166	NIC	Nicaragua	3.45825816343	Float			
