geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
270	2014	ANNUAL	KG_PER_CON_USD	1	-15.39944785	13.45295927	88	GMB	Gambia					
275	2014	ANNUAL	KG_PER_CON_USD	1	35.25694122	31.94347933	189	PSE	State of Palestine					
276	2014	ANNUAL	KG_PER_CON_USD	1	10.3806066	51.08862743	61	DEU	Germany	0.12	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
288	2014	ANNUAL	KG_PER_CON_USD	1	-1.205623522	7.964825185	84	GHA	Ghana	0.68	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
292	2014	ANNUAL	KG_PER_CON_USD	1	-5.347561686	36.13895036	85	GIB	Gibraltar					
296	2014	ANNUAL	KG_PER_CON_USD	1	-157.5643005	1.768837732	122	KIR	Kiribati					
300	2014	ANNUAL	KG_PER_CON_USD	1	22.58307827	39.47301873	91	GRC	Greece	0.31	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
304	2014	ANNUAL	KG_PER_CON_USD	1	-41.39371316	74.75625681	93	GRL	Greenland					
308	2014	ANNUAL	KG_PER_CON_USD	1	-61.68248568	12.11238395	92	GRD	Grenada					
312	2014	ANNUAL	KG_PER_CON_USD	1	-61.64762115	16.14416917	87	GLP	Guadeloupe					
316	2014	ANNUAL	KG_PER_CON_USD	1	144.7029305	13.35485404	96	GUM	Guam					
320	2014	ANNUAL	KG_PER_CON_USD	1	-91.2312746	15.00273719	94	GTM	Guatemala	0.63	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
324	2014	ANNUAL	KG_PER_CON_USD	1	-11.28173419	11.00210343	86	GIN	Guinea					
328	2014	ANNUAL	KG_PER_CON_USD	1	-58.97322037	4.788012784	97	GUY	Guyana					
332	2014	ANNUAL	KG_PER_CON_USD	1	-72.33640958	18.40426539	102	HTI	Haiti	0.87	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
334	2014	ANNUAL	KG_PER_CON_USD	1	73.52633626	-53.09106147	99	HMD	Heard Island and McDonald Islands					
336	2014	ANNUAL	KG_PER_CON_USD	1	12.45315803	41.90343751	250	VAT	Holy See					
340	2014	ANNUAL	KG_PER_CON_USD	1	-86.59974381	14.82243161	100	HND	Honduras	0.29	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
344	2014	ANNUAL	KG_PER_CON_USD	1	114.0266445	22.41749934	98	HKG	China, Hong Kong Special Administrative Region	2.06	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
348	2014	ANNUAL	KG_PER_CON_USD	1	19.41221519	47.1651448	103	HUN	Hungary	0.23	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
352	2014	ANNUAL	KG_PER_CON_USD	1	-19.02116966	64.79134763	111	ISL	Iceland	0.25	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
356	2014	ANNUAL	KG_PER_CON_USD	1	79.3608464	22.34642074	106	IND	India	1.47	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
360	2014	ANNUAL	KG_PER_CON_USD	1	113.9174	-0.994582204	104	IDN	Indonesia	0.38	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
364	2014	ANNUAL	KG_PER_CON_USD	1	54.19766348	32.74370885	109	IRN	Iran (Islamic Republic of)	1.69	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
368	2014	ANNUAL	KG_PER_CON_USD	1	43.76606267	33.05013795	110	IRQ	Iraq	2.63	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
372	2014	ANNUAL	KG_PER_CON_USD	1	-7.121425272	53.25274054	108	IRL	Ireland	0.08	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
376	2014	ANNUAL	KG_PER_CON_USD	1	34.62277992	31.06164552	112	ISR	Israel	0.09	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
380	2014	ANNUAL	KG_PER_CON_USD	1	12.57022427	42.79917282	113	ITA	Italy	0.12	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
384	2014	ANNUAL	KG_PER_CON_USD	1	-5.552690016	7.62211586	46	CIV	Côte d'Ivoire	0.41	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
388	2014	ANNUAL	KG_PER_CON_USD	1	-77.31068409	18.15616857	114	JAM	Jamaica	0.43	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
392	2014	ANNUAL	KG_PER_CON_USD	1	139.2716103	36.6554539	117	JPN	Japan	0.2	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
398	2014	ANNUAL	KG_PER_CON_USD	1	66.65359159	48.01963494	118	KAZ	Kazakhstan	1.91	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
400	2014	ANNUAL	KG_PER_CON_USD	1	37.13024774	30.65365973	116	JOR	Jordan	0.48	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
404	2014	ANNUAL	KG_PER_CON_USD	1	37.86096816	0.534797278	119	KEN	Kenya	0.56	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
408	2014	ANNUAL	KG_PER_CON_USD	1	127.1803633	40.1462645	183	PRK	Democratic People's Republic of Korea	7.68	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
410	2014	ANNUAL	KG_PER_CON_USD	1	127.8610254	36.45201023	124	KOR	Republic of Korea	0.21	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
414	2014	ANNUAL	KG_PER_CON_USD	1	47.49305029	29.53949468	125	KWT	Kuwait	1.62	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
417	2014	ANNUAL	KG_PER_CON_USD	1	74.52324839	41.46204516	120	KGZ	Kyrgyzstan	1.65	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
418	2014	ANNUAL	KG_PER_CON_USD	1	101.9901968	20.27482773	126	LAO	Lao People's Democratic Republic					
