series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	METONS	8174985.5	9483878	10074090	8970044	8488238	10813423	11057132	8939812	10104278	10452166	11017898	10314257.2	2010	11017898	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	METONS	178003648	176532928	179314016	181631040	187604016	209419312	193844080	203110128	199953648	172783552	190365712	192011424	2010	190365712	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	METONS	89976776	90845928	89465240	87414088	90772896	98566504	103503096	104033704	96519552	97930872	100685216	100534488	2010	100685216	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	METONS	106785232	116218256	117620808	128670400	129274432	140637344	155570400	200857920	197876752	207048320	209672160	194205110.4	2010	209672160	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	METONS	9392033	9618384	11393228	13227560	14330230	15334575	15825589	16621443	16243403	17368286	19038782	17019500.6	2010	19038782	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	METONS	367270656	367936832	429010048	492127552	517190176	497284640	523844128	487442656	486938080	507733312	519251584	505041952	2010	519251584	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	METONS	16925008	14820704	15876140	12259999	12480685	11947421	19144970	13796766	20518398	18667944	18294848	18084585.2	2010	18294848	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	METONS	505927	417911	431369	439635	418686	632921	515281	568294	514776	874252	766498	647820.2	2010	766498	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	METONS	14365257	12769595	7692958	18962692	15221932	16811376	22438788	26001662	23088348	23117934	23417706	23612887.6	2010	23417706	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	METONS	106927480	109387768	99605648	125049392	158550928	166762400	104117328	216659056	282902336	252102944	234267872	218009907.2	2010	234267872	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	METONS	80402288	85414200	85014008	86648840	87525248	86634320	86119216	87024328	89249408	93668680	97788552	90770036.8	2010	97788552	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	METONS	652278400	536491104	562982016	598262144	651353472	710767808	824186048	839368768	821287616	759830656	874319040	823798425.6	2010	874319040	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	METONS	39011428	40439916	42731868	50297724	49334032	54756436	52973764	66343640	88006840	65122552	59325956	66354550.4	2010	59325956	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	METONS	29210	29478	31992	29364	29668	33602	30676	26973	35498	29079	23475	29140.2	2010	23475	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	METONS	79048432	78700144	80844912	84676192	84908752	88904728	91700752	95169200	94935328	99662280	103828560	97059224	2010	103828560	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	METONS	340262272	381030880	413365696	368589632	400105024	409050688	425564448	429190784	432193568	360460096	368856352	403253049.6	2010	368856352	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	METONS	13009728	10709739	12116076	12456558	11522990	13866117	16119539	17930146	25399222	20465568	17935328	19569960.6	2010	17935328	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	METONS	447125728	447680896	461134496	410746784	413702400	479339264	529722624	584789440	596226048	667244736	694026688	614401907.2	2010	694026688	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	METONS	714687104	721236416	705365376	689356672	705271488	680420416	682474560	668435840	642756416	567872960	554184640	623144883.2	2010	554184640	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	METONS	72000808	81846008	96322272	90820728	101428304	102664896	105751136	107403808	111276592	114913592	120774280	112023881.6	2010	120774280	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	METONS	7325506560	7355195392	7172750336	7279961088	7582133248	7671950336	7750829056	7512118784	7022555648	6337660416	6160136192	6956660019.2	2010	6160136192	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	METONS	29751590	33634168	33105014	37057580	37507548	42905236	42472712	40591416	47227984	48356292	55298000	46789280.8	2010	55298000	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	METONS	86029160	70976840	72768800	60151808	84972024	112749920	111899600	108956984	112321768	112066264	120468352	113142593.6	2010	120468352	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	METONS	182868496	192321920	197332880	205664640	211912288	212550064	225524464	219515856	228357440	241974864	244985776	232071680	2010	244985776	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	METONS	183497728	193239680	167884352	168664416	156795984	169656960	195696304	235887776	218781408	217312640	205378128	214611251.2	2010	205378128	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	METONS	752314.06	871315.06	874291.25	898336.44	1069100.75	1035386.44	1006071	1017120.69	1027644.94	1028815.25	1147296	1045389.576	2010	1147296	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	METONS	30820690	42089776	40865820	46943516	47713356	51342260	52106472	55952252	55763744	52471940	56092820	54477445.6	2010	56092820	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	METONS	46402136	51998000	52899892	59333260	65467948	71225728	78352608	80140400	84294112	93468720	111164944	89484156.8	2010	111164944	Environment Live	C
