geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
218	2016	ANNUAL	KMSQ	1	-78.37005241	-1.447785891	67	ECU	Ecuador	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	1079901.1	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
222	2016	ANNUAL	KMSQ	1	-88.86862995	13.73603564	206	SLV	El Salvador	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	94238	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
226	2016	ANNUAL	KMSQ	1	10.46535826	1.565792376	90	GNQ	Equatorial Guinea	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	310365.4	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
231	2016	ANNUAL	KMSQ	1	39.63505296	8.631223181	73	ETH	Ethiopia							
232	2016	ANNUAL	KMSQ	1	38.11074289	16.12894644	69	ERI	Eritrea							
233	2016	ANNUAL	KMSQ	1	25.84093481	58.68487172	72	EST	Estonia	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	36346.4	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
234	2016	ANNUAL	KMSQ	1	-7.122044325	62.21228119	78	FRO	Faroe Islands	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	266720.4	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
238	2016	ANNUAL	KMSQ	1	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	549091.6	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
239	2016	ANNUAL	KMSQ	1	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	1445886.7	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
242	2016	ANNUAL	KMSQ	1	177.9660884	-17.83301566	75	FJI	Fiji	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	1293034.7	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
246	2016	ANNUAL	KMSQ	1	23.308447	61.91586738	74	FIN	Finland	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	79467.8	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
248	2016	ANNUAL	KMSQ	1	19.80945969	60.1544901	5	ALA	Åland Islands							
250	2016	ANNUAL	KMSQ	1	2.457288129	46.62660861	77	FRA	France	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	343866.4	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
254	2016	ANNUAL	KMSQ	1	-53.23619089	3.922673437	95	GUF	French Guiana	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	136563.8	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
258	2016	ANNUAL	KMSQ	1	-149.4052367	-17.67709294	191	PYF	French Polynesia	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	4795468.1	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
260	2016	ANNUAL	KMSQ	1	69.64849091	-49.6068576	14	ATF	French Southern Territories	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	2277433	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
262	2016	ANNUAL	KMSQ	1	42.18274707	11.56004161	62	DJI	Djibouti	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	7031.1	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
266	2016	ANNUAL	KMSQ	1	11.78727747	-0.60687619	80	GAB	Gabon	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	193292.3	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
268	2016	ANNUAL	KMSQ	1	43.3713615	42.04813028	82	GEO	Georgia	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	22907	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
270	2016	ANNUAL	KMSQ	1	-15.39944785	13.45295927	88	GMB	Gambia	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	22745.5	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
275	2016	ANNUAL	KMSQ	1	35.25694122	31.94347933	189	PSE	State of Palestine							
276	2016	ANNUAL	KMSQ	1	10.3806066	51.08862743	61	DEU	Germany	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	56357.9	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
288	2016	ANNUAL	KMSQ	1	-1.205623522	7.964825185	84	GHA	Ghana	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	226758.6	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
292	2016	ANNUAL	KMSQ	1	-5.347561686	36.13895036	85	GIB	Gibraltar	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	426.7	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
296	2016	ANNUAL	KMSQ	1	-157.5643005	1.768837732	122	KIR	Kiribati	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	3459130.4	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
300	2016	ANNUAL	KMSQ	1	22.58307827	39.47301873	91	GRC	Greece	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	494172.5	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
304	2016	ANNUAL	KMSQ	1	-41.39371316	74.75625681	93	GRL	Greenland	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	2264467.1	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
308	2016	ANNUAL	KMSQ	1	-61.68248568	12.11238395	92	GRD	Grenada	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	26281.5	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
312	2016	ANNUAL	KMSQ	1	-61.64762115	16.14416917	87	GLP	Guadeloupe	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	91039.1	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
316	2016	ANNUAL	KMSQ	1	144.7029305	13.35485404	96	GUM	Guam	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	202535.1	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
320	2016	ANNUAL	KMSQ	1	-91.2312746	15.00273719	94	GTM	Guatemala	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	118336.4	Float		Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
