geoAreaCode	sliceId	Age	Freq	Location	Sex	Units	Bounds	X	Y	OBJECTID	ISO3CD	geoAreaName	years	value
178	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	15.22052612	-0.840544119	49	COG	Congo	2013-2017	0.983820568707772
178	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	15.22052612	-0.840544119	49	COG	Congo	2013-2017	0.972587881053935
178	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	15.22052612	-0.840544119	49	COG	Congo	2013-2017	0.989107383949248
180	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	23.65496507	-2.877154732	48	COD	Democratic Republic of the Congo	2013-2017	0.891695195263954
180	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	23.65496507	-2.877154732	48	COD	Democratic Republic of the Congo	2013-2017	0.884853740221429
180	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	23.65496507	-2.877154732	48	COD	Democratic Republic of the Congo	2013-2017	0.897337344324969
184	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	-159.7711391	-21.22696458	50	COK	Cook Islands	2013-2017	0.76840175194876
184	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	-159.7711391	-21.22696458	50	COK	Cook Islands	2013-2017	0.723593776637144
184	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	-159.7711391	-21.22696458	50	COK	Cook Islands	2013-2017	0.814121812784667
188	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	-84.19712782	9.970998683	54	CRI	Costa Rica	2013-2017	0.822810763345988
188	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	-84.19712782	9.970998683	54	CRI	Costa Rica	2013-2017	0.760610506582697
188	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	-84.19712782	9.970998683	54	CRI	Costa Rica	2013-2017	0.838897678455639
191	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	17.95874553	45.45172212	101	HRV	Croatia	2013-2017	0.899440922279808
191	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	17.95874553	45.45172212	101	HRV	Croatia	2013-2017	0.898576402224869
191	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	17.95874553	45.45172212	101	HRV	Croatia	2013-2017	0.90030916569392
192	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	-79.54460144	22.10030366	55	CUB	Cuba	2013-2017	0.653046786794862
192	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	-79.54460144	22.10030366	55	CUB	Cuba	2013-2017	0.641211133398228
192	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	-79.54460144	22.10030366	55	CUB	Cuba	2013-2017	0.661800947031108
196	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	33.22285964	35.05659437	59	CYP	Cyprus	2013-2017	0.98327279835515
196	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	33.22285964	35.05659437	59	CYP	Cyprus	2013-2017	0.881680518652137
196	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	33.22285964	35.05659437	59	CYP	Cyprus	2013-2017	1
203	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	15.33151382	49.73913871	60	CZE	Czechia	2013-2017	0.970366884564626
203	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	15.33151382	49.73913871	60	CZE	Czechia	2013-2017	0.969741901352422
203	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	15.33151382	49.73913871	60	CZE	Czechia	2013-2017	0.971132838239291
